"","ACCOUNT_ID","COUNTRY_OF_RESIDENCE_NAME","Recency","Frequency","Monetary","LAST_DATE","R_Score","F_Score","M_Score","Total_Score"
"287144","1016305","Virgin Islands, British",0.477025462962963,17,1057.47126901166,2015-02-05,5,5,5,555
"123964","1018531","United Kingdom",0.053900462962963,18,257.13909585,2015-02-05,5,5,5,555
"225079","1016797","United Kingdom",0.505358796296296,58,53.4835363260345,2015-02-05,5,5,4,554
"286095","1016798","Australia",0.505358796296296,9,33.2170555555556,2015-02-05,5,5,4,554
"167032","1000133","Netherlands",0.163935185185185,67,3.83820174112072,2015-02-05,5,5,2,552
"1258","1019750","UAE",0.126782407407407,4,529.539076693486,2015-02-05,5,4,5,545
"125025","1006661","UAE",0.496944444444444,6,493.6344525,2015-02-05,5,4,5,545
"286402","1009288","Norway",0.486747685185185,6,108.890698673658,2015-02-05,5,4,4,544
"180173","1018396","Seychelles",0.236122685185185,4,67.5408483119548,2015-02-05,5,4,4,544
"249375","1018265","United Kingdom",0.246689814814815,6,50.0705385,2015-02-05,5,4,4,544
"297422","1017668","United Kingdom",0.320671296296296,7,34.9783821428571,2015-02-05,5,4,4,544
"122905","1018147","United Kingdom",0.257974537037037,6,31.67449375,2015-02-05,5,4,4,544
"64391","1007732","Virgin Islands, British",0.521006944444444,7,3.87908642616143,2015-02-05,5,4,2,542
"92457","1016463","UAE",0.485138888888889,4,0,2015-02-05,5,4,2,542
"292852","1012845","UAE",0.624351851851852,2,3359.80158988727,2015-02-05,5,3,5,535
"284981","1014897","Australia",0.56943287037037,3,77.2933333333333,2015-02-05,5,3,4,534
"846","1006727","United Kingdom",0.247118055555556,3,59.832014015053,2015-02-05,5,3,4,534
"291157","1019637","Malta",0.132303240740741,2,5.36627211140244,2015-02-05,5,3,2,532
"293686","1017767","UAE",0.304479166666667,2,0,2015-02-05,5,3,2,532
"66722","1017432","India",0.360787037037037,2,0,2015-02-05,5,3,2,532
"59076","1016508","Malta",0.493101851851852,2,0,2015-02-05,5,3,2,532
"141239","1018673","United Kingdom",0.6121875,3,0,2015-02-05,5,3,2,532
"376749","1023230","Seychelles",0.0309953703703704,1,0,2015-02-05,5,2,2,522
"298253","1005901","United Kingdom",1.02358796296296,171,3118.16561403509,2015-02-05,4,5,5,455
"75745","1015348","Virgin Islands, British",1.55355324074074,24,568.704580846094,2015-02-05,4,5,5,455
"300295","1019309","UAE",1.15825231481481,15,265.30721,2015-02-05,4,5,5,455
"371675","1016597","Ukraine",0.818553240740741,14,6.14816679051306,2015-02-05,4,5,3,453
"347450","1008764","Australia",0.694328703703704,10,4.45,2015-02-05,4,5,2,452
"347242","1016366","United Kingdom",1.40773148148148,11,1.01121099545455,2015-02-05,4,5,2,452
"73995","1017080","Seychelles",1.41351851851852,5,270.602618907345,2015-02-05,4,4,5,445
"303004","1016705","United Kingdom",1.07546296296296,8,130.935972875,2015-02-05,4,4,5,445
"284266","1007546","Australia",1.78836805555556,6,28.4499666666667,2015-02-05,4,4,3,443
"180108","1018588","Virgin Islands, British",1.65217592592593,5,11.4156176585493,2015-02-05,4,4,3,443
"347453","1012838","Australia",1.62393518518519,4,3.975,2015-02-05,4,4,2,442
"89987","1017328","Seychelles",1.38886574074074,4,0,2015-02-05,4,4,2,442
"1038","1014786","Malta",0.804236111111111,2,1583.78860628082,2015-02-05,4,3,5,435
"161808","1009882","New Zealand",0.70037037037037,3,55.3333333333333,2015-02-05,4,3,4,434
"243393","1016643","United Kingdom",1.47671296296296,2,19.08292668,2015-02-05,4,3,3,433
"162395","1001764","Australia",0.943506944444444,2,12.06225,2015-02-05,4,3,3,433
"160639","1000503","United Kingdom",0.879212962962963,3,3.434,2015-02-05,4,3,2,432
"142084","1012144","United Kingdom",1.1830787037037,2,0,2015-02-05,4,3,2,432
"176183","1005526","Malta",0.84869212962963,1,399.237530928506,2015-02-05,4,2,5,425
"241110","1012925","United Kingdom",1.62190972222222,1,276.906,2015-02-05,4,2,5,425
"284984","1002712","Australia",0.914560185185185,1,62,2015-02-05,4,2,4,424
"163613","1009509","Australia",0.712141203703704,1,14.49,2015-02-05,4,2,3,423
"375863","1014349","Seychelles",1.58641203703704,1,0,2015-02-05,4,2,2,422
"148049","1001733","United Kingdom",2.43238425925926,178,4043.52237286517,2015-02-05,3,5,5,355
"149180","1017843","United Kingdom",2.14133101851852,37,1032.42865318919,2015-02-05,3,5,5,355
"362713","1019549","United Kingdom",2.23188657407407,32,688.72828125,2015-02-05,3,5,5,355
"163610","1017571","Australia",2.42287037037037,18,5.37544444444444,2015-02-05,3,5,2,352
"140574","1017539","United Kingdom",2.89666666666667,167,4.99750099221557,2015-02-05,3,5,2,352
"153810","1016509","Australia",3.49273148148148,6,73.1307666666667,2015-02-05,3,4,4,344
"356590","1021612","United Kingdom",2.07517361111111,4,32.20316025,2015-02-05,3,4,4,344
"112870","1002455","United Kingdom",3.56597222222222,5,18.1994526,2015-02-05,3,4,3,343
"63059","1016651","Malta",2.78064814814815,7,11.5122117181417,2015-02-05,3,4,3,343
"285931","1002153","Australia",1.93065972222222,5,7.01388,2015-02-05,3,4,3,343
"159111","1016933","Australia",2.44226851851852,4,3.275,2015-02-05,3,4,2,342
"224547","1021281","Dominica",3.1202662037037,5,0,2015-02-05,3,4,2,342
"153664","1003241","Australia",2.896875,3,80.5003333333333,2015-02-05,3,3,4,334
"1752","1017819","UAE",2.29686342592593,2,52.1491370360758,2015-02-05,3,3,4,334
"285782","1009928","Australia",2.69885416666667,2,19.242,2015-02-05,3,3,3,333
"58610","1016268","India",2.51606481481481,2,6.219267453932,2015-02-05,3,3,3,333
"282471","1009005","New Zealand",2.37362268518519,3,0,2015-02-05,3,3,2,332
"58740","1018289","Dominica",3.62798611111111,3,0,2015-02-05,3,3,2,332
"285710","1006776","Australia",1.81759259259259,1,32.5,2015-02-05,3,2,4,324
"340467","1000340","Australia",1.98760416666667,1,10,2015-02-05,3,2,3,323
