"","ACCOUNT_ID","COUNTRY_OF_RESIDENCE_NAME","Recency","Frequency","Monetary","LAST_DATE","R_Score","F_Score","M_Score","Total_Score"
"286497","1012845","UAE",0.532962962962963,12,4048.22594089763,2015-02-12,5,5,5,555
"151099","1018228","United Kingdom",0.0659722222222222,9,3931.6550175,2015-02-12,5,5,5,555
"92614","1016305","Virgin Islands, British",0.324699074074074,19,946.158503852535,2015-02-12,5,5,5,555
"146518","1017843","United Kingdom",0.589976851851852,68,945.838296588235,2015-02-12,5,5,5,555
"77066","1015348","Virgin Islands, British",0.120428240740741,27,856.037503244225,2015-02-12,5,5,5,555
"303779","1017307","Australia",0.187141203703704,76,768.917978947368,2015-02-12,5,5,5,555
"150","1022046","Virgin Islands, British",0.554490740740741,34,617.007960772545,2015-02-12,5,5,5,555
"471620","1019549","United Kingdom",0.173634259259259,45,593.058122222222,2015-02-12,5,5,5,555
"162554","1012366","Australia",0.117141203703704,14,550.265128571429,2015-02-12,5,5,5,555
"303049","1012455","Cyprus",0.355451388888889,33,509.453705090909,2015-02-12,5,5,5,555
"84490","1018854","Seychelles",0.206377314814815,9,490.249101349597,2015-02-12,5,5,5,555
"111784","1016797","United Kingdom",0.0590625,192,480.246625513646,2015-02-12,5,5,5,555
"98140","1006661","UAE",0.587708333333333,25,466.550837928,2015-02-12,5,5,5,555
"299315","1017839","UAE",0.292349537037037,19,376.173426576316,2015-02-12,5,5,5,555
"5469","1016463","UAE",0.290694444444444,8,283.10301814333,2015-02-12,5,5,4,554
"148000","1016705","United Kingdom",0.0410416666666667,19,175.165189047368,2015-02-12,5,5,4,554
"11026","1007732","Virgin Islands, British",0.558784722222222,22,163.212798840337,2015-02-12,5,5,4,554
"96215","1012209","UAE",0.451273148148148,17,111.320901052941,2015-02-12,5,5,4,554
"278130","1013659","United Kingdom",0.599178240740741,14,88.7934408642857,2015-02-12,5,5,4,554
"908","1015454","Malta",0.300787037037037,8,25.7526602647288,2015-02-12,5,5,3,553
"336563","1018787","UAE",0.308946759259259,10,21.3637868174401,2015-02-12,5,5,2,552
"57937","1006293","United Kingdom",0.338009259259259,14,17.3726986276927,2015-02-12,5,5,2,552
"522422","1000133","Netherlands",0.171203703703704,152,5.94938567694726,2015-02-12,5,5,2,552
"666141","1016597","Ukraine",0.00674768518518519,43,3.39163717127891,2015-02-12,5,5,2,552
"132040","1017539","United Kingdom",0.334143518518519,571,1.58267325551664,2015-02-12,5,5,1,551
"704997","1017293","United Kingdom",0.46537037037037,118,1.32292966101695,2015-02-12,5,5,1,551
"287253","1015041","UAE",0.563645833333333,5,1343.92063595491,2015-02-12,5,4,5,545
"145316","1021071","United Kingdom",0.0466319444444444,4,1170.855,2015-02-12,5,4,5,545
"165048","1021527","Ireland",0.0950694444444444,4,770.494379529656,2015-02-12,5,4,5,545
"368836","1017346","United Kingdom",0.375439814814815,5,101.4363894,2015-02-12,5,4,4,544
"15942","1018586","India",0.192916666666667,4,51.5053205294575,2015-02-12,5,4,3,543
"148204","1023207","United Kingdom",0.0307638888888889,4,33.86053125,2015-02-12,5,4,3,543
"158352","1018300","Australia",0.243298611111111,3,20.4,2015-02-12,5,4,2,542
"92776","1017805","UAE",0.299212962962963,3,11.2667888658188,2015-02-12,5,4,2,542
"611426","1016374","UAE",0.503831018518519,4,11.2434091,2015-02-12,5,4,2,542
"66152","1013057","Malta",0.483321759259259,4,10.1723008045679,2015-02-12,5,4,2,542
"670178","1017666","Dominica",0.319409722222222,3,0,2015-02-12,5,4,1,541
"136370","1018673","United Kingdom",0.381134259259259,4,0,2015-02-12,5,4,1,541
"16655","1017081","Virgin Islands, British",0.381099537037037,2,3090.31923176746,2015-02-12,5,3,5,535
"6566","1016938","Virgin Islands, British",0.365324074074074,2,1023.66824552297,2015-02-12,5,3,5,535
"96243","1015570","United Kingdom",0.544953703703704,2,264.3354,2015-02-12,5,3,4,534
"159462","1016444","Australia",0.49849537037037,2,171.5,2015-02-12,5,3,4,534
"147991","1016989","United Kingdom",0.432824074074074,2,63.7111818,2015-02-12,5,3,3,533
"934","1015295","Malta",0.266006944444444,2,46.3547884765118,2015-02-12,5,3,3,533
"356141","1018584","UAE",0.204328703703704,2,16.465984,2015-02-12,5,3,2,532
"525998","1017337","Australia",0.376076388888889,2,10.275,2015-02-12,5,3,2,532
"136545","1017095","UAE",0.378344907407407,2,0,2015-02-12,5,3,1,531
"156655","1023388","United Kingdom",0.0261921296296296,1,1527.370425,2015-02-12,5,2,5,525
"10320","1023301","Seychelles",0.0288194444444444,1,1030.10641058915,2015-02-12,5,2,5,525
"244","1018489","UAE",0.226678240740741,1,1030.10641058915,2015-02-12,5,2,5,525
"16673","1018829","UAE",0.196041666666667,1,206.02128211783,2015-02-12,5,2,4,524
"101595","1017159","United Kingdom",0.404930555555556,1,142.884,2015-02-12,5,2,4,524
"145417","1017657","UAE",0.32244212962963,1,100.0188,2015-02-12,5,2,4,524
"162543","1017370","Australia",0.371261574074074,1,72,2015-02-12,5,2,4,524
"154385","1022289","Australia",0.0590625,1,66.5,2015-02-12,5,2,3,523
"106284","1016262","United Kingdom",0.51630787037037,1,47.50893,2015-02-12,5,2,3,523
"156711","1018900","Australia",0.190856481481481,1,0,2015-02-12,5,2,1,521
"599119","1018266","Cyprus",0.246655092592593,1,0,2015-02-12,5,2,1,521
"135467","1018003","United Kingdom",0.274398148148148,1,0,2015-02-12,5,2,1,521
"62942","1016924","UAE",0.443206018518519,1,0,2015-02-12,5,2,1,521
"675689","1001733","United Kingdom",0.975092592592593,208,3698.99152166625,2015-02-12,4,5,5,455
"139266","1005901","United Kingdom",0.92912037037037,175,3130.24225714286,2015-02-12,4,5,5,455
