"","ACCOUNT_ID","COUNTRY_OF_RESIDENCE_NAME","Recency","Frequency","Monetary","LAST_DATE","R_Score","F_Score","M_Score","Total_Score"
"145370","1017587","United Kingdom",0.156597222222222,98,1433.78374693265,2015-02-01,5,5,5,555
"157057","1017553","United Kingdom",0.68255787037037,35,1263.28895428571,2015-02-01,5,5,5,555
"152288","1019549","United Kingdom",0.603634259259259,30,734.6435,2015-02-01,5,5,5,555
"166553","1000133","Netherlands",0.346805555555556,41,3.97543164708157,2015-02-01,5,5,3,553
"301316","1017571","Australia",0.406238425925926,16,3.229875,2015-02-01,5,5,3,553
"74918","1019487","UAE",0.230717592592593,3,540.89685829224,2015-02-01,5,4,5,545
"294681","1016463","UAE",0.496203703703704,3,0,2015-02-01,5,4,2,542
"179922","1010509","Malta",0.683032407407407,2,9.66051795806742,2015-02-01,5,3,3,533
"64239","1018289","Dominica",0.244085648148148,2,0,2015-02-01,5,3,2,532
"144952","1018336","United Kingdom",1.24087962962963,1,29.6182656,2015-02-01,5,2,4,524
"163319","1023343","Australia",0.027337962962963,1,0,2015-02-01,5,2,2,522
"63316","1013033","Malta",0.619270833333333,1,0,2015-02-01,5,2,2,522
"148870","1005901","United Kingdom",2.81094907407407,102,1602.88205882353,2015-02-01,4,5,5,455
"112666","1016797","United Kingdom",2.38107638888889,30,60.746438025,2015-02-01,4,5,4,454
"113779","1017539","United Kingdom",1.43813657407407,164,5.08891869329268,2015-02-01,4,5,3,453
"56358","1008007","Virgin Islands, British",2.77453703703704,3,35.195302361796,2015-02-01,4,4,4,444
"342213","1000138","United Kingdom",1.99471064814815,5,32.9109581,2015-02-01,4,4,4,444
"276816","1016798","Australia",1.50696759259259,7,30.2790714285714,2015-02-01,4,4,4,444
"243744","1017172","United Kingdom",1.46668981481481,6,27.4281986,2015-02-01,4,4,4,444
"111643","1002455","United Kingdom",2.47087962962963,4,18.959913,2015-02-01,4,4,3,443
"67307","1016651","Malta",1.40207175925926,6,13.4309136711653,2015-02-01,4,4,3,443
"159901","1009382","Australia",1.90690972222222,4,0,2015-02-01,4,4,2,442
"153834","1014699","Australia",2.57616898148148,2,37.12,2015-02-01,4,3,4,434
"58612","1014786","Malta",3.57356481481481,1,0,2015-02-01,4,2,2,422
"132465","1017843","United Kingdom",10.0485532407407,36,945.344726888889,2015-02-01,3,5,5,355
"344703","1017293","United Kingdom",11.3334375,32,1.2544004375,2015-02-01,3,5,2,352
"153809","1017285","Australia",9.38533564814815,3,28.3201333333333,2015-02-01,3,4,4,344
"378666","1021281","Dominica",4.21364583333333,4,0,2015-02-01,3,4,2,342
"113053","1022210","United Kingdom",5.06111111111111,2,10.95444,2015-02-01,3,3,3,333
"90195","1018787","UAE",5.29405092592593,2,3.60311907928887,2015-02-01,3,3,3,333
"371663","1011050","Virgin Islands, British",4.67032407407407,2,0,2015-02-01,3,3,2,332
"153791","1016649","Australia",8.47694444444445,1,168,2015-02-01,3,2,5,325
"153865","1006058","Australia",5.8378587962963,1,28.2,2015-02-01,3,2,4,324
"220195","1017667","Seychelles",8.32145833333333,1,0,2015-02-01,3,2,2,322
"141324","1013556","United Kingdom",9.60478009259259,1,0,2015-02-01,3,2,2,322
"63291","1010845","Seychelles",11.6756712962963,1,0,2015-02-01,3,2,2,322
"63668","1016144","India",13.7360185185185,12,215.399071675302,2015-02-01,2,5,5,255
"159155","1017307","Australia",12.1968402777778,11,0.977454545454545,2015-02-01,2,5,2,252
"192625","1011655","UAE",17.185625,10,120.354291460386,2015-02-01,2,4,5,245
"276791","1019941","United Kingdom",12.1217708333333,3,0,2015-02-01,2,4,2,242
"377150","1018556","Russia",15.089837962963,10,0,2015-02-01,2,4,2,242
"281574","1017915","Australia",15.7411111111111,4,0,2015-02-01,2,4,2,242
"153928","1019028","Australia",12.1810648148148,2,153.79,2015-02-01,2,3,5,235
"81636","1017345","Mauritius",18.3747453703704,2,77.1935991435246,2015-02-01,2,3,4,234
"111569","1015744","United Kingdom",16.5332175925926,2,18.07621515,2015-02-01,2,3,3,233
"159276","1000503","United Kingdom",12.9621875,2,5.151,2015-02-01,2,3,3,233
"343892","1008845","Russia",13.736712962963,2,0,2015-02-01,2,3,2,232
"126452","1006661","UAE",13.8215972222222,1,0,2015-02-01,2,2,2,222
"193134","1007702","India",37.1393981481481,3,103.979893626082,2015-02-01,1,4,5,145
"162300","1001815","Australia",19.9419907407407,3,31,2015-02-01,1,4,4,144
"153764","1014095","Australia",19.5921412037037,3,11,2015-02-01,1,4,3,143
"153625","1016366","United Kingdom",37.3182291666667,5,1.11195504,2015-02-01,1,4,2,142
"289278","1008502","India",20.7515509259259,2,0,2015-02-01,1,3,2,132
"160783","1009005","New Zealand",24.7301157407407,2,0,2015-02-01,1,3,2,132
"136497","1016209","United Kingdom",37.5202430555556,1,412.776,2015-02-01,1,2,5,125
"112802","1017240","United Kingdom",22.3937037037037,1,43.659,2015-02-01,1,2,4,124
"153663","1016732","Australia",25.4671412037037,1,11,2015-02-01,1,2,3,123
"137290","1016334","UAE",21.5106597222222,1,0,2015-02-01,1,2,2,122
"67407","1016324","Dominica",21.5116666666667,1,0,2015-02-01,1,2,2,122
"132704","1018975","UAE",22.1852893518519,1,0,2015-02-01,1,2,2,122
"162891","1012366","Australia",34.6377083333333,1,0,2015-02-01,1,2,2,122
