"","ACCOUNT_ID","COUNTRY_OF_RESIDENCE_NAME","Recency","Frequency","Monetary","LAST_DATE","R_Score","F_Score","M_Score","Total_Score"
"158504","1017307","Australia",0.191319444444444,67,714.768155223881,2015-02-09,5,5,5,555
"127392","1006661","UAE",0.297523148148148,14,431.1465165,2015-02-09,5,5,5,555
"300966","1019309","UAE",0.333553240740741,37,306.827712162162,2015-02-09,5,5,5,555
"153361","1012366","Australia",0.467222222222222,12,265.322633333333,2015-02-09,5,5,5,555
"122769","1018531","United Kingdom",0.180856481481481,45,251.47146087,2015-02-09,5,5,5,555
"55304","1007732","Virgin Islands, British",0.630023148148148,16,130.179697638204,2015-02-09,5,5,4,554
"291087","1016797","United Kingdom",0.0261226851851852,125,68.56209522056,2015-02-09,5,5,4,554
"167143","1000133","Netherlands",0.0265509259259259,115,4.92931524550015,2015-02-09,5,5,2,552
"309206","1016597","Ukraine",0.612106481481482,19,4.53022816143068,2015-02-09,5,5,2,552
"265388","1017539","United Kingdom",0.28125,302,2.76351876059603,2015-02-09,5,5,2,552
"60492","1009737","United Kingdom",0.556458333333333,4,685.262194231767,2015-02-09,5,4,5,545
"1111","1019750","UAE",0.109108796296296,5,632.227809499092,2015-02-09,5,4,5,545
"158063","1018650","United Kingdom",0.232766203703704,8,223.25625,2015-02-09,5,4,5,545
"297978","1023371","United Kingdom",0.0261226851851852,5,92.25798,2015-02-09,5,4,4,544
"118223","1023438","United Kingdom",0.328171296296296,7,71.0144253,2015-02-09,5,4,4,544
"240187","1021612","United Kingdom",0.590590277777778,8,44.830577625,2015-02-09,5,4,3,543
"366723","1012721","United Kingdom",0.626527777777778,5,6.645468688,2015-02-09,5,4,2,542
"154750","1009382","Australia",0.0915393518518519,6,0.666,2015-02-09,5,4,2,542
"59116","1014495","UAE",0.595289351851852,2,932.890118089804,2015-02-09,5,3,5,535
"2332","1015714","UAE",0.54099537037037,2,834.386192577212,2015-02-09,5,3,5,535
"59237","1009855","UAE",0.700462962962963,2,207.308915131067,2015-02-09,5,3,4,534
"145761","1019818","United Kingdom",0.407314814814815,2,104.682375,2015-02-09,5,3,4,534
"2344","1023856","Dominica",0.548252314814815,3,66.3575235206333,2015-02-09,5,3,4,534
