"","ACCOUNT_ID","COUNTRY_OF_RESIDENCE_NAME","Recency","Frequency","Monetary","LAST_DATE","R_Score","F_Score","M_Score","Total_Score"
"1032614","1009969","Virgin Islands, British",0,15425,14763.318958564,2015-02-25,5,5,5,555
"1033042","1007563","Virgin Islands, British",0,9385,7961.98130190358,2015-02-25,5,5,5,555
"968171","1008925","United Kingdom",0,93,7779.77956350538,2015-02-25,5,5,5,555
"1071062","1010165","Dominica",0,268,7368.49339988375,2015-02-25,5,5,5,555
"1042367","1006237","UAE",0,66,6789.85692319778,2015-02-25,5,5,5,555
"1260964","1022284","UAE",0,57,6473.76574298278,2015-02-25,5,5,5,555
"1040247","1017682","UAE",0,42,6109.29843790984,2015-02-25,5,5,5,555
"966346","1024189","United Kingdom",0,3901,5906.48227788211,2015-02-25,5,5,5,555
"1033169","1018838","Seychelles",0,2369,5730.60152883205,2015-02-25,5,5,5,555
"1091255","1006304","Seychelles",0,61,5696.05420374911,2015-02-25,5,5,5,555
"1032667","1005525","Virgin Islands, British",0,4007,5483.98485383341,2015-02-25,5,5,5,555
"956750","1006056","Australia",0,51,4851.33048235294,2015-02-25,5,5,5,555
"1039897","1017663","Virgin Islands, British",0,59,4693.36465416543,2015-02-25,5,5,5,555
"1164140","1018016","Ireland",0,77,4648.83153474807,2015-02-25,5,5,5,555
"1042610","1004248","Dominica",0,508,4607.45329796094,2015-02-25,5,5,5,555
"1032268","1006531","Malta",0,73,4587.23302337345,2015-02-25,5,5,5,555
"985865","1000862","Cyprus",0,982,4523.10733477581,2015-02-25,5,5,5,555
"1044056","1003789","Dominica",0,54,4502.72690601602,2015-02-25,5,5,5,555
"1040780","1018588","Virgin Islands, British",0,421,4135.4673705905,2015-02-25,5,5,5,555
"1005288","1023209","United Kingdom",0,140,4051.35069674079,2015-02-25,5,5,5,555
"995120","1010576","UAE",0,417,4026.71609475043,2015-02-25,5,5,5,555
"1032553","1005770","United Kingdom",0,668,3960.51871581115,2015-02-25,5,5,5,555
"957338","1017684","Australia",0,104,3920.82657596154,2015-02-25,5,5,5,555
"988161","1016836","United Kingdom",0,171,3887.59111283292,2015-02-25,5,5,5,555
"957106","1001673","Australia",0,187,3845.86813850267,2015-02-25,5,5,5,555
