"","ACCOUNT_ID","COUNTRY_OF_RESIDENCE_NAME","Recency","Frequency","Monetary","LAST_DATE","R_Score","F_Score","M_Score","Total_Score"
"3223245","1013991","UAE",0,41,19010.3213064786,2015-03-19,5,5,5,555
"3227098","1014091","UAE",0,39,15077.1774393601,2015-03-19,5,5,5,555
"3220623","1018838","Seychelles",0,3249,12852.7440912656,2015-03-19,5,5,5,555
"3228428","1008885","Malta",0,45,12448.738702649,2015-03-19,5,5,5,555
"3221294","1006045","Virgin Islands, British",0,16358,12309.5395221767,2015-03-19,5,5,5,555
"3240975","1002557","UAE",0,216,9552.11070353407,2015-03-19,5,5,5,555
"3267082","1005229","Virgin Islands, British",0,5073,9114.1595842324,2015-03-19,5,5,5,555
"3227670","1016836","United Kingdom",0,219,8820.29009455114,2015-03-19,5,5,5,555
"3242986","1021642","United Kingdom",0,55,8627.60549500364,2015-03-19,5,5,5,555
"3230917","1017684","Australia",0,304,8369.70297697368,2015-03-19,5,5,5,555
"3220669","1018528","Virgin Islands, British",0,89,8358.29625991606,2015-03-19,5,5,5,555
"3223209","1009443","Virgin Islands, British",0,63,7465.64309409952,2015-03-19,5,5,5,555
"3221898","1008291","Seychelles",0,42,7307.1901902278,2015-03-19,5,5,5,555
"3268278","1011128","UAE",0,46,7304.46208167277,2015-03-19,5,5,5,555
"3221167","1024189","United Kingdom",0,1654,6902.42059450403,2015-03-19,5,5,5,555
"3222021","1017675","Virgin Islands, British",0,77,6822.46192991369,2015-03-19,5,5,5,555
"3311068","1007143","Virgin Islands, British",0,69,6563.52694728725,2015-03-19,5,5,5,555
"3263098","1018460","UAE",0,142,6371.37294538951,2015-03-19,5,5,5,555
"3285740","1013044","Seychelles",0,56,6329.71677135399,2015-03-19,5,5,5,555
"3229575","1020841","United Kingdom",0,52,6325.76121211615,2015-03-19,5,5,5,555
"3278282","1022780","Virgin Islands, British",0,50,6095.53295204127,2015-03-19,5,5,5,555
"3226019","1000957","Seychelles",0,70,6088.48639264198,2015-03-19,5,5,5,555
"3228603","1010165","Dominica",0,131,6076.7088160294,2015-03-19,5,5,5,555
"3229152","1010058","UAE",0,1348,6051.10821052193,2015-03-19,5,5,5,555
"3266600","1005552","UAE",0,221,6000.41961671839,2015-03-19,5,5,5,555
"3221100","1000862","Cyprus",0,675,5924.93489404677,2015-03-19,5,5,5,555
"3283188","1002819","Dominica",0,75,5862.52172735434,2015-03-19,5,5,5,555
"3225928","1004508","Virgin Islands, British",0,97,5798.52771383075,2015-03-19,5,5,5,555
"3223735","1000138","United Kingdom",0,90,5793.95290710311,2015-03-19,5,5,5,555
"3263528","1004248","Dominica",0,501,5766.83466635654,2015-03-19,5,5,5,555
"3287578","1009474","Malta",0,50,5553.47123387419,2015-03-19,5,5,5,555
"3221750","1008925","United Kingdom",0,209,5491.72157084967,2015-03-19,5,5,5,555
"3232145","1001673","Australia",0,124,5471.09563306452,2015-03-19,5,5,5,555
"3220130","1005181","UAE",0,93,5460.93831334168,2015-03-19,5,5,5,555
"3222681","1015886","UAE",0,54,5223.06807117164,2015-03-19,5,5,5,555
"3224405","1010045","United Kingdom",0,49,5216.38669102204,2015-03-19,5,5,5,555
"3228403","1008872","Seychelles",0,297,5121.30026355939,2015-03-19,5,5,5,555
"3220769","1005016","Seychelles",0,51,5056.86823678298,2015-03-19,5,5,5,555
"3222575","1021326","UAE",0,131,4971.78365815183,2015-03-19,5,5,5,555
"3265093","1003425","Dominica",0,47,4912.73593915171,2015-03-19,5,5,5,555
"3222041","1007964","United Kingdom",0,472,4874.75100974824,2015-03-19,5,5,5,555
"3221255","1010992","Dominica",0,145,4830.58332375649,2015-03-19,5,5,5,555
"3220470","1005945","United Kingdom",0,2982,4741.73280164958,2015-03-19,5,5,5,555
"3220746","1005665","Malta",0,740,4740.98659197384,2015-03-19,5,5,5,555
"3263282","1002342","Seychelles",0,70,4735.13428358036,2015-03-19,5,5,5,555
"3282278","1002117","Seychelles",0,267,4627.60493790867,2015-03-19,5,5,5,555
"3272898","1001469","United Kingdom",0,653,4581.03922161885,2015-03-19,5,5,5,555
"3231137","1022843","Cyprus",0,109,4565.4800244844,2015-03-19,5,5,5,555
"3224542","1010595","Dominica",0,134,4467.68976563271,2015-03-19,5,5,5,555
"3277476","1006234","Malta",0,59,4464.36043733304,2015-03-19,5,5,5,555
"3221262","1003686","Virgin Islands, British",0,351,4452.31489030768,2015-03-19,5,5,5,555
"3221215","1007971","Virgin Islands, British",0,1699,4405.84347410524,2015-03-19,5,5,5,555
"3221095","1011048","UAE",0,825,4403.34530027893,2015-03-19,5,5,5,555
"3275977","1017663","Virgin Islands, British",0,126,4353.76682462292,2015-03-19,5,5,5,555
"3265726","1003315","UAE",0,496,4302.83328872111,2015-03-19,5,5,5,555
"3288705","1008471","Dominica",0,34,4300.10365551721,2015-03-19,5,5,5,555
"3221350","1019528","Seychelles",0,199,4278.65276032099,2015-03-19,5,5,5,555
"3221735","1005462","Cyprus",0,34,4227.90314318706,2015-03-19,5,5,5,555
"3224661","1007153","Seychelles",0,157,4127.81206073952,2015-03-19,5,5,5,555
"3241583","1001112","United Kingdom",0,620,4120.38597944384,2015-03-19,5,5,5,555
"3220790","1005043","Malta",0,150,4106.93211792493,2015-03-19,5,5,5,555
"3268387","1002198","Virgin Islands, British",0,128,4090.3824082062,2015-03-19,5,5,5,555
"3223114","1001257","UAE",0,444,4089.30739323446,2015-03-19,5,5,5,555
"3220557","1009080","India",0,6235,4067.45726293971,2015-03-19,5,5,5,555
"3268952","1005271","Seychelles",0,144,4051.75467583842,2015-03-19,5,5,5,555
"3269346","1006574","Malta",0,75,4051.07685104103,2015-03-19,5,5,5,555
"3220480","1014470","UAE",0,328,3990.21214774973,2015-03-19,5,5,5,555
"3264095","1017904","UAE",0,248,3964.05851026047,2015-03-19,5,5,5,555
"3240878","1021593","UAE",0,175,3945.76011384571,2015-03-19,5,5,5,555
"3264163","1015391","UAE",0,813,3933.7215854752,2015-03-19,5,5,5,555
"3263335","1003179","Malta",0,77,3933.67110392011,2015-03-19,5,5,5,555
"3221289","1002927","Virgin Islands, British",0,49,3892.58645747076,2015-03-19,5,5,5,555
"3266398","1005453","Seychelles",0,42,3858.9293896114,2015-03-19,5,5,5,555
"3343781","1001960","Cyprus",0,297,3815.17336399121,2015-03-19,5,5,5,555
"3263087","1012330","Virgin Islands, British",0,106,3794.31151767321,2015-03-19,5,5,5,555
"3264318","1007737","Seychelles",0,141,3791.46633385304,2015-03-19,5,5,5,555
"3264325","1010711","Seychelles",0,47,3691.40227138149,2015-03-19,5,5,5,555
"3229118","1002624","Malta",0,110,3643.11239565383,2015-03-19,5,5,5,555
"3230848","1023895","Australia",0,90,3615.40311111111,2015-03-19,5,5,5,555
"3256552","1006955","UAE",0,144,3596.52990095938,2015-03-19,5,5,5,555
"3220712","1015799","Seychelles",0,559,3595.19274071242,2015-03-19,5,5,5,555
"3242022","1006233","UAE",0,62,3585.22759081419,2015-03-19,5,5,5,555
"3222572","1003789","Dominica",0,83,3563.44783313816,2015-03-19,5,5,5,555
"3266817","1004534","Virgin Islands, British",0,88,3560.62064550151,2015-03-19,5,5,5,555
"3220697","1007822","UAE",0,83,3492.59822407912,2015-03-19,5,5,5,555
"3264192","1022011","Seychelles",0,478,3489.44695139452,2015-03-19,5,5,5,555
"3277676","1006807","Dominica",0,222,3489.02001202633,2015-03-19,5,5,5,555
"3220631","1005881","Virgin Islands, British",0,112,3468.23529140935,2015-03-19,5,5,5,555
"3280209","1018013","Virgin Islands, British",0,403,3400.25836311081,2015-03-19,5,5,5,555
"3268336","1008626","UAE",0,579,3376.0734858512,2015-03-19,5,5,5,555
"3245949","1020405","United Kingdom",0,63,3366.99229414286,2015-03-19,5,5,5,555
"3269304","1009182","Virgin Islands, British",0,479,3344.09935410704,2015-03-19,5,5,5,555
"3263012","1009306","UAE",0,359,3338.57639366773,2015-03-19,5,5,5,555
"3225287","1005592","UAE",0,85,3335.21539484785,2015-03-19,5,5,5,555
"3225276","1005277","Virgin Islands, British",0,37,3325.03612269027,2015-03-19,5,5,5,555
"3229854","1014898","UAE",0,308,3319.91174415583,2015-03-19,5,5,5,555
"3277537","1006087","Virgin Islands, British",0,187,3319.39169350805,2015-03-19,5,5,5,555
"3225732","1003415","United Kingdom",0,96,3303.79150703323,2015-03-19,5,5,5,555
"3234305","1008630","Australia",0,73,3252.24555342466,2015-03-19,5,5,5,555
"3221284","1007302","Virgin Islands, British",0,288,3234.39363216574,2015-03-19,5,5,5,555
"3269727","1017911","Seychelles",0,2152,3223.66333818734,2015-03-19,5,5,5,555
"3230737","1020233","Ireland",0,83,3210.02217297305,2015-03-19,5,5,5,555
"3223228","1002694","Virgin Islands, British",0,138,3195.69018278617,2015-03-19,5,5,5,555
"3227799","1006744","Virgin Islands, British",0,58,3165.46328738575,2015-03-19,5,5,5,555
"3229762","1007433","Virgin Islands, British",0,106,3158.1232444258,2015-03-19,5,5,5,555
"3264050","1006367","Virgin Islands, British",0,77,3151.39923434112,2015-03-19,5,5,5,555
"3244602","1021321","United Kingdom",0,513,3149.28778371209,2015-03-19,5,5,5,555
"3277501","1005867","Virgin Islands, British",0,53,3141.29373230823,2015-03-19,5,5,5,555
"3242622","1006689","United Kingdom",0,252,3138.03312216738,2015-03-19,5,5,5,555
"3285367","1004939","Seychelles",0,52,3135.92383543311,2015-03-19,5,5,5,555
"3245925","1007832","United Kingdom",0,47,3133.75098643617,2015-03-19,5,5,5,555
"3263772","1015348","Virgin Islands, British",0,362,3131.26428291511,2015-03-19,5,5,5,555
"3263421","1006161","Dominica",0,81,3129.01301401515,2015-03-19,5,5,5,555
