"","ACCOUNT_ID","COUNTRY_OF_RESIDENCE_NAME","Recency","Frequency","Monetary","LAST_DATE","R_Score","F_Score","M_Score","Total_Score"
"352026","1017553","United Kingdom",0,19,2327.11123157895,2015-01-20,5,5,4,554
"351401","1017587","United Kingdom",1,14,1425.32642857143,2015-01-20,5,5,4,554
"107782","1017293","United Kingdom",0,10,4.0140814,2015-01-20,5,5,1,551
"147524","1016797","United Kingdom",1,8,120.5501889375,2015-01-20,5,4,3,543
"153928","1019028","Australia",1,2,153.79,2015-01-20,5,3,4,534
"159155","1017307","Australia",1,2,5.376,2015-01-20,5,3,2,532
"159276","1000503","United Kingdom",1,2,5.151,2015-01-20,5,3,2,532
"298911","1019549","United Kingdom",2,5,2387.64,2015-01-20,3,4,5,345
"298023","1017843","United Kingdom",2,2,7977.081229,2015-01-20,3,3,5,335
"332204","1016144","India",2,1,2584.78886010363,2015-01-20,3,2,5,325
"111569","1015744","United Kingdom",5,2,18.07621515,2015-01-20,2,3,3,233
"152002","1017539","United Kingdom",5,1,5.969376,2015-01-20,2,2,2,222
"332","1011655","UAE",6,3,153.053259756242,2015-01-20,1,4,3,143
