"","ACCOUNT_ID","COUNTRY_OF_RESIDENCE_NAME","Recency","Frequency","Monetary","LAST_DATE","R_Score","F_Score","M_Score","Total_Score"
"143084","1005901","United Kingdom",0,6,4514.7375,2015-02-12,5,5,5,555
"151082","1018228","United Kingdom",0,19,4300.50289144737,2015-02-12,5,5,5,555
"148181","1001733","United Kingdom",0,27,2108.75154209556,2015-02-12,5,5,5,555
"151421","1011894","United Kingdom",0,28,1488.375,2015-02-12,5,5,5,555
"153410","1017307","Australia",0,40,1468.77536,2015-02-12,5,5,5,555
"153373","1010003","Australia",0,6,1338.8851,2015-02-12,5,5,5,555
"1113","1016903","United Kingdom",0,18,1254.54981530626,2015-02-12,5,5,5,555
"115881","1020417","United Kingdom",0,8,1190.2332456,2015-02-12,5,5,5,555
"108711","1006661","UAE",0,13,889.203402553846,2015-02-12,5,5,5,555
"147176","1020510","United Kingdom",0,9,739.650333333333,2015-02-12,5,5,5,555
"153590","1012366","Australia",0,15,735.824973333333,2015-02-12,5,5,5,555
"110679","1016797","United Kingdom",0,160,637.875855325937,2015-02-12,5,5,4,554
"623","1008984","Seychelles",0,6,575.863820399689,2015-02-12,5,5,4,554
"1027","1016909","Seychelles",0,13,261.749156458371,2015-02-12,5,5,4,554
"260264","1005527","Barbados",0,6,206.8955923,2015-02-12,5,5,4,554
"146512","1016705","United Kingdom",0,11,199.186421263636,2015-02-12,5,5,3,553
"1677","1016799","Virgin Islands, British",0,6,173.293943031404,2015-02-12,5,5,3,553
"49934","1005726","UAE",0,9,163.95860368544,2015-02-12,5,5,3,553
"154540","1006776","Australia",0,6,84.905,2015-02-12,5,5,3,553
"242811","1021612","United Kingdom",0,7,54.7030628571429,2015-02-12,5,5,2,552
"154544","1016798","Australia",0,11,39.9244909090909,2015-02-12,5,5,2,552
"159363","1000133","Netherlands",0,47,16.8767612860915,2015-02-12,5,5,1,551
"55436","1006293","United Kingdom",0,19,14.9939781629489,2015-02-12,5,5,1,551
"106865","1019232","United Kingdom",0,9,3.98487644444444,2015-02-12,5,5,1,551
"137664","1018295","UAE",0,4,6251.175,2015-02-12,5,4,5,545
"138563","1004788","UAE",0,3,2981.5743195,2015-02-12,5,4,5,545
"78185","1010066","Thailand",0,3,2270.52621334026,2015-02-12,5,4,5,545
