"","ACCOUNT_ID","COUNTRY_OF_RESIDENCE_NAME","Recency","Frequency","Monetary","LAST_DATE","R_Score","F_Score","M_Score","Total_Score"
"287443","1017682","UAE",0,35,15280.3453787686,2015-02-17,5,5,5,555
"297252","1023209","United Kingdom",1,59,11814.7590600763,2015-02-17,5,5,5,555
"177206","1005832","Malta",1,24,10923.0704805535,2015-02-17,5,5,5,555
"286514","1009969","Virgin Islands, British",0,6125,10226.0699603221,2015-02-17,5,5,5,555
"164388","1006195","UAE",1,47,7868.56562749983,2015-02-17,5,5,5,555
"169155","1006627","United Kingdom",1,46,7449.98551363526,2015-02-17,5,5,5,555
"283941","1002170","Australia",1,33,7407.75666363636,2015-02-17,5,5,5,555
"286582","1017664","Virgin Islands, British",0,25,7134.30627974595,2015-02-17,5,5,5,555
"301288","1007869","Australia",0,194,6899.38267319588,2015-02-17,5,5,5,555
"291379","1005344","United Kingdom",0,32,6741.12218325625,2015-02-17,5,5,5,555
"286470","1001474","Virgin Islands, British",0,6893,6129.97405143442,2015-02-17,5,5,5,555
"190223","1007563","Virgin Islands, British",1,36,5970.51111694078,2015-02-17,5,5,5,555
"298625","1019148","United Kingdom",0,83,5578.07143176325,2015-02-17,5,5,5,555
"236534","1009277","UAE",1,93,5528.68108816839,2015-02-17,5,5,5,555
"185299","1009867","Seychelles",1,146,5463.1252272655,2015-02-17,5,5,5,555
"291823","1002809","United Kingdom",0,56,5355.29564375,2015-02-17,5,5,5,555
"342312","1007573","Australia",0,102,5195.26530392157,2015-02-17,5,5,5,555
"248799","1000862","Cyprus",1,505,5186.84107579778,2015-02-17,5,5,5,555
"186095","1010918","Virgin Islands, British",1,41,5125.15428918997,2015-02-17,5,5,5,555
"230315","1024189","United Kingdom",1,3198,5108.92826536129,2015-02-17,5,5,5,555
"300357","1000865","United Kingdom",1,45,5089.81787774578,2015-02-17,5,5,5,555
"281484","1019724","Finland",1,178,4972.96829792029,2015-02-17,5,5,5,555
"168603","1005769","Malta",1,26,4960.47273160878,2015-02-17,5,5,5,555
"334340","1005770","United Kingdom",0,313,4911.07840921977,2015-02-17,5,5,5,555
"343661","1017684","Australia",0,275,4820.683296,2015-02-17,5,5,5,555
"191732","1018013","Virgin Islands, British",1,177,4694.90411634687,2015-02-17,5,5,5,555
"297116","1011073","United Kingdom",1,28,4667.12260273929,2015-02-17,5,5,5,555
"192381","1001747","Virgin Islands, British",1,75,4663.77645718353,2015-02-17,5,5,5,555
"295646","1005901","United Kingdom",0,586,4459.94183260921,2015-02-17,5,5,5,555
"182372","1018478","Virgin Islands, British",1,69,4385.99469284009,2015-02-17,5,5,5,555
"295801","1018103","United Kingdom",1,85,4231.75412982353,2015-02-17,5,5,5,555
"296060","1007243","United Kingdom",0,65,4201.97415025554,2015-02-17,5,5,5,555
"294271","1009643","Virgin Islands, British",0,482,4183.01517023881,2015-02-17,5,5,5,555
"302399","1016887","United Kingdom",0,229,4158.56022458651,2015-02-17,5,5,5,555
"287452","1017675","Virgin Islands, British",0,43,4096.21680152829,2015-02-17,5,5,5,555
"168497","1004081","UAE",1,61,4065.77959253051,2015-02-17,5,5,5,555
"173177","1015391","UAE",1,583,4047.03462427942,2015-02-17,5,5,5,555
