"","ACCOUNT_ID","COUNTRY_OF_RESIDENCE_NAME","Recency","Frequency","Monetary","LAST_DATE","R_Score","F_Score","M_Score","Total_Score"
"3219511","1005229","Virgin Islands, British",0,5128,9304.64702026785,2015-03-17,5,5,5,555
"3237894","1018016","Ireland",0,220,5703.56006421212,2015-03-17,5,5,5,555
"3436512","1005552","UAE",0,127,5655.51808423796,2015-03-17,5,5,5,555
"3173692","1019028","Australia",0,93,5528.32494623656,2015-03-17,5,5,5,555
"3203608","1004248","Dominica",0,383,5472.63520456086,2015-03-17,5,5,5,555
"3211506","1022780","Virgin Islands, British",0,38,4366.5099844353,2015-03-17,5,5,5,555
"3183964","1006234","Malta",0,62,4356.9178468746,2015-03-17,5,5,5,555
"3189523","1001813","Malta",0,335,3950.11287184766,2015-03-17,5,5,5,555
"3190340","1003315","UAE",0,302,3585.25714486801,2015-03-17,5,5,5,555
"3177240","1020233","Ireland",0,59,3545.50526309767,2015-03-17,5,5,5,555
"3343764","1011399","UAE",0,54,3297.19309888889,2015-03-17,5,5,5,555
"3242171","1005344","United Kingdom",1,72,3295.45907359444,2015-03-17,5,5,5,555
"3247925","1001257","UAE",1,210,3217.24294291405,2015-03-17,5,5,5,555
"3172024","1002143","Australia",0,60,3207.5,2015-03-17,5,5,5,555
"3253985","1022843","Cyprus",0,106,3079.69078019623,2015-03-17,5,5,5,555
"3175128","1017730","Cyprus",0,510,3048.15979508439,2015-03-17,5,5,5,555
"3187294","1017904","UAE",0,140,3041.94005472052,2015-03-17,5,5,5,555
"3339838","1019941","United Kingdom",0,212,3036.4395560391,2015-03-17,5,5,5,555
"3173916","1021540","Australia",0,158,3008.39421835443,2015-03-17,5,5,5,555
"3238859","1010525","Australia",1,193,2957.80299378238,2015-03-17,5,5,5,555
"3215364","1019528","Seychelles",0,126,2949.96013168352,2015-03-17,5,5,5,555
"3184460","1022885","Belarus",0,1135,2850.47548046728,2015-03-17,5,5,5,555
"3174539","1017839","UAE",0,109,2725.2568811455,2015-03-17,5,5,5,555
"3206020","1017144","Seychelles",0,111,2653.14963119106,2015-03-17,5,5,5,555
"3252816","1017369","United Kingdom",0,48,2620.67973958333,2015-03-17,5,5,5,555
"3206019","1003955","Seychelles",0,63,2562.68726939368,2015-03-17,5,5,5,555
"3171674","1004788","UAE",0,258,2540.14878212101,2015-03-17,5,5,5,555
"3171360","1011209","Australia",0,597,2522.12864824121,2015-03-17,5,5,5,555
"3214190","1019978","Dominica",1,525,2475.16111307128,2015-03-17,5,5,5,555
"3172465","1010290","Poland",0,720,2463.93451652999,2015-03-17,5,5,5,555
"3372234","1009829","Seychelles",0,69,2463.43113398078,2015-03-17,5,5,5,555
"3183515","1005901","United Kingdom",0,987,2421.17473772835,2015-03-17,5,5,5,555
"3184640","1008747","Virgin Islands, British",0,230,2308.97137528155,2015-03-17,5,5,5,555
"3191939","1005379","Virgin Islands, British",0,96,2304.42507237289,2015-03-17,5,5,5,555
"3170441","1009359","United Kingdom",0,37,2281.78879414189,2015-03-17,5,5,5,555
"3284828","1010954","Seychelles",0,36,2213.33835242208,2015-03-17,5,5,5,555
"3210102","1019419","Seychelles",0,40,2203.14661676539,2015-03-17,5,5,5,555
"3188566","1005592","UAE",0,58,2201.4866071941,2015-03-17,5,5,5,555
"3185180","1017432","India",0,394,2134.40442539911,2015-03-17,5,5,5,555
"3180074","1016797","United Kingdom",0,11919,2092.67226164472,2015-03-17,5,5,5,555
"3184934","1004072","UAE",0,95,2072.17643949382,2015-03-17,5,5,5,555
"3172449","1012408","Romania",0,356,2054.03721767777,2015-03-17,5,5,5,555
"3215888","1006574","Malta",0,37,2036.82849821943,2015-03-17,5,5,5,555
"3302771","1007132","UAE",1,50,2018.89615204947,2015-03-17,5,5,5,555
"3209323","1016027","Seychelles",1,40,2012.31387470559,2015-03-17,5,5,5,555
"3218031","1018294","Mauritius",0,83,2011.92440958437,2015-03-17,5,5,5,555
"3339853","1011520","United Kingdom",0,711,1959.65182789428,2015-03-17,5,5,5,555
"3189530","1008565","Mauritius",0,371,1928.61773124237,2015-03-17,5,5,5,555
"3311138","1003397","Seychelles",1,48,1918.1183790137,2015-03-17,5,5,5,555
"3191365","1017315","UAE",1,510,1902.99410071076,2015-03-17,5,5,5,555
"3178910","1001733","United Kingdom",0,762,1880.13891786152,2015-03-17,5,5,5,555
"3191937","1010015","Seychelles",0,533,1869.1083274356,2015-03-17,5,5,5,555
"3171886","1019724","Finland",1,99,1861.7198286312,2015-03-17,5,5,5,555
"3170215","1017307","Australia",0,971,1861.36229515963,2015-03-17,5,5,5,555
"3203614","1018175","UAE",0,289,1856.96018864056,2015-03-17,5,5,5,555
"3206014","1008008","Seychelles",0,33,1839.22279700686,2015-03-17,5,5,5,555
"3171053","1013199","UAE",0,206,1798.95951371272,2015-03-17,5,5,5,555
"3245351","1015017","United Kingdom",1,401,1789.77759808546,2015-03-17,5,5,5,555
"3214263","1005405","Malta",0,78,1780.09899073937,2015-03-17,5,5,5,555
"3182158","1018187","Cyprus",0,108,1770.80651775093,2015-03-17,5,5,5,555
"3179496","1018228","United Kingdom",0,188,1730.73445216144,2015-03-17,5,5,5,555
"3209381","1015614","Seychelles",1,64,1726.5234365588,2015-03-17,5,5,5,555
"3206586","1015452","Dominica",0,64,1725.74324250099,2015-03-17,5,5,5,555
"3343780","1018295","UAE",0,41,1671.44805065805,2015-03-17,5,5,5,555
"3189426","1005056","Dominica",0,132,1647.76529571002,2015-03-17,5,5,5,555
"3191673","1005503","UAE",1,75,1625.32659820126,2015-03-17,5,5,5,555
"3178123","1000942","Australia",0,57,1612.47787368421,2015-03-17,5,5,5,555
"3190079","1007349","Seychelles",0,140,1586.27318254391,2015-03-17,5,5,5,555
"3190073","1017351","Seychelles",0,34,1583.19179058811,2015-03-17,5,5,5,555
"3186248","1019714","UAE",0,103,1559.57669934677,2015-03-17,5,5,5,555
"3291620","1018068","Seychelles",1,41,1551.53613205621,2015-03-17,5,5,5,555
"3184919","1008604","UAE",0,270,1548.28292558577,2015-03-17,5,5,5,555
"3184524","1005754","Malta",0,104,1529.46904037173,2015-03-17,5,5,5,555
"3454584","1000320","Malta",1,204,1517.7654966561,2015-03-17,5,5,5,555
"3312274","1001929","UAE",0,309,1491.68068284881,2015-03-17,5,5,5,555
"3184539","1010999","Dominica",1,75,1491.54215522328,2015-03-17,5,5,5,555
"3183284","1000022","United Kingdom",0,35,1462.07541353029,2015-03-17,5,5,5,555
"3171622","1021446","UAE",0,320,1426.31437782894,2015-03-17,5,5,5,555
"3191977","1001387","Seychelles",0,68,1420.69223330837,2015-03-17,5,5,5,555
"3173054","1013586","Cyprus",0,89,1398.23918256471,2015-03-17,5,5,5,555
"3278404","1017221","Virgin Islands, British",1,170,1396.75969251477,2015-03-17,5,5,5,555
"3187306","1017024","UAE",0,99,1363.61975623372,2015-03-17,5,5,5,555
"3183967","1010272","UAE",0,45,1357.75527155658,2015-03-17,5,5,5,555
"3169593","1014835","Australia",0,160,1355.191118125,2015-03-17,5,5,5,555
"3454529","1017650","Virgin Islands, British",1,43,1342.53795196816,2015-03-17,5,5,5,555
"3280128","1016463","UAE",0,260,1340.55307587684,2015-03-17,5,5,5,555
"3210954","1006635","Malta",0,79,1336.18456337715,2015-03-17,5,5,5,555
"3398870","1014100","UAE",1,160,1316.34092734638,2015-03-17,5,5,5,555
"3172251","1008104","Cyprus",0,114,1308.06744007018,2015-03-17,5,5,5,555
