"","ACCOUNT_ID","COUNTRY_OF_RESIDENCE_NAME","Recency","Frequency","Monetary","LAST_DATE","R_Score","F_Score","M_Score","Total_Score"
"3184107","1006045","Virgin Islands, British",0,12500,13485.3970854069,2015-03-18,5,5,5,555
"3185245","1018838","Seychelles",0,1834,12161.3829377026,2015-03-18,5,5,5,555
"3173309","1017684","Australia",0,255,9490.29349411765,2015-03-18,5,5,5,555
"3193889","1016836","United Kingdom",0,85,9482.19546829412,2015-03-18,5,5,5,555
"3186608","1005229","Virgin Islands, British",0,4913,9267.31346405058,2015-03-18,5,5,5,555
"3186277","1018528","Virgin Islands, British",0,57,7784.40912363572,2015-03-18,5,5,5,555
"3187174","1018460","UAE",0,111,7609.1837084815,2015-03-18,5,5,5,555
"3184744","1017675","Virgin Islands, British",0,64,7570.43307931415,2015-03-18,5,5,5,555
"3236415","1017833","Dominica",0,63,6645.26883415362,2015-03-18,5,5,5,555
"3173997","1024189","United Kingdom",0,1055,6249.00375322742,2015-03-18,5,5,5,555
"3190641","1009474","Malta",0,44,6057.59674179146,2015-03-18,5,5,5,555
"3193140","1008925","United Kingdom",0,179,5689.86902080212,2015-03-18,5,5,5,555
"3175912","1021593","UAE",0,129,5629.44151182961,2015-03-18,5,5,5,555
"3211403","1010918","Virgin Islands, British",0,33,5572.34090859338,2015-03-18,5,5,5,555
"3207383","1010165","Dominica",0,100,5521.44596870309,2015-03-18,5,5,5,555
"3174404","1001673","Australia",0,123,5494.59234552845,2015-03-18,5,5,5,555
"3206855","1004248","Dominica",0,452,5416.45090727368,2015-03-18,5,5,5,555
"3207671","1006234","Malta",0,54,5269.56712777193,2015-03-18,5,5,5,555
"3204656","1011128","UAE",0,41,5246.94430215779,2015-03-18,5,5,5,555
"3170744","1018016","Ireland",0,228,5070.72866863637,2015-03-18,5,5,5,555
"3216186","1013044","Seychelles",0,37,5034.66452396311,2015-03-18,5,5,5,555
"3206572","1005181","UAE",0,76,4864.52728531856,2015-03-18,5,5,5,555
"3171125","1000138","United Kingdom",0,64,4727.49471311375,2015-03-18,5,5,5,555
"3188023","1017663","Virgin Islands, British",0,134,4720.5671218745,2015-03-18,5,5,5,555
"3223190","1010058","UAE",0,384,4659.62524944119,2015-03-18,5,5,5,555
"3173146","1019096","Australia",0,94,4574.44147021277,2015-03-18,5,5,5,555
"3184651","1002117","Seychelles",0,266,4434.73220357766,2015-03-18,5,5,5,555
"3184719","1003686","Virgin Islands, British",0,96,4412.35920225848,2015-03-18,5,5,5,555
"3203792","1009482","Virgin Islands, British",0,137,4403.12461217497,2015-03-18,5,5,5,555
"3213029","1001469","United Kingdom",0,741,4256.01072288168,2015-03-18,5,5,5,555
"3169319","1005945","United Kingdom",0,1675,4251.8130340725,2015-03-18,5,5,5,555
"3213345","1004508","Virgin Islands, British",0,46,4192.14011401286,2015-03-18,5,5,5,555
"3178305","1022843","Cyprus",0,104,4158.42914135385,2015-03-18,5,5,5,555
"3179933","1007951","UAE",0,162,4138.75179150173,2015-03-18,5,5,5,555
"3183938","1009080","India",0,4921,4102.035830441,2015-03-18,5,5,5,555
"3186727","1007737","Seychelles",0,99,4069.11305483035,2015-03-18,5,5,5,555
"3183985","1002137","Malta",0,284,3992.36512131276,2015-03-18,5,5,5,555
"3174624","1001112","United Kingdom",0,603,3975.98445727227,2015-03-18,5,5,5,555
"3206667","1017904","UAE",0,149,3971.89806992488,2015-03-18,5,5,5,555
"3184489","1003315","UAE",0,403,3771.44401580576,2015-03-18,5,5,5,555
"3205313","1010595","Dominica",0,108,3767.58277851009,2015-03-18,5,5,5,555
"3175323","1014470","UAE",0,295,3698.52906190478,2015-03-18,5,5,5,555
"3186919","1005043","Malta",0,142,3678.39617446373,2015-03-18,5,5,5,555
"3175192","1001257","UAE",0,225,3627.31561725613,2015-03-18,5,5,5,555
"3169684","1023895","Australia",0,79,3604.76303797468,2015-03-18,5,5,5,555
"3171211","1006955","UAE",0,143,3576.16280236469,2015-03-18,5,5,5,555
"3201768","1001960","Cyprus",0,352,3575.1112971744,2015-03-18,5,5,5,555
"3208760","1010473","Virgin Islands, British",0,32,3529.43328446037,2015-03-18,5,5,5,555
"3232524","1009260","Malta",0,34,3526.98190454926,2015-03-18,5,5,5,555
"3215123","1002532","UAE",0,111,3525.55466024479,2015-03-18,5,5,5,555
"3170285","1019028","Australia",0,86,3509.57360465116,2015-03-18,5,5,5,555
"3186936","1003425","Dominica",0,44,3497.7489228185,2015-03-18,5,5,5,555
"3178902","1020841","United Kingdom",0,34,3457.79479500118,2015-03-18,5,5,5,555
"3197291","1011399","UAE",0,56,3454.0907025,2015-03-18,5,5,5,555
"3188456","1006807","Dominica",0,217,3438.1282943693,2015-03-18,5,5,5,555
"3211801","1006564","Seychelles",0,50,3419.42112272354,2015-03-18,5,5,5,555
"3204059","1006014","UAE",0,82,3380.57979083821,2015-03-18,5,5,5,555
"3186677","1004939","Seychelles",0,42,3367.31323461809,2015-03-18,5,5,5,555
"3214279","1002624","Malta",0,97,3308.40419436671,2015-03-18,5,5,5,555
"3203682","1009182","Virgin Islands, British",0,403,3288.3217428644,2015-03-18,5,5,5,555
"3177807","1003415","United Kingdom",0,67,3269.11410679388,2015-03-18,5,5,5,555
"3208914","1015391","UAE",0,635,3229.8146089234,2015-03-18,5,5,5,555
"3208183","1007680","Malta",0,51,3226.94868165465,2015-03-18,5,5,5,555
"3169334","1011048","UAE",0,489,3203.06773029673,2015-03-18,5,5,5,555
"3203265","1005433","Seychelles",0,88,3202.71500655218,2015-03-18,5,5,5,555
"3211224","1000954","Malta",0,37,3192.5768288646,2015-03-18,5,5,5,555
"3175317","1021321","United Kingdom",0,507,3183.81961041479,2015-03-18,5,5,5,555
"3207144","1005453","Seychelles",0,33,3117.46183300514,2015-03-18,5,5,5,555
"3184600","1019528","Seychelles",0,149,3105.91276519185,2015-03-18,5,5,5,555
"3189659","1005881","Virgin Islands, British",0,97,3072.27464972998,2015-03-18,5,5,5,555
"3242543","1017839","UAE",0,127,3067.9196853926,2015-03-18,5,5,5,555
"3218547","1006964","Seychelles",0,282,3058.07552322481,2015-03-18,5,5,5,555
"3189225","1009001","UAE",0,144,3056.13478743748,2015-03-18,5,5,5,555
"3208437","1017895","Seychelles",0,64,3035.07388659609,2015-03-18,5,5,5,555
"3183999","1006161","Dominica",0,59,3030.91561633652,2015-03-18,5,5,5,555
"3219636","1007822","UAE",0,68,3028.04755897898,2015-03-18,5,5,5,555
"3184671","1011507","Virgin Islands, British",0,163,3024.07113272413,2015-03-18,5,5,5,555
"3199074","1023209","United Kingdom",0,283,3016.64782828678,2015-03-18,5,5,5,555
"3190567","1006087","Virgin Islands, British",0,182,3006.6912669426,2015-03-18,5,5,5,555
"3173188","1008630","Australia",0,61,3000.05943278689,2015-03-18,5,5,5,555
"3242450","1017369","United Kingdom",0,47,2992.13962765957,2015-03-18,5,5,5,555
"3186588","1014898","UAE",0,234,2986.51976217283,2015-03-18,5,5,5,555
"3189049","1006672","Dominica",0,57,2967.34643027422,2015-03-18,5,5,5,555
"3191861","1002694","Virgin Islands, British",0,128,2947.43591877236,2015-03-18,5,5,5,555
"3194583","1008690","UAE",0,86,2944.45874099663,2015-03-18,5,5,5,555
"3172228","1017910","UAE",0,1507,2940.22582526413,2015-03-18,5,5,5,555
"3170477","1019941","United Kingdom",0,244,2933.30282805578,2015-03-18,5,5,5,555
"3185671","1007433","Virgin Islands, British",0,75,2931.88552920234,2015-03-18,5,5,5,555
"3183038","1006689","United Kingdom",0,241,2924.35181239079,2015-03-18,5,5,5,555
"3186213","1002486","Seychelles",0,102,2873.32744757786,2015-03-18,5,5,5,555
"3211177","1008626","UAE",0,543,2864.49184852622,2015-03-18,5,5,5,555
"3175942","1003227","Sweden",0,53,2854.87761917182,2015-03-18,5,5,5,555
"3184112","1006367","Virgin Islands, British",0,69,2821.32512980557,2015-03-18,5,5,5,555
"3184027","1005665","Malta",0,490,2816.49818927142,2015-03-18,5,5,5,555
"3208403","1012601","Malta",0,77,2811.02651047254,2015-03-18,5,5,5,555
"3169439","1017864","Latvia",0,129,2805.32795928034,2015-03-18,5,5,5,555
"3205987","1005559","UAE",0,195,2791.85410852971,2015-03-18,5,5,5,555
"3205139","1017144","Seychelles",0,161,2783.53259976407,2015-03-18,5,5,5,555
"3184686","1016584","Seychelles",0,265,2755.74241775771,2015-03-18,5,5,5,555
"3297203","1004641","Malta",0,125,2742.14395670117,2015-03-18,5,5,5,555
"3171185","1021104","UAE",0,107,2741.64871111411,2015-03-18,5,5,5,555
"3190840","1007302","Virgin Islands, British",0,195,2731.81598648964,2015-03-18,5,5,5,555
"3194903","1018103","United Kingdom",0,239,2731.69988455674,2015-03-18,5,5,5,555
"3239976","1021540","Australia",0,141,2716.76231560284,2015-03-18,5,5,5,555
"3186884","1006002","Dominica",0,1055,2693.4200439685,2015-03-18,5,5,5,555
"3223335","1015799","Seychelles",0,477,2688.68174017405,2015-03-18,5,5,5,555
"3185624","1008872","Seychelles",0,208,2666.79838473136,2015-03-18,5,5,5,555
"3186121","1017911","Seychelles",0,2300,2636.72799008835,2015-03-18,5,5,5,555
"3206837","1006797","Virgin Islands, British",0,53,2630.60876283216,2015-03-18,5,5,5,555
"3169999","1016518","UAE",0,37,2626.01846940892,2015-03-18,5,5,5,555
