"","ACCOUNT_ID","COUNTRY_OF_RESIDENCE_NAME","Recency","Frequency","Monetary","LAST_DATE","R_Score","F_Score","M_Score","Total_Score"
"2043007","1009182","Virgin Islands, British",0,2696,10435.2736329525,2015-03-06,5,5,5,555
"2053886","1007973","Malta",0,42,8193.80146400753,2015-03-06,5,5,5,555
"2013766","1008925","United Kingdom",0,159,7669.54408757925,2015-03-06,5,5,5,555
"2017231","1023209","United Kingdom",0,177,7431.01974745734,2015-03-06,5,5,5,555
"2073438","1014091","UAE",0,42,7380.27337517252,2015-03-06,5,5,5,555
"2064320","1004976","Virgin Islands, British",0,56,7140.16174204258,2015-03-06,5,5,5,555
"2078923","1017682","UAE",0,51,7122.60828218916,2015-03-06,5,5,5,555
"1994400","1007448","Netherlands",0,52,6680.19578276346,2015-03-06,5,5,5,555
"2042219","1007563","Virgin Islands, British",0,17266,6533.90410252479,2015-03-06,5,5,5,555
"1989051","1013275","Australia",0,80,6440.400475,2015-03-06,5,5,5,555
"2073442","1017675","Virgin Islands, British",0,56,6370.40185063443,2015-03-06,5,5,5,555
"2052907","1015799","Seychelles",0,78,6173.57416867393,2015-03-06,5,5,5,555
"2000737","1000723","United Kingdom",0,220,5907.85695114582,2015-03-06,5,5,5,555
"2046574","1002089","Seychelles",0,44,5769.33494626348,2015-03-06,5,5,5,555
"2067784","1017663","Virgin Islands, British",0,197,5706.54373269945,2015-03-06,5,5,5,555
"2047249","1006234","Malta",0,81,5245.25915608167,2015-03-06,5,5,5,555
"2055562","1011355","Mauritius",0,99,5146.97005607088,2015-03-06,5,5,5,555
"2003061","1024189","United Kingdom",0,4386,5124.39594297465,2015-03-06,5,5,5,555
"2053323","1006237","UAE",0,106,5047.34083439518,2015-03-06,5,5,5,555
"1991519","1002170","Australia",0,70,5023.25071428571,2015-03-06,5,5,5,555
"2044082","1007902","Virgin Islands, British",0,182,4814.29675578905,2015-03-06,5,5,5,555
