"","ACCOUNT_ID","COUNTRY_OF_RESIDENCE_NAME","Recency","Frequency","Monetary","LAST_DATE","R_Score","F_Score","M_Score","Total_Score"
"2830593","1009182","Virgin Islands, British",0,10719,12571.2635694818,2015-03-11,5,5,5,555
"2837308","1010473","Virgin Islands, British",0,4296,9868.73812256967,2015-03-11,5,5,5,555
"2553008","1005229","Virgin Islands, British",0,6180,9187.46272342071,2015-03-11,5,5,5,555
"2553334","1008925","United Kingdom",0,387,7116.33984931336,2015-03-11,5,5,5,555
"2832284","1018838","Seychelles",0,1593,6877.78232666888,2015-03-11,5,5,5,555
"2553066","1006045","Virgin Islands, British",0,903,6589.45792910146,2015-03-11,5,5,5,555
"2563464","1001813","Malta",0,119,6498.96955571391,2015-03-11,5,5,5,555
"2554393","1017675","Virgin Islands, British",0,104,6351.36783059018,2015-03-11,5,5,5,555
"2553025","1007563","Virgin Islands, British",0,14191,5926.16549021055,2015-03-11,5,5,5,555
"2821937","1009080","India",1,1763,5628.99663200278,2015-03-11,5,5,5,555
"2833513","1018478","Virgin Islands, British",0,128,5555.27037081751,2015-03-11,5,5,5,555
"2564616","1002089","Seychelles",0,62,5408.65642791239,2015-03-11,5,5,5,555
"2553289","1024189","United Kingdom",0,3723,5219.79031131936,2015-03-11,5,5,5,555
"2836740","1002117","Seychelles",0,275,5106.97853618535,2015-03-11,5,5,5,555
"2553128","1017684","Australia",0,606,5099.93771848185,2015-03-11,5,5,5,555
"2554373","1017663","Virgin Islands, British",0,231,5095.47309217237,2015-03-11,5,5,5,555
"2554872","1017730","Cyprus",0,140,5070.35018820971,2015-03-11,5,5,5,555
"2795977","1011048","UAE",1,320,5021.19690344225,2015-03-11,5,5,5,555
"2837265","1005552","UAE",0,263,4848.24547459621,2015-03-11,5,5,5,555
"2560807","1007985","Canada",0,59,4604.31394101386,2015-03-11,5,5,5,555
"2554877","1000862","Cyprus",0,743,4524.42501573144,2015-03-11,5,5,5,555
"2813920","1007902","Virgin Islands, British",1,250,4507.64651437082,2015-03-11,5,5,5,555
"2557781","1010525","Australia",0,134,4456.56420373134,2015-03-11,5,5,5,555
"2563739","1002557","UAE",0,1508,4432.85627095763,2015-03-11,5,5,5,555
"2792242","1001810","United Kingdom",1,143,4427.07644775552,2015-03-11,5,5,5,555
"2554219","1007951","UAE",0,65,4349.21313884862,2015-03-11,5,5,5,555
"2805406","1001469","United Kingdom",1,251,4248.73146189437,2015-03-11,5,5,5,555
"2814179","1010165","Dominica",1,350,4229.2137285798,2015-03-11,5,5,5,555
"2565114","1005525","Virgin Islands, British",0,2915,4183.21038187328,2015-03-11,5,5,5,555
"2811946","1005181","UAE",1,270,4111.64685906426,2015-03-11,5,5,5,555
"2561450","1004248","Dominica",0,1129,4109.88518078051,2015-03-11,5,5,5,555
"2571369","1001095","Malta",0,64,4040.21800736781,2015-03-11,5,5,5,555
"2565272","1003315","UAE",0,654,3942.61514830896,2015-03-11,5,5,5,555
"2560300","1004035","Australia",0,61,3932.02335737705,2015-03-11,5,5,5,555
"2564058","1004534","Virgin Islands, British",0,131,3873.7954467031,2015-03-11,5,5,5,555
"2788678","1006056","Australia",1,54,3854.87702592593,2015-03-11,5,5,5,555
"2570347","1018528","Virgin Islands, British",1,181,3838.75460393742,2015-03-11,5,5,5,555
"2804240","1002227","UAE",1,53,3709.06030831734,2015-03-11,5,5,5,555
"2827264","1020315","Malta",1,60,3698.05638469301,2015-03-11,5,5,5,555
"2571391","1018013","Virgin Islands, British",0,470,3655.68058987995,2015-03-11,5,5,5,555
"2564189","1018016","Ireland",0,362,3640.6072934695,2015-03-11,5,5,5,555
"2791097","1001112","United Kingdom",1,841,3611.07702378469,2015-03-11,5,5,5,555
"2563889","1006794","Virgin Islands, British",0,66,3476.7284973555,2015-03-11,5,5,5,555
"2562049","1009239","UAE",0,53,3472.94179206085,2015-03-11,5,5,5,555
"2558892","1007971","Virgin Islands, British",0,597,3456.57509008244,2015-03-11,5,5,5,555
"2565246","1000789","Pakistan",0,259,3428.75129457294,2015-03-11,5,5,5,555
"2567463","1008626","UAE",0,539,3384.46283466873,2015-03-11,5,5,5,555
"2815989","1004641","Malta",1,105,3310.28741457331,2015-03-11,5,5,5,555
"2557588","1005881","Virgin Islands, British",0,711,3308.22753510439,2015-03-11,5,5,5,555
"2834119","1002532","UAE",0,323,3299.45727857166,2015-03-11,5,5,5,555
"2791220","1006093","UAE",1,885,3297.12313885582,2015-03-11,5,5,5,555
"2792260","1009264","United Kingdom",1,103,3281.25597096184,2015-03-11,5,5,5,555
"2564001","1017911","Seychelles",0,3273,3270.63017572719,2015-03-11,5,5,5,555
"2836812","1010595","Dominica",0,710,3238.85718046793,2015-03-11,5,5,5,555
"2565708","1009482","Virgin Islands, British",0,285,3217.37630275428,2015-03-11,5,5,5,555
"2562670","1019874","United Kingdom",0,103,3189.48552700184,2015-03-11,5,5,5,555
"2560156","1009735","Virgin Islands, British",0,222,3180.19481091833,2015-03-11,5,5,5,555
"2793914","1005945","United Kingdom",1,11222,3155.28008339644,2015-03-11,5,5,5,555
"2563767","1000723","United Kingdom",0,87,3148.10344456874,2015-03-11,5,5,5,555
"2572804","1007374","Australia",0,101,3134.4682009106,2015-03-11,5,5,5,555
"2556686","1004788","UAE",0,247,3134.06380435498,2015-03-11,5,5,5,555
"2553012","1017904","UAE",0,683,3130.47732909928,2015-03-11,5,5,5,555
"2560298","1023895","Australia",0,134,3102.0576261194,2015-03-11,5,5,5,555
"2803315","1015391","UAE",1,444,3083.02041787917,2015-03-11,5,5,5,555
"2554142","1021593","UAE",0,576,3080.34090667641,2015-03-11,5,5,5,555
"2565805","1022011","Seychelles",0,1348,3064.92520548309,2015-03-11,5,5,5,555
"2561459","1000957","Seychelles",0,70,3051.21536827242,2015-03-11,5,5,5,555
"2561479","1003746","Malta",0,143,3045.71112898276,2015-03-11,5,5,5,555
"2556492","1010039","Australia",0,89,3039.9895505618,2015-03-11,5,5,5,555
"2560160","1017674","Dominica",0,124,3034.85065359399,2015-03-11,5,5,5,555
"2784064","1019096","Australia",1,201,3015.53946716418,2015-03-11,5,5,5,555
"2805823","1004939","Seychelles",1,147,3006.53235048168,2015-03-11,5,5,5,555
"2564938","1020776","United Kingdom",0,78,2992.52325305128,2015-03-11,5,5,5,555
"2817975","1008872","Seychelles",1,562,2891.52721162208,2015-03-11,5,5,5,555
"2554215","1017910","UAE",0,1866,2878.00146924928,2015-03-11,5,5,5,555
"2783421","1013872","Australia",1,206,2872.58060097087,2015-03-11,5,5,5,555
"2562740","1008471","Dominica",1,222,2853.72761219729,2015-03-11,5,5,5,555
"2567971","1006615","India",1,79,2845.95930694294,2015-03-11,5,5,5,555
"2791711","1017839","UAE",1,268,2837.25944219515,2015-03-11,5,5,5,555
"2553054","1006002","Dominica",0,2408,2834.80056756702,2015-03-11,5,5,5,555
"2568434","1022885","Belarus",0,1334,2827.46321484497,2015-03-11,5,5,5,555
"2568612","1006234","Malta",0,85,2799.27924263894,2015-03-11,5,5,5,555
"2555631","1003594","Virgin Islands, British",0,846,2794.67371228956,2015-03-11,5,5,5,555
"2557504","1001960","Cyprus",0,771,2760.19064603187,2015-03-11,5,5,5,555
"2804871","1015343","UAE",1,77,2748.09832209354,2015-03-11,5,5,5,555
"2571209","1018103","United Kingdom",0,363,2744.72682275132,2015-03-11,5,5,5,555
"2554237","1009667","UAE",0,52,2737.44084615385,2015-03-11,5,5,5,555
"2558857","1007822","UAE",0,299,2719.07601005914,2015-03-11,5,5,5,555
"2817176","1011439","Malta",1,424,2681.39149298237,2015-03-11,5,5,5,555
"2553499","1017587","United Kingdom",0,5364,2680.48384812167,2015-03-11,5,5,5,555
"2558274","1013016","Seychelles",0,2174,2668.24093716671,2015-03-11,5,5,5,555
"2831933","1006807","Dominica",1,272,2667.55730488197,2015-03-11,5,5,5,555
"2569072","1018109","Virgin Islands, British",0,1149,2657.23330400001,2015-03-11,5,5,5,555
"2562643","1007395","United Kingdom",1,93,2647.07351307957,2015-03-11,5,5,5,555
"2572640","1001969","Virgin Islands, British",0,69,2637.09418992374,2015-03-11,5,5,5,555
"2780802","1004879","Australia",1,487,2604.53683264887,2015-03-11,5,5,5,555
"2820392","1000275","Dominica",1,55,2600.44198353014,2015-03-11,5,5,5,555
"2556591","1014805","United Kingdom",1,153,2580.23153103124,2015-03-11,5,5,5,555
"2556448","1021238","Australia",0,119,2575.70361176471,2015-03-11,5,5,5,555
"2553208","1001752","Australia",0,178,2569.10216292135,2015-03-11,5,5,5,555
"2837435","1019146","Virgin Islands, British",1,220,2567.07038503263,2015-03-11,5,5,5,555
"2837437","1006087","Virgin Islands, British",0,296,2557.21922530729,2015-03-11,5,5,5,555
"2567375","1005931","Seychelles",0,339,2549.86694247297,2015-03-11,5,5,5,555
"2565173","1017794","Dominica",0,1268,2546.78772631382,2015-03-11,5,5,5,555
"2803479","1013520","Malta",1,139,2543.77862867245,2015-03-11,5,5,5,555
"2819833","1019182","Malta",1,200,2542.92004351026,2015-03-11,5,5,5,555
"2564546","1006964","Seychelles",0,545,2535.78612261484,2015-03-11,5,5,5,555
"2813200","1004398","Dominica",1,453,2530.64500244374,2015-03-11,5,5,5,555
"2553341","1020367","Malta",0,214,2519.44964788785,2015-03-11,5,5,5,555
"2553343","1007628","UAE",0,395,2516.3740296642,2015-03-11,5,5,5,555
"2837365","1002819","Dominica",0,739,2515.04952957906,2015-03-11,5,5,5,555
"2817955","1010992","Dominica",1,1088,2487.39184499381,2015-03-11,5,5,5,555
"2553728","1009344","Virgin Islands, British",0,1946,2480.72299393351,2015-03-11,5,5,5,555
"2802289","1002624","Malta",1,94,2467.3240205849,2015-03-11,5,5,5,555
"2795724","1010718","United Kingdom",1,63,2467.11854260254,2015-03-11,5,5,5,555
"2831115","1018588","Virgin Islands, British",0,202,2464.02762834169,2015-03-11,5,5,5,555
"2802321","1017873","Malta",1,2189,2456.22337455077,2015-03-11,5,5,5,555
"2554091","1019941","United Kingdom",0,799,2447.00555970433,2015-03-11,5,5,5,555
"2563356","1011613","UAE",1,68,2427.14271769942,2015-03-11,5,5,5,555
"2560881","1019724","Finland",0,397,2419.52011530263,2015-03-11,5,5,5,555
"2834252","1009643","Virgin Islands, British",0,672,2416.25692929786,2015-03-11,5,5,5,555
"2833638","1005715","Malta",0,265,2403.67371742284,2015-03-11,5,5,5,555
"2565155","1007433","Virgin Islands, British",0,258,2396.66125361446,2015-03-11,5,5,5,555
"2816692","1001387","Seychelles",1,134,2391.95730102267,2015-03-11,5,5,5,555
"2574808","1010290","Poland",0,945,2386.10397614945,2015-03-11,5,5,5,555
"2818667","1004131","Dominica",1,237,2380.84365091763,2015-03-11,5,5,5,555
"2804048","1023537","UAE",1,201,2379.22103549827,2015-03-11,5,5,5,555
"2553175","1021540","Australia",0,345,2370.03898782609,2015-03-11,5,5,5,555
"2571928","1015452","Dominica",0,97,2364.5749498727,2015-03-11,5,5,5,555
"2557053","1011209","Australia",0,902,2362.99031274945,2015-03-11,5,5,5,555
"2814959","1012294","UAE",1,69,2359.25560223952,2015-03-11,5,5,5,555
"2560177","1005460","UAE",0,245,2347.35559648574,2015-03-11,5,5,5,555
"2555413","1022843","Cyprus",0,255,2341.39311645463,2015-03-11,5,5,5,555
"2802177","1007407","UAE",1,83,2339.71350905883,2015-03-11,5,5,5,555
"2553948","1007960","United Kingdom",0,327,2333.4976928593,2015-03-11,5,5,5,555
"2566840","1006703","Virgin Islands, British",0,563,2332.27919592831,2015-03-11,5,5,5,555
"2802204","1013641","Seychelles",1,1287,2320.86825338869,2015-03-11,5,5,5,555
"2791211","1017095","UAE",1,539,2319.46664289746,2015-03-11,5,5,5,555
"2804696","1008871","United Kingdom",1,372,2315.85280874712,2015-03-11,5,5,5,555
"2804604","1006169","Virgin Islands, British",1,198,2311.23759227047,2015-03-11,5,5,5,555
"2831880","1002981","UAE",0,79,2297.54489595093,2015-03-11,5,5,5,555
"2822046","1013079","Virgin Islands, British",1,210,2289.13323092129,2015-03-11,5,5,5,555
"2558778","1020229","Cyprus",0,592,2288.04560068561,2015-03-11,5,5,5,555
"2791964","1000087","UAE",1,833,2265.26282575385,2015-03-11,5,5,5,555
"2581757","1004745","Virgin Islands, British",0,124,2253.89911152597,2015-03-11,5,5,5,555
"2805310","1010665","Virgin Islands, British",1,157,2244.80162917929,2015-03-11,5,5,5,555
"2566304","1004299","Seychelles",0,59,2244.77887456303,2015-03-11,5,5,5,555
"2570966","1023517","Seychelles",0,75,2238.13393428434,2015-03-11,5,5,5,555
"2554127","1005901","United Kingdom",0,1837,2236.25858538659,2015-03-11,5,5,5,555
"2572040","1007442","Malta",0,834,2232.9851210147,2015-03-11,5,5,5,555
"2560210","1003796","United Kingdom",0,290,2231.67589463397,2015-03-11,5,5,5,555
"2802384","1011211","Virgin Islands, British",1,3812,2228.70464927995,2015-03-11,5,5,5,555
"2833107","1002486","Seychelles",0,667,2225.45964711743,2015-03-11,5,5,5,555
"2792460","1015956","UAE",1,341,2224.55779114827,2015-03-11,5,5,5,555
"2806796","1014470","UAE",1,503,2222.89269159382,2015-03-11,5,5,5,555
"2836810","1019694","Dominica",0,328,2222.27358981238,2015-03-11,5,5,5,555
"2555341","1003293","Cyprus",0,1115,2221.37512193772,2015-03-11,5,5,5,555
"2815745","1006859","UAE",1,60,2212.67910312923,2015-03-11,5,5,5,555
"2870988","1013199","UAE",0,304,2212.67868748586,2015-03-11,5,5,5,555
"2812489","1006531","Malta",1,165,2212.29600218311,2015-03-11,5,5,5,555
"2810499","1019750","UAE",1,500,2210.70810888737,2015-03-11,5,5,5,555
"2800774","1013634","UAE",1,338,2210.34082192192,2015-03-11,5,5,5,555
"2560309","1004590","Australia",0,94,2207.9509106383,2015-03-11,5,5,5,555
"2855998","1017369","United Kingdom",0,60,2203.70953936667,2015-03-11,5,5,5,555
"2558252","1005043","Malta",0,194,2200.74590650919,2015-03-11,5,5,5,555
"2562086","1007556","UAE",0,226,2191.17854018562,2015-03-11,5,5,5,555
"2837362","1012197","Malta",0,70,2189.64174331293,2015-03-11,5,5,5,555
"2553325","1021321","United Kingdom",0,1704,2179.85223580679,2015-03-11,5,5,5,555
"2554180","1006687","India",0,412,2173.32027788291,2015-03-11,5,5,5,555
"2569081","1017970","Seychelles",0,332,2170.7308819857,2015-03-11,5,5,5,555
"2807286","1005860","Virgin Islands, British",1,217,2168.85709730609,2015-03-11,5,5,5,555
"2562663","1001733","United Kingdom",0,1372,2164.64375926585,2015-03-11,5,5,5,555
"2839231","1022589","Seychelles",0,288,2155.07920679909,2015-03-11,5,5,5,555
"2804187","1014632","UAE",1,567,2135.70575612153,2015-03-11,5,5,5,555
"2824059","1021962","Virgin Islands, British",1,1520,2134.29296768866,2015-03-11,5,5,5,555
"2553152","1016751","Australia",0,8237,2132.33021813767,2015-03-11,5,5,5,555
"2563228","1010744","United Kingdom",0,185,2118.2385657573,2015-03-11,5,5,5,555
"2816854","1015476","Malta",1,64,2115.17515685961,2015-03-11,5,5,5,555
"2792503","1023781","United Kingdom",1,1511,2105.30718752302,2015-03-11,5,5,5,555
"2802071","1000987","Virgin Islands, British",1,66,2093.88652185849,2015-03-11,5,5,5,555
"2554450","1008630","Australia",0,123,2086.92940731707,2015-03-11,5,5,5,555
"2806050","1002198","Virgin Islands, British",1,363,2082.78865006029,2015-03-11,5,5,5,555
"2810501","1005433","Seychelles",1,361,2081.23335326161,2015-03-11,5,5,5,555
"2555630","1017680","Seychelles",0,67,2076.24016024052,2015-03-11,5,5,5,555
"2803483","1015704","Malta",1,90,2076.22554635341,2015-03-11,5,5,5,555
"2555625","1008697","Virgin Islands, British",0,92,2074.96831498227,2015-03-11,5,5,5,555
"2804260","1016994","Seychelles",1,572,2074.31878604118,2015-03-11,5,5,5,555
"2553800","1022711","Australia",0,506,2070.45962766798,2015-03-11,5,5,5,555
"2836009","1009001","UAE",0,409,2065.24881920691,2015-03-11,5,5,5,555
"2554233","1004069","UAE",0,179,2056.14394312721,2015-03-11,5,5,5,555
"2791029","1018228","United Kingdom",1,1240,2053.20205812869,2015-03-11,5,5,5,555
"2563361","1007102","Dominica",1,79,2050.42814024064,2015-03-11,5,5,5,555
"2557578","1003955","Seychelles",0,542,2036.89887771692,2015-03-11,5,5,5,555
"2562042","1019978","Dominica",1,660,2028.51092021551,2015-03-11,5,5,5,555
"2553361","1000702","UAE",0,4366,2028.08015722377,2015-03-11,5,5,5,555
"2563625","1020233","Ireland",0,141,2023.7630373854,2015-03-11,5,5,5,555
"2554663","1021104","UAE",1,154,2012.69123906481,2015-03-11,5,5,5,555
"2554146","1017553","United Kingdom",0,352,2011.79625580665,2015-03-11,5,5,5,555
"2554656","1005481","UAE",0,1223,2004.49253553069,2015-03-11,5,5,5,555
"2802713","1021696","Virgin Islands, British",1,417,2003.76650111106,2015-03-11,5,5,5,555
"2562367","1011399","UAE",1,307,2003.66515007101,2015-03-11,5,5,5,555
"2805807","1019449","Malta",1,357,2003.54388663308,2015-03-11,5,5,5,555
"2566302","1017144","Seychelles",0,327,1991.65523655807,2015-03-11,5,5,5,555
"2812373","1001109","Seychelles",1,218,1991.41415271606,2015-03-11,5,5,5,555
"2830518","1017177","Malta",0,416,1989.90667261124,2015-03-11,5,5,5,555
"2569668","1008670","India",0,75,1985.13837307362,2015-03-11,5,5,5,555
"2820812","1009503","UAE",1,59,1984.6652649744,2015-03-11,5,5,5,555
"2807312","1021722","Malta",1,256,1980.53800482896,2015-03-11,5,5,5,555
"2808649","1021117","Malta",1,1129,1980.30010291468,2015-03-11,5,5,5,555
"2566742","1002086","Seychelles",0,116,1973.59414243979,2015-03-11,5,5,5,555
"2565204","1002206","Seychelles",0,1686,1972.27473202966,2015-03-11,5,5,5,555
"2571534","1006540","Virgin Islands, British",0,87,1972.17019136826,2015-03-11,5,5,5,555
"2553009","1018460","UAE",0,233,1967.21357227546,2015-03-11,5,5,5,555
"2804254","1007186","Malta",1,154,1966.7379346771,2015-03-11,5,5,5,555
"2804674","1008418","Virgin Islands, British",1,206,1966.5210209208,2015-03-11,5,5,5,555
"2554751","1002992","United Kingdom",0,94,1964.57929972926,2015-03-11,5,5,5,555
"2791163","1007173","UAE",1,206,1958.73745358544,2015-03-11,5,5,5,555
"2558267","1006881","UAE",0,91,1955.76406450998,2015-03-11,5,5,5,555
"2558222","1018366","Seychelles",0,2095,1952.8580036779,2015-03-11,5,5,5,555
"2791082","1011520","United Kingdom",1,2485,1950.46706767142,2015-03-11,5,5,5,555
"2570962","1023055","Virgin Islands, British",1,206,1928.98882609042,2015-03-11,5,5,5,555
"2553432","1018378","UAE",0,2476,1928.13261775115,2015-03-11,5,5,5,555
"2804602","1007389","Dominica",1,211,1917.60840034611,2015-03-11,5,5,5,555
"2802243","1007957","Virgin Islands, British",1,276,1915.19440819749,2015-03-11,5,5,5,555
"2562682","1003671","Seychelles",0,1874,1911.17191704719,2015-03-11,5,5,5,555
"2558221","1004359","Seychelles",0,161,1909.93242849139,2015-03-11,5,5,5,555
"2831134","1007153","Seychelles",0,324,1905.11474827276,2015-03-11,5,5,5,555
"2794960","1009234","United Kingdom",1,52,1902.36069066904,2015-03-11,5,5,5,555
"2832366","1018446","Virgin Islands, British",0,440,1898.45152634862,2015-03-11,5,5,5,555
"2553515","1001264","New Zealand",0,6869,1893.50782957086,2015-03-11,5,5,5,555
"2568523","1005285","UAE",0,125,1891.27715979628,2015-03-11,5,5,5,555
"2800071","1014156","UAE",1,2730,1886.02843712708,2015-03-11,5,5,5,555
"2807379","1002694","Virgin Islands, British",1,409,1883.29163585308,2015-03-11,5,5,5,555
"2793417","1001428","United Kingdom",1,150,1873.23227477213,2015-03-11,5,5,5,555
"2558243","1001547","Virgin Islands, British",0,4649,1865.5217797104,2015-03-11,5,5,5,555
"2557389","1006274","UAE",0,225,1860.93601301747,2015-03-11,5,5,5,555
"2818574","1018543","Dominica",1,185,1849.16283514665,2015-03-11,5,5,5,555
"2820420","1017124","Malta",1,57,1848.82681070151,2015-03-11,5,5,5,555
"2793354","1008851","United Kingdom",1,96,1847.85265927083,2015-03-11,5,5,5,555
"2824254","1005244","Seychelles",1,124,1844.07663188351,2015-03-11,5,5,5,555
"2838502","1008127","Virgin Islands, British",0,66,1841.40700807454,2015-03-11,5,5,5,555
"2807119","1015614","Seychelles",1,116,1823.15050332786,2015-03-11,5,5,5,555
"2558307","1004247","Ireland",1,139,1821.97069646188,2015-03-11,5,5,5,555
"2572609","1005379","Virgin Islands, British",0,292,1820.53811515005,2015-03-11,5,5,5,555
"2845845","1018295","UAE",0,53,1814.1379846766,2015-03-11,5,5,5,555
"2558911","1003528","Virgin Islands, British",0,163,1801.83443078881,2015-03-11,5,5,5,555
"2809210","1010920","Virgin Islands, British",1,87,1798.1851454458,2015-03-11,5,5,5,555
"2557567","1013628","UAE",0,200,1796.73148566807,2015-03-11,5,5,5,555
"2806548","1004767","UAE",1,66,1795.10800961145,2015-03-11,5,5,5,555
"2559363","1023473","United Kingdom",0,158,1794.93420510766,2015-03-11,5,5,5,555
"2803048","1012903","Malta",1,98,1786.56358921685,2015-03-11,5,5,5,555
"2563627","1012408","Romania",0,647,1784.75404685345,2015-03-11,5,5,5,555
"2809822","1017409","Seychelles",1,135,1781.1216359284,2015-03-11,5,5,5,555
"2566286","1003053","Virgin Islands, British",0,104,1780.28128595841,2015-03-11,5,5,5,555
"2556925","1012672","Seychelles",0,333,1778.1912293825,2015-03-11,5,5,5,555
