"","ACCOUNT_ID","COUNTRY_OF_RESIDENCE_NAME","Recency","Frequency","Monetary","LAST_DATE","R_Score","F_Score","M_Score","Total_Score"
"113294","1016797","United Kingdom",0,8,29.80746286875,2015-01-25,5,4,3,543
"111435","1002455","United Kingdom",0,2,12.641265,2015-01-25,5,3,2,532
"74082","1018787","UAE",0,1,7.20623815857773,2015-01-25,5,2,2,522
"148596","1019549","United Kingdom",1,6,347.2875,2015-01-25,4,4,4,444
"153809","1017285","Australia",3,2,42.4802,2015-01-25,4,3,3,433
"167094","1000133","Netherlands",3,2,23.7752551397722,2015-01-25,4,3,3,433
"153791","1016649","Australia",2,1,168,2015-01-25,4,2,4,424
"352026","1017553","United Kingdom",5,19,2327.11123157895,2015-01-25,3,5,5,355
"352019","1017843","United Kingdom",4,13,1390.63443923077,2015-01-25,3,5,5,355
"107782","1017293","United Kingdom",5,10,4.0140814,2015-01-25,3,4,1,341
"351401","1017587","United Kingdom",6,14,1425.32642857143,2015-01-25,2,5,5,255
"153928","1019028","Australia",6,2,153.79,2015-01-25,2,3,4,234
"159276","1000503","United Kingdom",6,2,5.151,2015-01-25,2,3,1,231
"159155","1017307","Australia",6,1,5.6,2015-01-25,2,2,2,222
