"","ACCOUNT_ID","COUNTRY_OF_RESIDENCE_NAME","Recency","Frequency","Monetary","LAST_DATE","R_Score","F_Score","M_Score","Total_Score"
"2802134","1009182","Virgin Islands, British",0,10699,12581.8549203442,2015-03-10,5,5,5,555
"2820403","1010473","Virgin Islands, British",0,5729,11165.1374586133,2015-03-10,5,5,5,555
"2805204","1005229","Virgin Islands, British",0,5906,9201.69284105931,2015-03-10,5,5,5,555
"2802114","1018838","Seychelles",0,1547,6976.78187098118,2015-03-10,5,5,5,555
"2554391","1017675","Virgin Islands, British",0,92,6000.54445467921,2015-03-10,5,5,5,555
"2811905","1002089","Seychelles",0,64,5931.70217366398,2015-03-10,5,5,5,555
"2804544","1006045","Virgin Islands, British",0,285,5899.95789515173,2015-03-10,5,5,5,555
"2802104","1007563","Virgin Islands, British",0,15943,5882.39043355089,2015-03-10,5,5,5,555
"2559360","1008925","United Kingdom",0,371,5836.26509337447,2015-03-10,5,5,5,555
"2821937","1009080","India",0,1763,5628.99663200278,2015-03-10,5,5,5,555
"2833759","1018478","Virgin Islands, British",0,127,5586.1750710288,2015-03-10,5,5,5,555
"2554371","1017663","Virgin Islands, British",0,207,5297.0518267306,2015-03-10,5,5,5,555
"2790564","1007448","Netherlands",0,60,5026.83204031619,2015-03-10,5,5,5,555
"2795977","1011048","UAE",0,320,5021.19690344225,2015-03-10,5,5,5,555
"2786674","1017684","Australia",0,584,4951.69389109589,2015-03-10,5,5,5,555
"2556919","1002117","Seychelles",0,276,4762.42083717126,2015-03-10,5,5,5,555
"2791481","1024189","United Kingdom",0,4139,4634.20099757058,2015-03-10,5,5,5,555
"2813920","1007902","Virgin Islands, British",0,250,4507.64651437082,2015-03-10,5,5,5,555
"2814179","1010165","Dominica",0,365,4401.49077623968,2015-03-10,5,5,5,555
"2814704","1005552","UAE",0,302,4329.6031583955,2015-03-10,5,5,5,555
"2809908","1005525","Virgin Islands, British",0,3089,4281.60948952197,2015-03-10,5,5,5,555
"2809580","1007374","Australia",0,62,4159.22551636023,2015-03-10,5,5,5,555
"2792242","1001810","United Kingdom",0,160,4097.29219343331,2015-03-10,5,5,5,555
