"","ACCOUNT_ID","COUNTRY_OF_RESIDENCE_NAME","Recency","Frequency","Monetary","LAST_DATE","R_Score","F_Score","M_Score","Total_Score"
"2671983","1009182","Virgin Islands, British",0,10053,12362.6507339865,2015-03-09,5,5,5,555
"2683735","1010473","Virgin Islands, British",0,6765,10328.1715481053,2015-03-09,5,5,5,555
"2674750","1005229","Virgin Islands, British",0,5329,9926.04477785773,2015-03-09,5,5,5,555
"2593206","1000723","United Kingdom",0,119,9218.40602912168,2015-03-09,5,5,5,555
"2682333","1006237","UAE",0,76,9063.57960497209,2015-03-09,5,5,5,555
"2687723","1002089","Seychelles",0,61,6097.36772349852,2015-03-09,5,5,5,555
"2684762","1017675","Virgin Islands, British",0,86,5933.33663148884,2015-03-09,5,5,5,555
"2683808","1004976","Virgin Islands, British",0,62,5874.31392202372,2015-03-09,5,5,5,555
"2682393","1007563","Virgin Islands, British",0,16065,5869.7782187238,2015-03-09,5,5,5,555
"2606532","1020841","United Kingdom",0,224,5848.7382004679,2015-03-09,5,5,5,555
"2586301","1002170","Australia",0,124,5746.78343709677,2015-03-09,5,5,5,555
"2693828","1009080","India",0,1733,5687.49053399077,2015-03-09,5,5,5,555
"2598441","1008925","United Kingdom",0,359,5604.92535480538,2015-03-09,5,5,5,555
"2721520","1007973","Malta",0,81,5588.70935097321,2015-03-09,5,5,5,555
"2691492","1017663","Virgin Islands, British",0,204,5423.04711992811,2015-03-09,5,5,5,555
"2711462","1002117","Seychelles",0,195,5181.55985587721,2015-03-09,5,5,5,555
"2593321","1024189","United Kingdom",0,4171,5083.15633558266,2015-03-09,5,5,5,555
"2583746","1017684","Australia",0,625,5080.19847584,2015-03-09,5,5,5,555
"2687171","1007902","Virgin Islands, British",0,206,5050.13664760893,2015-03-09,5,5,5,555
"2689049","1009614","Dominica",0,68,4991.12325907371,2015-03-09,5,5,5,555
"2607431","1008224","United Kingdom",0,71,4902.8231879,2015-03-09,5,5,5,555
"2804015","1003888","Armenia",0,128,4828.04790845512,2015-03-09,5,5,5,555
"2674740","1018478","Virgin Islands, British",0,125,4749.53068196315,2015-03-09,5,5,5,555
"2683408","1018409","Malta",0,118,4642.63950158371,2015-03-09,5,5,5,555
"2664740","1005344","United Kingdom",0,117,4565.86099863316,2015-03-09,5,5,5,555
"2691084","1016319","UAE",0,75,4516.37577265342,2015-03-09,5,5,5,555
"2636645","1013355","United Kingdom",0,228,4483.44618142057,2015-03-09,5,5,5,555
"2690220","1011689","Malta",0,51,4462.15626741768,2015-03-09,5,5,5,555
"2690780","1005552","UAE",0,239,4454.87949429056,2015-03-09,5,5,5,555
"2614006","1000862","Cyprus",0,984,4373.80683489471,2015-03-09,5,5,5,555
"2683594","1005525","Virgin Islands, British",0,3137,4356.12454747915,2015-03-09,5,5,5,555
"2608121","1001810","United Kingdom",0,149,4302.7598318747,2015-03-09,5,5,5,555
"2701880","1010165","Dominica",0,332,4269.1239328487,2015-03-09,5,5,5,555
"2593879","1002557","UAE",0,1482,4255.1902041863,2015-03-09,5,5,5,555
"2687102","1018013","Virgin Islands, British",0,550,4206.42194383908,2015-03-09,5,5,5,555
"2584888","1013275","Australia",0,90,4183.53016666667,2015-03-09,5,5,5,555
"2588490","1004035","Australia",0,54,4175.06342222222,2015-03-09,5,5,5,555
"2684464","1001469","United Kingdom",0,253,4092.29007187311,2015-03-09,5,5,5,555
"2683382","1005181","UAE",0,307,4081.5848055705,2015-03-09,5,5,5,555
"2614877","1001112","United Kingdom",0,762,4072.53816712677,2015-03-09,5,5,5,555
"2585503","1006056","Australia",0,51,4055.75214509804,2015-03-09,5,5,5,555
"2735899","1006336","Seychelles",0,332,4021.23268058555,2015-03-09,5,5,5,555
"2658032","1008016","United Kingdom",0,223,4013.39143437717,2015-03-09,5,5,5,555
"2682613","1006234","Malta",0,87,3984.69683636802,2015-03-09,5,5,5,555
"2627329","1002832","United Kingdom",0,478,3973.33913488203,2015-03-09,5,5,5,555
"2693633","1007336","Virgin Islands, British",0,56,3931.24449872861,2015-03-09,5,5,5,555
"2596008","1009264","United Kingdom",0,120,3909.71316367558,2015-03-09,5,5,5,555
"2685520","1004248","Dominica",0,1251,3906.86108986591,2015-03-09,5,5,5,555
"2678167","1004534","Virgin Islands, British",0,118,3892.7533099553,2015-03-09,5,5,5,555
"2690340","1003315","UAE",0,611,3887.00559070959,2015-03-09,5,5,5,555
"2674725","1011634","Virgin Islands, British",0,67,3853.91223509336,2015-03-09,5,5,5,555
"2656506","1023028","United Kingdom",0,60,3795.91120413033,2015-03-09,5,5,5,555
"2687659","1018528","Virgin Islands, British",0,179,3710.27960572715,2015-03-09,5,5,5,555
"2690484","1011922","UAE",0,62,3661.6094863865,2015-03-09,5,5,5,555
"2593787","1005945","United Kingdom",0,12177,3545.29226120941,2015-03-09,5,5,5,555
"2674713","1009735","Virgin Islands, British",0,184,3542.92445879285,2015-03-09,5,5,5,555
"2702504","1023120","UAE",0,208,3529.36915490451,2015-03-09,5,5,5,555
"2694137","1002532","UAE",0,338,3499.35505327298,2015-03-09,5,5,5,555
"2619825","1019874","United Kingdom",0,93,3481.35874009882,2015-03-09,5,5,5,555
"2683242","1010999","Dominica",0,94,3477.5235756939,2015-03-09,5,5,5,555
"2626882","1016836","United Kingdom",0,459,3463.0547347319,2015-03-09,5,5,5,555
"2765499","1002342","Seychelles",0,296,3428.22188408864,2015-03-09,5,5,5,555
"2715993","1001095","Malta",0,91,3393.96993507469,2015-03-09,5,5,5,555
"2708283","1017911","Seychelles",0,3190,3375.82461496548,2015-03-09,5,5,5,555
"2684041","1005881","Virgin Islands, British",0,638,3360.04772162092,2015-03-09,5,5,5,555
"2584287","1019096","Australia",0,198,3354.54097424242,2015-03-09,5,5,5,555
"2595106","1006093","UAE",0,872,3327.92592530968,2015-03-09,5,5,5,555
"2683245","1020315","Malta",0,67,3321.71436439391,2015-03-09,5,5,5,555
"2682684","1002624","Malta",0,78,3278.27447432648,2015-03-09,5,5,5,555
"2588020","1010525","Australia",0,168,3258.07193809524,2015-03-09,5,5,5,555
"2704728","1004939","Seychelles",0,128,3257.23661910757,2015-03-09,5,5,5,555
"2713027","1011028","Virgin Islands, British",0,56,3252.18548850634,2015-03-09,5,5,5,555
"2702903","1009482","Virgin Islands, British",0,255,3220.56800979889,2015-03-09,5,5,5,555
"2688403","1003789","Dominica",0,62,3211.4614105862,2015-03-09,5,5,5,555
"2684847","1005770","United Kingdom",0,504,3175.71837629124,2015-03-09,5,5,5,555
"2710752","1010595","Dominica",0,723,3175.64278617446,2015-03-09,5,5,5,555
"2797375","1004788","UAE",0,303,3159.35634744449,2015-03-09,5,5,5,555
"2630025","1016518","UAE",0,613,3145.37094874724,2015-03-09,5,5,5,555
"2611358","1017839","UAE",0,245,3143.24832209037,2015-03-09,5,5,5,555
"2676761","1008626","UAE",0,560,3142.09415342769,2015-03-09,5,5,5,555
"2683387","1022011","Seychelles",0,1212,3132.25861096631,2015-03-09,5,5,5,555
"2716813","1005773","UAE",0,79,3120.78756920601,2015-03-09,5,5,5,555
"2583910","1023895","Australia",0,135,3119.08238444444,2015-03-09,5,5,5,555
"2682438","1017904","UAE",0,737,3105.25350202999,2015-03-09,5,5,5,555
"2603736","1006661","UAE",0,111,3099.17669521252,2015-03-09,5,5,5,555
"2683835","1015391","UAE",0,415,3083.14200508411,2015-03-09,5,5,5,555
"2652250","1021642","United Kingdom",0,331,3047.69287788807,2015-03-09,5,5,5,555
"2713598","1006794","Virgin Islands, British",0,63,3034.34734340682,2015-03-09,5,5,5,555
"2707216","1005043","Malta",0,222,3024.35721196612,2015-03-09,5,5,5,555
"2686120","1004641","Malta",0,152,3007.8717310415,2015-03-09,5,5,5,555
"2723058","1008471","Dominica",0,220,2951.58229794054,2015-03-09,5,5,5,555
"2701693","1008682","Malta",0,51,2941.00417573494,2015-03-09,5,5,5,555
"2689358","1000957","Seychelles",0,68,2939.8672930339,2015-03-09,5,5,5,555
"2564726","1012197","Malta",0,79,2916.91452831229,2015-03-09,5,5,5,555
"2655625","1014805","United Kingdom",0,143,2916.7163723621,2015-03-09,5,5,5,555
"2686091","1006615","India",0,84,2916.49459395919,2015-03-09,5,5,5,555
"2684414","1005016","Seychelles",0,867,2898.1355734615,2015-03-09,5,5,5,555
"2599277","1017910","UAE",0,2011,2897.99514526572,2015-03-09,5,5,5,555
"2587152","1018016","Ireland",0,363,2889.85227906729,2015-03-09,5,5,5,555
"2682738","1002198","Virgin Islands, British",0,298,2887.77914419638,2015-03-09,5,5,5,555
"2700721","1006148","Dominica",0,972,2880.79466586045,2015-03-09,5,5,5,555
"2603149","1001257","UAE",0,861,2880.53037660203,2015-03-09,5,5,5,555
"2609270","1006673","Cyprus",0,413,2879.59196041308,2015-03-09,5,5,5,555
"2691657","1006954","UAE",0,68,2873.87276451509,2015-03-09,5,5,5,555
"2688515","1006002","Dominica",0,2305,2851.98603648016,2015-03-09,5,5,5,555
"2687919","1008872","Seychelles",0,577,2809.99182315434,2015-03-09,5,5,5,555
"2590330","1021238","Australia",0,98,2809.002,2015-03-09,5,5,5,555
"2595933","1003415","United Kingdom",0,557,2785.95952733941,2015-03-09,5,5,5,555
"2595118","1013335","United Kingdom",0,308,2784.68481618263,2015-03-09,5,5,5,555
"2598466","1006689","United Kingdom",0,105,2784.21333987448,2015-03-09,5,5,5,555
"2607271","1001960","Cyprus",0,785,2777.71244980934,2015-03-09,5,5,5,555
"2700132","1016255","Mauritius",0,859,2775.57126510099,2015-03-09,5,5,5,555
"2683426","1019182","Malta",0,203,2765.15313234966,2015-03-09,5,5,5,555
"2593114","1000370","United Kingdom",0,91,2764.18144766,2015-03-09,5,5,5,555
"2673352","1013016","Seychelles",0,1952,2748.96447775961,2015-03-09,5,5,5,555
"2574224","1019724","Finland",0,434,2742.12228311759,2015-03-09,5,5,5,555
"2711660","1011439","Malta",0,457,2727.38662820057,2015-03-09,5,5,5,555
"2709177","1021494","Seychelles",0,140,2723.91492968695,2015-03-09,5,5,5,555
"2710493","1012463","UAE",0,57,2697.05420250095,2015-03-09,5,5,5,555
"2689181","1014898","UAE",0,373,2693.95412131847,2015-03-09,5,5,5,555
"2622592","1009944","United Kingdom",0,56,2691.46263839321,2015-03-09,5,5,5,555
"2691927","1006345","Virgin Islands, British",0,331,2676.65770432993,2015-03-09,5,5,5,555
"2573196","1022885","Belarus",0,1671,2673.57860713817,2015-03-09,5,5,5,555
"2593966","1017587","United Kingdom",0,5127,2660.60659395603,2015-03-09,5,5,5,555
"2710574","1007822","UAE",0,306,2649.35785707365,2015-03-09,5,5,5,555
"2571496","1018109","Virgin Islands, British",0,1256,2649.34756165386,2015-03-09,5,5,5,555
"2687220","1018696","Mauritius",0,187,2648.57200564709,2015-03-09,5,5,5,555
"2675419","1018588","Virgin Islands, British",0,162,2638.47171927305,2015-03-09,5,5,5,555
"2684676","1017794","Dominica",0,919,2617.36153161662,2015-03-09,5,5,5,555
"2616803","1008641","United Kingdom",0,106,2616.77480898981,2015-03-09,5,5,5,555
"2687064","1011183","Dominica",0,2397,2616.13186722933,2015-03-09,5,5,5,555
"2677440","1003038","Dominica",0,1046,2611.59054335303,2015-03-09,5,5,5,555
"2698951","1013520","Malta",0,124,2609.44097608686,2015-03-09,5,5,5,555
"2685277","1005931","Seychelles",0,292,2607.00999578763,2015-03-09,5,5,5,555
"2684183","1006964","Seychelles",0,523,2606.13342214868,2015-03-09,5,5,5,555
"2704519","1002228","Malta",0,52,2605.38516296474,2015-03-09,5,5,5,555
"2683019","1017873","Malta",0,2151,2595.26502655333,2015-03-09,5,5,5,555
"2585105","1013872","Australia",0,184,2594.29349891304,2015-03-09,5,5,5,555
"2591502","1004879","Australia",0,495,2585.7572810101,2015-03-09,5,5,5,555
"2692835","1008871","United Kingdom",0,273,2584.55265457999,2015-03-09,5,5,5,555
"2673329","1005559","UAE",0,1189,2584.50085497593,2015-03-09,5,5,5,555
"2584485","1021540","Australia",0,357,2583.84939719888,2015-03-09,5,5,5,555
"2603406","1018103","United Kingdom",0,371,2580.92867779307,2015-03-09,5,5,5,555
"2600380","1007628","UAE",0,398,2575.55634539538,2015-03-09,5,5,5,555
"2695166","1004398","Dominica",0,422,2569.97925507369,2015-03-09,5,5,5,555
"2695472","1000275","Dominica",0,53,2550.51172485934,2015-03-09,5,5,5,555
"2683707","1003594","Virgin Islands, British",0,929,2532.07777313204,2015-03-09,5,5,5,555
"2720882","1023159","Dominica",0,73,2529.24893201014,2015-03-09,5,5,5,555
"2608357","1021593","UAE",0,560,2515.42808830091,2015-03-09,5,5,5,555
"2684900","1001387","Seychelles",0,132,2513.8440074441,2015-03-09,5,5,5,555
"2626376","1019941","United Kingdom",0,808,2508.03708977319,2015-03-09,5,5,5,555
"2585455","1010039","Australia",0,103,2507.67834951456,2015-03-09,5,5,5,555
"2694704","1019528","Seychelles",0,647,2502.28401924925,2015-03-09,5,5,5,555
"2685498","1015343","UAE",0,61,2492.68003350686,2015-03-09,5,5,5,555
"2603630","1014470","UAE",0,504,2490.45545212637,2015-03-09,5,5,5,555
"2603825","1000087","UAE",0,706,2485.54190389371,2015-03-09,5,5,5,555
"2685684","1008697","Virgin Islands, British",0,69,2484.34854952861,2015-03-09,5,5,5,555
"2737709","1006087","Virgin Islands, British",0,303,2478.65981562835,2015-03-09,5,5,5,555
"2822048","1023517","Seychelles",0,72,2475.68612876523,2015-03-09,5,5,5,555
"2698909","1006793","Seychelles",0,664,2470.4908307629,2015-03-09,5,5,5,555
"2693634","1007433","Virgin Islands, British",0,279,2465.83199057123,2015-03-09,5,5,5,555
"2597314","1006144","United Kingdom",0,112,2448.08930197348,2015-03-09,5,5,5,555
"2605678","1005723","Pakistan",0,1137,2445.12616206075,2015-03-09,5,5,5,555
"2615525","1010718","United Kingdom",0,62,2443.20755135419,2015-03-09,5,5,5,555
"2594073","1013293","United Kingdom",0,1743,2441.81136942206,2015-03-09,5,5,5,555
"2603836","1020367","Malta",0,212,2438.68192018396,2015-03-09,5,5,5,555
"2684929","1015452","Dominica",0,144,2433.74879538618,2015-03-09,5,5,5,555
"2685153","1005460","UAE",0,260,2429.41479754907,2015-03-09,5,5,5,555
"2671956","1013641","Seychelles",0,1174,2425.79611504648,2015-03-09,5,5,5,555
"2684320","1019146","Virgin Islands, British",0,259,2410.64330238308,2015-03-09,5,5,5,555
"2690086","1010992","Dominica",0,1065,2409.37770018373,2015-03-09,5,5,5,555
"2674694","1006703","Virgin Islands, British",0,547,2406.42535741126,2015-03-09,5,5,5,555
"2593978","1007395","United Kingdom",0,101,2403.6133813505,2015-03-09,5,5,5,555
"2686898","1004131","Dominica",0,237,2402.6158575231,2015-03-09,5,5,5,555
"2583477","1010290","Poland",0,1055,2400.8029202899,2015-03-09,5,5,5,555
"2683429","1002086","Seychelles",0,140,2399.86281204349,2015-03-09,5,5,5,555
"2693352","1004049","Virgin Islands, British",0,85,2393.11253195392,2015-03-09,5,5,5,555
"2692670","1018811","Malta",0,92,2392.13685345347,2015-03-09,5,5,5,555
"2682639","1002819","Dominica",0,737,2391.99851206184,2015-03-09,5,5,5,555
"2688660","1002076","Seychelles",0,374,2375.60066996088,2015-03-09,5,5,5,555
"2707219","1009792","Malta",0,63,2368.73341425183,2015-03-09,5,5,5,555
"2672648","1011211","Virgin Islands, British",0,2974,2367.15245829926,2015-03-09,5,5,5,555
"2603859","1006955","UAE",0,534,2358.57908369566,2015-03-09,5,5,5,555
"2699864","1005375","Seychelles",0,100,2350.68932239988,2015-03-09,5,5,5,555
"2554888","1005901","United Kingdom",0,2171,2341.43137753256,2015-03-09,5,5,5,555
"2604204","1020229","Cyprus",0,699,2340.23526952807,2015-03-09,5,5,5,555
"2683297","1015326","Malta",0,134,2339.55666398181,2015-03-09,5,5,5,555
"2684232","1022009","Malta",0,1847,2330.11523910675,2015-03-09,5,5,5,555
"2687289","1015348","Virgin Islands, British",0,876,2325.26903637738,2015-03-09,5,5,5,555
"2700157","1009344","Virgin Islands, British",0,1896,2322.35787973168,2015-03-09,5,5,5,555
"2603797","1022843","Cyprus",0,260,2315.42461621512,2015-03-09,5,5,5,555
"2673368","1007971","Virgin Islands, British",0,183,2315.26846010926,2015-03-09,5,5,5,555
"2683664","1013079","Virgin Islands, British",0,209,2313.26744284215,2015-03-09,5,5,5,555
"2685662","1008720","United Kingdom",0,452,2309.38147043591,2015-03-09,5,5,5,555
"2700043","1002927","Virgin Islands, British",0,53,2306.74511657792,2015-03-09,5,5,5,555
"2605049","1001733","United Kingdom",0,1365,2304.6063527408,2015-03-09,5,5,5,555
"2584149","1003796","United Kingdom",0,325,2303.16192937071,2015-03-09,5,5,5,555
"2623016","1017095","UAE",0,571,2293.29132000303,2015-03-09,5,5,5,555
"2716787","1023537","UAE",0,196,2287.69412759089,2015-03-09,5,5,5,555
"2688035","1001341","UAE",0,74,2282.03701417165,2015-03-09,5,5,5,555
"2684003","1009092","Malta",0,52,2279.35532738632,2015-03-09,5,5,5,555
"2689920","1004508","Virgin Islands, British",0,470,2270.24354044642,2015-03-09,5,5,5,555
"2693340","1019694","Dominica",0,320,2267.58656571345,2015-03-09,5,5,5,555
"2686644","1020555","Malta",0,81,2258.35233619162,2015-03-09,5,5,5,555
"2684328","1007744","UAE",0,1857,2258.00187584241,2015-03-09,5,5,5,555
"2740479","1017184","Seychelles",0,100,2256.71988533072,2015-03-09,5,5,5,555
"2694507","1006169","Virgin Islands, British",0,192,2242.83883616456,2015-03-09,5,5,5,555
"2828488","1001969","Virgin Islands, British",0,56,2241.20174787079,2015-03-09,5,5,5,555
"2683995","1007442","Malta",0,777,2239.21086891287,2015-03-09,5,5,5,555
"2750196","1017432","India",0,489,2226.90425326966,2015-03-09,5,5,5,555
