"","ACCOUNT_ID","COUNTRY_OF_RESIDENCE_NAME","Recency","Frequency","Monetary","LAST_DATE","R_Score","F_Score","M_Score","Total_Score"
"303042","1012455","Cyprus",0,19,876.590585684211,2015-02-06,5,5,5,555
"123970","1018531","United Kingdom",0,14,376.59536145,2015-02-06,5,5,4,554
"54435","1007732","Virgin Islands, British",0,7,223.054827407215,2015-02-06,5,5,4,554
"249707","1018147","United Kingdom",0,7,45.1199178,2015-02-06,5,5,3,553
"166201","1000133","Netherlands",0,16,13.2438637200378,2015-02-06,5,5,1,551
"124551","1006661","UAE",0,4,1490.59267875,2015-02-06,5,4,5,545
"174116","1017135","Dominica",0,4,214.014659094608,2015-02-06,5,4,4,544
"154935","1016798","Australia",0,4,37.35,2015-02-06,5,4,2,542
"1342","1009997","Seychelles",0,3,1163.60974656112,2015-02-06,5,3,5,535
"136307","1022843","Cyprus",0,2,726.16824,2015-02-06,5,3,5,535
"184485","1016347","Seychelles",0,3,335.881067567391,2015-02-06,5,3,4,534
"95585","1011047","United Kingdom",0,2,319.5045,2015-02-06,5,3,4,534
"49708","1009737","United Kingdom",0,1,1374.74138658188,2015-02-06,5,2,5,525
"183148","1019484","Malta",0,1,160.982875374397,2015-02-06,5,2,3,523
"252069","1000176","United Kingdom",0,1,5.14254,2015-02-06,5,2,1,521
"1751","1017819","UAE",1,7,229.52159492155,2015-02-06,4,5,4,454
"146506","1016705","United Kingdom",1,9,129.121406444444,2015-02-06,4,5,3,453
"110934","1016797","United Kingdom",1,52,102.730103018462,2015-02-06,4,5,3,453
"111641","1002455","United Kingdom",1,7,16.6049352,2015-02-06,4,5,2,452
"158674","1002153","Australia",1,10,7.01381,2015-02-06,4,5,1,451
"49933","1014786","Malta",1,5,1198.0946961264,2015-02-06,4,4,5,445
"256575","1021612","United Kingdom",1,5,47.5985442,2015-02-06,4,4,3,443
"153908","1008764","Australia",1,5,16.94,2015-02-06,4,4,2,442
"117811","1022024","United Kingdom",1,4,15.854865075,2015-02-06,4,4,2,442
"173233","1017323","UAE",1,3,432.721969006381,2015-02-06,4,3,4,434
"173366","1017303","UAE",1,2,324.541476754785,2015-02-06,4,3,4,434
"1793","1009031","Malta",1,3,69.9280869452373,2015-02-06,4,3,3,433
"145","1022046","Virgin Islands, British",1,3,35.9713158577732,2015-02-06,4,3,2,432
"101536","1011302","UAE",1,2,31.95045,2015-02-06,4,3,2,432
"153975","1022520","New Zealand",1,3,24.5643333333333,2015-02-06,4,3,2,432
"304383","1012838","Australia",1,3,8.8,2015-02-06,4,3,1,431
"17635","1016651","Malta",1,1,1599.08568647807,2015-02-06,4,2,5,425
"112599","1023438","United Kingdom",1,1,254.016,2015-02-06,4,2,4,424
"163194","1007736","Australia",1,1,7.9,2015-02-06,4,2,1,421
"78967","1016305","Virgin Islands, British",2,10,1797.70115731982,2015-02-06,3,5,5,355
"97077","1017668","United Kingdom",2,7,34.9783821428571,2015-02-06,3,5,2,352
"329968","1016597","Ukraine",2,9,9.56381500746477,2015-02-06,3,5,1,351
"822","1019750","UAE",2,4,529.539076693486,2015-02-06,3,4,4,344
"286402","1009288","Norway",2,6,108.890698673658,2015-02-06,3,4,3,343
"249375","1018265","United Kingdom",2,6,50.0705385,2015-02-06,3,4,3,343
"292852","1012845","UAE",2,2,3359.80158988727,2015-02-06,3,3,5,335
"180173","1018396","Seychelles",2,3,90.0544644159397,2015-02-06,3,3,3,333
"284981","1014897","Australia",2,3,77.2933333333333,2015-02-06,3,3,3,333
"161808","1009882","New Zealand",2,3,55.3333333333333,2015-02-06,3,3,3,333
"162395","1001764","Australia",2,2,12.06225,2015-02-06,3,3,1,331
"74795","1019637","Malta",2,2,5.36627211140244,2015-02-06,3,3,1,331
"176183","1005526","Malta",2,1,399.237530928506,2015-02-06,3,2,4,324
"846","1006727","United Kingdom",2,1,179.496042045159,2015-02-06,3,2,4,324
"284984","1002712","Australia",2,1,62,2015-02-06,3,2,3,323
"163613","1009509","Australia",2,1,14.49,2015-02-06,3,2,2,322
