"","ACCOUNT_ID","COUNTRY_OF_RESIDENCE_NAME","Recency","Frequency","Monetary","LAST_DATE","R_Score","F_Score","M_Score","Total_Score"
"352026","1017553","United Kingdom",1,19,2327.11123157895,2015-01-21,5,5,4,554
"352019","1017843","United Kingdom",0,15,2268.82734453333,2015-01-21,5,5,4,554
"107782","1017293","United Kingdom",1,10,4.0140814,2015-01-21,5,4,1,541
"351401","1017587","United Kingdom",2,14,1425.32642857143,2015-01-21,4,4,3,443
"147524","1016797","United Kingdom",2,6,14.052277575,2015-01-21,4,3,2,432
"153928","1019028","Australia",2,2,153.79,2015-01-21,4,2,3,423
"159155","1017307","Australia",2,2,5.376,2015-01-21,4,2,1,421
"159276","1000503","United Kingdom",2,2,5.151,2015-01-21,4,2,1,421
"298911","1019549","United Kingdom",3,5,2387.64,2015-01-21,1,3,5,135
"111569","1015744","United Kingdom",6,2,18.07621515,2015-01-21,1,2,2,122
"332204","1016144","India",3,1,2584.78886010363,2015-01-21,1,0,5,105
"152002","1017539","United Kingdom",6,1,5.969376,2015-01-21,1,0,1,101
