"","ACCOUNT_ID","COUNTRY_OF_RESIDENCE_NAME","Recency","Frequency","Monetary","LAST_DATE","R_Score","F_Score","M_Score","Total_Score"
"151091","1001733","United Kingdom",0,177,4077.46687779661,2015-02-07,5,5,5,555
"158638","1017307","Australia",0,11,2622.72873636364,2015-02-07,5,5,5,555
"1278","1022046","Virgin Islands, British",0,14,920.259909810537,2015-02-07,5,5,5,555
"123960","1018531","United Kingdom",0,22,405.159543122727,2015-02-07,5,5,4,554
"146505","1016705","United Kingdom",0,10,125.5860283,2015-02-07,5,5,3,553
"153767","1007026","New Zealand",0,11,102.363763636364,2015-02-07,5,5,3,553
"110790","1016797","United Kingdom",0,72,82.2177212536111,2015-02-07,5,5,3,553
"240555","1018147","United Kingdom",0,10,38.39583006,2015-02-07,5,5,2,552
"113921","1002455","United Kingdom",0,14,18.42180165,2015-02-07,5,5,2,552
"159360","1000133","Netherlands",0,16,10.8872922561603,2015-02-07,5,5,1,551
"122933","1006661","UAE",0,5,1207.2102462,2015-02-07,5,4,5,545
"125045","1018755","Cyprus",0,6,352.66140636,2015-02-07,5,4,4,544
"178027","1016347","Seychelles",0,5,241.452393633285,2015-02-07,5,4,4,544
"2188","1017969","United Kingdom",0,6,42.5562710874643,2015-02-07,5,4,2,542
"125027","1011302","UAE",0,4,32.34735,2015-02-07,5,4,2,542
"75768","1012845","UAE",0,3,4493.22549975529,2015-02-07,5,3,5,535
"54203","1016651","Malta",0,3,560.811562159356,2015-02-07,5,3,5,535
"74339","1011308","UAE",0,3,290.802146635299,2015-02-07,5,3,4,534
"180156","1018296","UAE",0,3,65.9973167659326,2015-02-07,5,3,3,533
"153826","1005243","Australia",0,2,12.6,2015-02-07,5,3,2,532
"153777","1015388","Australia",0,2,7.225,2015-02-07,5,3,1,531
"2787","1008191","Dominica",0,3,5.68455638463535,2015-02-07,5,3,1,531
"125042","1020008","UAE",0,1,7674.2698725,2015-02-07,5,2,5,525
"54430","1014619","Malta",0,1,4274.94160394498,2015-02-07,5,2,5,525
"125199","1017847","Cyprus",0,1,395.3124,2015-02-07,5,2,4,524
"161812","1000026","Australia",0,1,167,2015-02-07,5,2,4,524
"143827","1019818","United Kingdom",0,1,105.1785,2015-02-07,5,2,3,523
"56480","1023856","Dominica",0,1,100.051789157799,2015-02-07,5,2,3,523
"153808","1011950","Australia",0,1,72.6,2015-02-07,5,2,3,523
"153769","1019684","Australia",0,1,8.25,2015-02-07,5,2,1,521
"79551","1010021","India",0,1,8.18934596418375,2015-02-07,5,2,1,521
"284835","1017737","Australia",0,1,6.15,2015-02-07,5,2,1,521
"303042","1012455","Cyprus",1,19,876.590585684211,2015-02-07,4,5,5,455
"54435","1007732","Virgin Islands, British",1,7,223.054827407215,2015-02-07,4,5,4,454
"174116","1017135","Dominica",1,4,214.014659094608,2015-02-07,4,4,4,444
"154935","1016798","Australia",1,4,37.35,2015-02-07,4,4,2,442
"1342","1009997","Seychelles",1,3,1163.60974656112,2015-02-07,4,3,5,435
"136307","1022843","Cyprus",1,2,726.16824,2015-02-07,4,3,5,435
"95585","1011047","United Kingdom",1,2,319.5045,2015-02-07,4,3,4,434
"49708","1009737","United Kingdom",1,1,1374.74138658188,2015-02-07,4,2,5,425
"183148","1019484","Malta",1,1,160.982875374397,2015-02-07,4,2,3,423
"252069","1000176","United Kingdom",1,1,5.14254,2015-02-07,4,2,1,421
"1751","1017819","UAE",2,7,229.52159492155,2015-02-07,3,5,4,354
"158674","1002153","Australia",2,10,7.01381,2015-02-07,3,5,1,351
"49933","1014786","Malta",2,5,1198.0946961264,2015-02-07,3,4,5,345
"256575","1021612","United Kingdom",2,5,47.5985442,2015-02-07,3,4,3,343
"153908","1008764","Australia",2,5,16.94,2015-02-07,3,4,2,342
"117811","1022024","United Kingdom",2,4,15.854865075,2015-02-07,3,4,2,342
"173233","1017323","UAE",2,3,432.721969006381,2015-02-07,3,3,4,334
"173366","1017303","UAE",2,2,324.541476754785,2015-02-07,3,3,4,334
"1793","1009031","Malta",2,3,69.9280869452373,2015-02-07,3,3,3,333
"153975","1022520","New Zealand",2,3,24.5643333333333,2015-02-07,3,3,2,332
"304383","1012838","Australia",2,3,8.8,2015-02-07,3,3,1,331
"112599","1023438","United Kingdom",2,1,254.016,2015-02-07,3,2,4,324
"163194","1007736","Australia",2,1,7.9,2015-02-07,3,2,1,321
"148717","1005901","United Kingdom",4,66,5601.70227272727,2015-02-07,2,5,5,255
"78967","1016305","Virgin Islands, British",3,10,1797.70115731982,2015-02-07,2,5,5,255
"75745","1015348","Virgin Islands, British",4,24,568.704580846094,2015-02-07,2,5,5,255
"145517","1019309","UAE",4,13,306.123703846154,2015-02-07,2,5,4,254
"97077","1017668","United Kingdom",3,7,34.9783821428571,2015-02-07,2,5,2,252
"329968","1016597","Ukraine",3,9,9.56381500746477,2015-02-07,2,5,1,251
"822","1019750","UAE",3,4,529.539076693486,2015-02-07,2,4,5,245
"73995","1017080","Seychelles",4,4,338.253273634181,2015-02-07,2,4,4,244
"286402","1009288","Norway",3,6,108.890698673658,2015-02-07,2,4,3,243
"249375","1018265","United Kingdom",3,6,50.0705385,2015-02-07,2,4,3,243
"153595","1007546","Australia",4,4,42.67495,2015-02-07,2,4,2,242
"180173","1018396","Seychelles",3,3,90.0544644159397,2015-02-07,2,3,3,233
"284981","1014897","Australia",3,3,77.2933333333333,2015-02-07,2,3,3,233
"161808","1009882","New Zealand",3,3,55.3333333333333,2015-02-07,2,3,3,233
"111639","1016643","United Kingdom",4,2,19.08292668,2015-02-07,2,3,2,232
"180108","1018588","Virgin Islands, British",4,3,19.0260294309155,2015-02-07,2,3,2,232
"162395","1001764","Australia",3,2,12.06225,2015-02-07,2,3,1,231
"74795","1019637","Malta",3,2,5.36627211140244,2015-02-07,2,3,1,231
