"","ACCOUNT_ID","COUNTRY_OF_RESIDENCE_NAME","Recency","Frequency","Monetary","LAST_DATE","R_Score","F_Score","M_Score","Total_Score"
"3100295","1009182","Virgin Islands, British",0,4173,13996.3948736916,2015-03-15,5,5,5,555
"3153075","1014091","UAE",0,72,12393.2555075314,2015-03-15,5,5,5,555
"3098483","1006045","Virgin Islands, British",0,11783,12316.921132899,2015-03-15,5,5,5,555
"3089331","1016836","United Kingdom",0,67,11035.9052212687,2015-03-15,5,5,5,555
"3127173","1011160","Malta",0,96,10340.6146615558,2015-03-15,5,5,5,555
"3098890","1005229","Virgin Islands, British",0,11032,9251.21287651014,2015-03-15,5,5,5,555
"3127172","1017675","Virgin Islands, British",0,112,7228.67797209677,2015-03-15,5,5,5,555
"3127170","1017664","Virgin Islands, British",0,101,6971.11973917778,2015-03-15,5,5,5,555
"3089354","1002832","United Kingdom",0,467,6826.55216699199,2015-03-15,5,5,5,555
"3089953","1006642","United Kingdom",0,291,6786.15089423918,2015-03-15,5,5,5,555
"3062177","1024189","United Kingdom",0,2366,6750.58509945416,2015-03-15,5,5,5,555
"3099781","1018528","Virgin Islands, British",0,56,6662.43517341701,2015-03-15,5,5,5,555
"3060483","1002557","UAE",0,275,6648.80844417182,2015-03-15,5,5,5,555
"3131075","1018460","UAE",0,159,6332.57556368109,2015-03-15,5,5,5,555
"3101680","1010595","Dominica",0,99,6272.30513023997,2015-03-15,5,5,5,555
"3325954","1019028","Australia",0,90,5983.04133333333,2015-03-15,5,5,5,555
"3098623","1018838","Seychelles",0,2837,5851.67794695931,2015-03-15,5,5,5,555
"3105308","1004248","Dominica",0,478,5838.40630886611,2015-03-15,5,5,5,555
"3091546","1001673","Australia",0,118,5459.61744491525,2015-03-15,5,5,5,555
"3098701","1005552","UAE",0,189,5404.34222289473,2015-03-15,5,5,5,555
"3106155","1018478","Virgin Islands, British",0,330,5165.41263148569,2015-03-15,5,5,5,555
"3104457","1007964","United Kingdom",0,399,5136.57375528434,2015-03-15,5,5,5,555
"3082502","1018016","Ireland",0,385,5053.23852441347,2015-03-15,5,5,5,555
"3062138","1007951","UAE",0,99,4990.35723457859,2015-03-15,5,5,5,555
"3127176","1011689","Malta",0,50,4908.403547745,2015-03-15,5,5,5,555
"3064159","1011048","UAE",0,44,4900.78822568182,2015-03-15,5,5,5,555
"3100115","1021326","UAE",0,117,4891.54064034202,2015-03-15,5,5,5,555
"3100490","1002117","Seychelles",0,358,4822.74560578954,2015-03-15,5,5,5,555
"3060466","1000862","Cyprus",0,862,4688.46047893899,2015-03-15,5,5,5,555
"3064055","1021593","UAE",0,282,4613.58478199514,2015-03-15,5,5,5,555
"3099146","1007971","Virgin Islands, British",0,1799,4532.20478373436,2015-03-15,5,5,5,555
"3105649","1004534","Virgin Islands, British",0,97,4411.37860033759,2015-03-15,5,5,5,555
"3099417","1017663","Virgin Islands, British",0,199,4355.31636790439,2015-03-15,5,5,5,555
"3098434","1005043","Malta",0,133,4334.84218306105,2015-03-15,5,5,5,555
"3099766","1005525","Virgin Islands, British",0,1244,4332.54358194944,2015-03-15,5,5,5,555
"3100674","1010165","Dominica",0,148,4308.38835458273,2015-03-15,5,5,5,555
"3134432","1020709","Dominica",0,84,4298.00025570032,2015-03-15,5,5,5,555
"3124801","1001109","Seychelles",0,52,4274.78712891809,2015-03-15,5,5,5,555
"3128691","1005277","Virgin Islands, British",0,42,4206.22770272621,2015-03-15,5,5,5,555
"3103230","1001469","United Kingdom",0,822,4186.47643824979,2015-03-15,5,5,5,555
"3098375","1009080","India",0,4482,4085.91733744832,2015-03-15,5,5,5,555
"3102331","1000957","Seychelles",0,67,4065.23139934204,2015-03-15,5,5,5,555
"3100820","1006234","Malta",0,78,4063.33621101552,2015-03-15,5,5,5,555
"3060320","1001112","United Kingdom",0,862,4016.3298069822,2015-03-15,5,5,5,555
"3081396","1020233","Ireland",0,65,3998.62954175395,2015-03-15,5,5,5,555
"3102522","1009482","Virgin Islands, British",0,175,3996.1832975628,2015-03-15,5,5,5,555
"3088519","1023895","Australia",0,103,3972.2667961165,2015-03-15,5,5,5,555
"3101755","1001813","Malta",0,341,3894.67713090304,2015-03-15,5,5,5,555
"3104901","1003789","Dominica",0,62,3887.1581325274,2015-03-15,5,5,5,555
"3100261","1017904","UAE",0,315,3882.13947479553,2015-03-15,5,5,5,555
"3104976","1006087","Virgin Islands, British",0,164,3877.65900377956,2015-03-15,5,5,5,555
"3151628","1002089","Seychelles",0,78,3872.51782011147,2015-03-15,5,5,5,555
"3100805","1002137","Malta",0,226,3803.90124717363,2015-03-15,5,5,5,555
"3105562","1005881","Virgin Islands, British",0,271,3667.44370338246,2015-03-15,5,5,5,555
"3100450","1007680","Malta",0,57,3537.50731848011,2015-03-15,5,5,5,555
"3059863","1005945","United Kingdom",0,3533,3491.98695563523,2015-03-15,5,5,5,555
"3060358","1017730","Cyprus",0,465,3431.67531009656,2015-03-15,5,5,5,555
"3103917","1019182","Malta",0,101,3429.44195737735,2015-03-15,5,5,5,555
"3151258","1007433","Virgin Islands, British",0,71,3390.77402601772,2015-03-15,5,5,5,555
"3130601","1013667","Malta",0,41,3389.8661035815,2015-03-15,5,5,5,555
"3127913","1017680","Seychelles",0,49,3389.27024379077,2015-03-15,5,5,5,555
"3098878","1008747","Virgin Islands, British",0,132,3375.36628098905,2015-03-15,5,5,5,555
"3103547","1005181","UAE",0,166,3368.19535148485,2015-03-15,5,5,5,555
"3104932","1003315","UAE",0,607,3354.15345757768,2015-03-15,5,5,5,555
"3145202","1023522","UAE",0,49,3327.30474363174,2015-03-15,5,5,5,555
"3102192","1008626","UAE",0,668,3323.22242913906,2015-03-15,5,5,5,555
"3099792","1007822","UAE",0,97,3317.37542272146,2015-03-15,5,5,5,555
"3062244","1001960","Cyprus",0,513,3314.24749790643,2015-03-15,5,5,5,555
"3162474","1006666","Bahrain",0,62,3292.03977630375,2015-03-15,5,5,5,555
"3099185","1004508","Virgin Islands, British",0,85,3269.35862946371,2015-03-15,5,5,5,555
"3091947","1005344","United Kingdom",0,73,3261.09491232877,2015-03-15,5,5,5,555
"3133724","1000789","Pakistan",0,275,3251.93966683147,2015-03-15,5,5,5,555
"3088501","1021540","Australia",0,183,3245.53591530055,2015-03-15,5,5,5,555
"3088622","1010525","Australia",0,236,3235.27112881356,2015-03-15,5,5,5,555
"3135491","1006161","Dominica",0,81,3228.94121679828,2015-03-15,5,5,5,555
"3100138","1010473","Virgin Islands, British",0,45,3221.68184138243,2015-03-15,5,5,5,555
"3104555","1000954","Malta",0,52,3160.47228143638,2015-03-15,5,5,5,555
"3099132","1011634","Virgin Islands, British",0,60,3139.58250043681,2015-03-15,5,5,5,555
"3099125","1009344","Virgin Islands, British",0,672,3077.93902819171,2015-03-15,5,5,5,555
"3064989","1001257","UAE",0,399,3073.16985927449,2015-03-15,5,5,5,555
"3141494","1005532","Seychelles",0,52,3038.05607678927,2015-03-15,5,5,5,555
"3063206","1001428","United Kingdom",0,47,3031.67740247915,2015-03-15,5,5,5,555
"3061454","1014470","UAE",0,391,3026.85099672458,2015-03-15,5,5,5,555
"3112538","1022843","Cyprus",0,127,3012.73740936063,2015-03-15,5,5,5,555
"3099143","1014898","UAE",0,253,3001.76345077768,2015-03-15,5,5,5,555
"3095228","1003796","United Kingdom",0,47,2999.71960218235,2015-03-15,5,5,5,555
"3100227","1017911","Seychelles",0,2402,2989.4394101131,2015-03-15,5,5,5,555
"3100849","1002624","Malta",0,155,2985.67409419038,2015-03-15,5,5,5,555
"3099949","1003955","Seychelles",0,104,2982.61055685383,2015-03-15,5,5,5,555
"3106062","1008872","Seychelles",0,357,2976.89934347088,2015-03-15,5,5,5,555
"3103629","1022885","Belarus",0,1585,2974.7602627875,2015-03-15,5,5,5,555
"3066341","1001364","United Kingdom",0,88,2964.46413465773,2015-03-15,5,5,5,555
"3167311","1004641","Malta",0,171,2940.19238880981,2015-03-15,5,5,5,555
"3138294","1007407","UAE",0,41,2915.54530754943,2015-03-15,5,5,5,555
"3127792","1002532","UAE",0,203,2910.12615945007,2015-03-15,5,5,5,555
"3100000","1006807","Dominica",0,211,2907.65720001791,2015-03-15,5,5,5,555
"3098366","1009306","UAE",0,194,2892.53687629874,2015-03-15,5,5,5,555
"3105571","1003594","Virgin Islands, British",0,663,2878.57942763969,2015-03-15,5,5,5,555
"3083098","1004247","Ireland",0,50,2877.27924132092,2015-03-15,5,5,5,555
"3066805","1006689","United Kingdom",0,258,2872.08865033403,2015-03-15,5,5,5,555
"3098832","1018109","Virgin Islands, British",0,833,2867.31631007076,2015-03-15,5,5,5,555
