"","ACCOUNT_ID","COUNTRY_OF_RESIDENCE_NAME","Recency","Frequency","Monetary","LAST_DATE","R_Score","F_Score","M_Score","Total_Score"
"1847723","1010473","Virgin Islands, British",0,9673,13479.2700520073,2015-03-04,5,5,5,555
"1849588","1003888","Armenia",0,42,12575.1228443233,2015-03-04,5,5,5,555
"1839371","1008925","United Kingdom",0,142,7688.9093234162,2015-03-04,5,5,5,555
"1842274","1023209","United Kingdom",0,147,7398.10112502279,2015-03-04,5,5,5,555
"1845664","1008630","Australia",0,116,7079.54257758621,2015-03-04,5,5,5,555
"1943986","1003425","Dominica",0,86,6555.85358692299,2015-03-04,5,5,5,555
"1864518","1006237","UAE",0,93,6315.82553687665,2015-03-04,5,5,5,555
"1847749","1007563","Virgin Islands, British",0,18269,6303.88831601866,2015-03-04,5,5,5,555
"1861652","1017663","Virgin Islands, British",0,105,6202.67126165033,2015-03-04,5,5,5,555
"1848971","1006234","Malta",0,75,5994.11964326135,2015-03-04,5,5,5,555
"1838247","1013275","Australia",0,93,5972.24587096774,2015-03-04,5,5,5,555
"1847602","1000723","United Kingdom",0,229,5837.88888756367,2015-03-04,5,5,5,555
"1850680","1017675","Virgin Islands, British",0,46,5732.39666077397,2015-03-04,5,5,5,555
"1836960","1007448","Netherlands",0,54,5640.28677473573,2015-03-04,5,5,5,555
"1840297","1024189","United Kingdom",0,4551,5561.61660898581,2015-03-04,5,5,5,555
"1844395","1019096","Australia",0,151,5516.00902781457,2015-03-04,5,5,5,555
"1853527","1002089","Seychelles",0,45,5263.62801683719,2015-03-04,5,5,5,555
"1848397","1008565","Mauritius",0,97,5031.82708668801,2015-03-04,5,5,5,555
"1852917","1003053","Virgin Islands, British",0,57,4883.38672988035,2015-03-04,5,5,5,555
"1853692","1006087","Virgin Islands, British",0,125,4831.01678379582,2015-03-04,5,5,5,555
"1859659","1004248","Dominica",0,983,4547.51758336146,2015-03-04,5,5,5,555
"1850078","1018013","Virgin Islands, British",0,189,4505.59083651637,2015-03-04,5,5,5,555
"1837965","1005945","United Kingdom",0,5233,4463.24106524952,2015-03-04,5,5,5,555
"1941744","1010165","Dominica",0,129,4369.07791673424,2015-03-04,5,5,5,555
"1936166","1006964","Seychelles",0,140,4274.47644319422,2015-03-04,5,5,5,555
"1847937","1005525","Virgin Islands, British",0,1616,4118.42396971524,2015-03-04,5,5,5,555
"1852333","1002117","Seychelles",0,148,4104.033539264,2015-03-04,5,5,5,555
"1838809","1017684","Australia",0,584,4084.15176027397,2015-03-04,5,5,5,555
"1840870","1002832","United Kingdom",0,315,4083.40322282908,2015-03-04,5,5,5,555
"1838019","1000862","Cyprus",0,1163,4075.83836142216,2015-03-04,5,5,5,555
"1886567","1011291","United Kingdom",0,57,4047.50302333193,2015-03-04,5,5,5,555
"1847014","1018103","United Kingdom",0,130,4037.64355081923,2015-03-04,5,5,5,555
"1891083","1001248","United Kingdom",0,64,4002.35305141563,2015-03-04,5,5,5,555
"1862619","1012482","Seychelles",0,153,3976.61593731379,2015-03-04,5,5,5,555
"1862229","1006666","Bahrain",0,87,3889.13742504462,2015-03-04,5,5,5,555
"1854741","1013416","Dominica",0,505,3885.51483345327,2015-03-04,5,5,5,555
"1840663","1000998","Australia",0,255,3831.91764078431,2015-03-04,5,5,5,555
"1911521","1000138","United Kingdom",0,176,3778.49136291148,2015-03-04,5,5,5,555
"1850665","1011028","Virgin Islands, British",0,83,3731.11503734747,2015-03-04,5,5,5,555
"1848379","1017911","Seychelles",0,2166,3699.8828558322,2015-03-04,5,5,5,555
"1838030","1001960","Cyprus",0,455,3641.47212879319,2015-03-04,5,5,5,555
"1830290","1019724","Finland",0,445,3604.14885761619,2015-03-04,5,5,5,555
"1862185","1011160","Malta",0,75,3595.06308018673,2015-03-04,5,5,5,555
"1857515","1017317","Seychelles",0,66,3486.34671317164,2015-03-04,5,5,5,555
"1847786","1016994","Seychelles",0,297,3457.00915423417,2015-03-04,5,5,5,555
"1838434","1001112","United Kingdom",0,1391,3429.02720652978,2015-03-04,5,5,5,555
"1850668","1005043","Malta",0,189,3425.25261723215,2015-03-04,5,5,5,555
"1850035","1007556","UAE",0,102,3418.85623703209,2015-03-04,5,5,5,555
"1839610","1017910","UAE",0,603,3418.79079669819,2015-03-04,5,5,5,555
"1849527","1002198","Virgin Islands, British",0,334,3387.22535773696,2015-03-04,5,5,5,555
"1847860","1008626","UAE",0,43,3295.74300456962,2015-03-04,5,5,5,555
"1850629","1017904","UAE",0,943,3290.98876775393,2015-03-04,5,5,5,555
"1857593","1005507","Virgin Islands, British",0,62,3276.66094042905,2015-03-04,5,5,5,555
"1851248","1018109","Virgin Islands, British",0,609,3250.57125424833,2015-03-04,5,5,5,555
"1852649","1014470","UAE",0,545,3249.60370031629,2015-03-04,5,5,5,555
"1927326","1023120","UAE",0,93,3230.32954037033,2015-03-04,5,5,5,555
"1848303","1005433","Seychelles",0,217,3183.53880464584,2015-03-04,5,5,5,555
"1846069","1001257","UAE",0,443,3169.43677380898,2015-03-04,5,5,5,555
"1840203","1019941","United Kingdom",0,301,3152.08998100013,2015-03-04,5,5,5,555
"1931499","1011689","Malta",0,91,3114.06140689031,2015-03-04,5,5,5,555
"1856891","1003455","Malta",0,45,3108.39358634592,2015-03-04,5,5,5,555
"1856957","1012435","UAE",0,105,3106.6537898473,2015-03-04,5,5,5,555
"1847218","1003293","Cyprus",0,462,3083.22138394913,2015-03-04,5,5,5,555
"1844392","1023895","Australia",0,84,3080.50758809524,2015-03-04,5,5,5,555
"1837912","1005344","United Kingdom",0,284,3071.68291863549,2015-03-04,5,5,5,555
"1852632","1007960","United Kingdom",0,360,3063.41438548672,2015-03-04,5,5,5,555
"1849087","1001095","Malta",0,75,3055.78804727199,2015-03-04,5,5,5,555
"1848403","1009344","Virgin Islands, British",0,322,3038.68252888288,2015-03-04,5,5,5,555
"1837660","1011209","Australia",0,230,3021.98029652174,2015-03-04,5,5,5,555
"1838884","1004562","Australia",0,55,3010.49890909091,2015-03-04,5,5,5,555
"1848472","1010595","Dominica",0,334,2995.32918130431,2015-03-04,5,5,5,555
"1847967","1010066","Thailand",0,245,2982.53939839972,2015-03-04,5,5,5,555
"1838753","1001733","United Kingdom",0,619,2971.22401340855,2015-03-04,5,5,5,555
"1858612","1010999","Dominica",0,41,2934.5538335675,2015-03-04,5,5,5,555
"1850262","1002768","Virgin Islands, British",0,98,2932.89179278531,2015-03-04,5,5,5,555
"1841245","1022445","Ireland",0,53,2931.05198260104,2015-03-04,5,5,5,555
"1852940","1023537","UAE",0,185,2909.99145055224,2015-03-04,5,5,5,555
