"","ACCOUNT_ID","COUNTRY_OF_RESIDENCE_NAME","Recency","Frequency","Monetary","LAST_DATE","R_Score","F_Score","M_Score","Total_Score"
"3034060","1009182","Virgin Islands, British",0,5031,14711.8480573534,2015-03-14,5,5,5,555
"3022623","1017682","UAE",0,41,14513.0604146804,2015-03-14,5,5,5,555
"3083563","1014091","UAE",0,71,12398.5909977272,2015-03-14,5,5,5,555
"3026139","1011160","Malta",0,94,10287.4538901481,2015-03-14,5,5,5,555
"3010010","1006045","Virgin Islands, British",0,9282,9803.23731637089,2015-03-14,5,5,5,555
"3070626","1017833","Dominica",0,89,7974.98106499052,2015-03-14,5,5,5,555
"3080736","1017675","Virgin Islands, British",0,125,7128.73253875659,2015-03-14,5,5,5,555
"3038290","1021326","UAE",0,43,6832.09319927308,2015-03-14,5,5,5,555
"3080729","1017664","Virgin Islands, British",0,94,6711.51249908228,2015-03-14,5,5,5,555
"2977915","1024189","United Kingdom",0,2521,6451.10790646315,2015-03-14,5,5,5,555
"3088702","1002557","UAE",0,414,6422.85773262401,2015-03-14,5,5,5,555
"3000171","1002809","United Kingdom",0,69,6206.77210043478,2015-03-14,5,5,5,555
"2930494","1001673","Australia",0,93,6119.89247311828,2015-03-14,5,5,5,555
"3009832","1018838","Seychelles",0,2808,5864.94452511446,2015-03-14,5,5,5,555
"2976647","1002832","United Kingdom",0,646,5840.65575861272,2015-03-14,5,5,5,555
"2933622","1019028","Australia",0,93,5792.19053763441,2015-03-14,5,5,5,555
"3131212","1005552","UAE",0,216,5585.54329813036,2015-03-14,5,5,5,555
"3072705","1018528","Virgin Islands, British",0,83,5532.82660296374,2015-03-14,5,5,5,555
"3016207","1006087","Virgin Islands, British",0,116,5520.72468339177,2015-03-14,5,5,5,555
"3072684","1018460","UAE",0,203,5487.61289715487,2015-03-14,5,5,5,555
"3082395","1017663","Virgin Islands, British",0,162,5439.96559840362,2015-03-14,5,5,5,555
"3010114","1007563","Virgin Islands, British",0,6486,5428.9972834502,2015-03-14,5,5,5,555
"3011418","1002117","Seychelles",0,333,5289.22538979419,2015-03-14,5,5,5,555
"2936145","1023895","Australia",0,57,5200.06105263158,2015-03-14,5,5,5,555
"2929112","1018016","Ireland",0,390,5059.40044385066,2015-03-14,5,5,5,555
"3010666","1004534","Virgin Islands, British",0,83,5030.86400593198,2015-03-14,5,5,5,555
"3122282","1001969","Virgin Islands, British",0,48,4987.5581231451,2015-03-14,5,5,5,555
"3021412","1018478","Virgin Islands, British",0,246,4878.53935505876,2015-03-14,5,5,5,555
"3015491","1010165","Dominica",0,159,4846.14875689415,2015-03-14,5,5,5,555
"2980719","1000862","Cyprus",0,958,4827.5457441691,2015-03-14,5,5,5,555
"3010644","1007964","United Kingdom",0,366,4797.77223042125,2015-03-14,5,5,5,555
"3015394","1004248","Dominica",0,649,4744.15549833235,2015-03-14,5,5,5,555
"3061897","1005344","United Kingdom",0,48,4687.54117125,2015-03-14,5,5,5,555
"3013484","1005181","UAE",0,186,4664.88107630395,2015-03-14,5,5,5,555
"2986401","1007951","UAE",0,131,4638.06268891939,2015-03-14,5,5,5,555
"3118656","1009482","Virgin Islands, British",0,212,4574.84694324835,2015-03-14,5,5,5,555
"3000052","1001810","United Kingdom",0,130,4530.09753359985,2015-03-14,5,5,5,555
"3012284","1007971","Virgin Islands, British",0,1723,4309.42244553361,2015-03-14,5,5,5,555
"3009910","1009080","India",0,2929,4305.51404900179,2015-03-14,5,5,5,555
