"","ACCOUNT_ID","COUNTRY_OF_RESIDENCE_NAME","Recency","Frequency","Monetary","LAST_DATE","R_Score","F_Score","M_Score","Total_Score"
"153409","1017307","Australia",0,32,1496.209825,2015-02-08,5,5,5,555
"56849","1014786","Malta",0,7,904.975356443032,2015-02-08,5,5,5,555
"121993","1018531","United Kingdom",0,26,435.239066890385,2015-02-08,5,5,4,554
"116491","1019309","UAE",0,34,333.900745588235,2015-02-08,5,5,4,554
"55304","1007732","Virgin Islands, British",0,8,256.965194653517,2015-02-08,5,5,4,554
"154000","1007026","New Zealand",0,12,98.4901166666667,2015-02-08,5,5,3,553
"118223","1023438","United Kingdom",0,6,82.85016285,2015-02-08,5,5,3,553
"100640","1016797","United Kingdom",0,81,70.5471326508642,2015-02-08,5,5,3,553
"240187","1021612","United Kingdom",0,7,51.2349458571429,2015-02-08,5,5,3,553
"347415","1008764","Australia",0,6,16.35,2015-02-08,5,5,2,552
"159069","1000133","Netherlands",0,27,13.0631303861602,2015-02-08,5,5,1,551
"60492","1009737","United Kingdom",0,3,913.682925642357,2015-02-08,5,4,5,545
"153361","1012366","Australia",0,4,795.9679,2015-02-08,5,4,5,545
"1111","1019750","UAE",0,5,632.227809499092,2015-02-08,5,4,5,545
"73994","1017080","Seychelles",0,5,338.203352102258,2015-02-08,5,4,4,544
"112359","1023371","United Kingdom",0,5,92.25798,2015-02-08,5,4,3,543
"100217","1011302","UAE",0,5,60.31578168,2015-02-08,5,4,3,543
"1297","1006293","United Kingdom",0,3,20.1471645471062,2015-02-08,5,4,2,542
"138189","1012721","United Kingdom",0,5,6.645468688,2015-02-08,5,4,1,541
"2332","1015714","UAE",0,2,834.386192577212,2015-02-08,5,3,5,535
"119529","1017847","Cyprus",0,2,389.3589,2015-02-08,5,3,4,534
"145761","1019818","United Kingdom",0,2,104.682375,2015-02-08,5,3,3,533
"2344","1023856","Dominica",0,2,99.53628528095,2015-02-08,5,3,3,533
"97081","1000250","United Kingdom",0,2,32.1489,2015-02-08,5,3,2,532
"341097","1007560","Australia",0,2,19.5,2015-02-08,5,3,2,532
"346340","1012808","Romania",0,2,17.8030430607874,2015-02-08,5,3,2,532
"59116","1014495","UAE",0,1,1865.78023617961,2015-02-08,5,2,5,525
"149102","1018650","United Kingdom",0,1,1786.05,2015-02-08,5,2,5,525
"59237","1009855","UAE",0,1,414.617830262134,2015-02-08,5,2,4,524
"285616","1003833","Australia",0,1,211.2,2015-02-08,5,2,4,524
"75464","1008239","Malta",0,1,135.201466389826,2015-02-08,5,2,4,524
"292989","1007338","Seychelles",0,1,134.392063595491,2015-02-08,5,2,4,524
"122053","1014847","UAE",0,1,127.8018,2015-02-08,5,2,3,523
"59240","1018787","UAE",0,1,110.557844439398,2015-02-08,5,2,3,523
"144954","1022472","United Kingdom",0,1,52.58925,2015-02-08,5,2,3,523
"49925","1017814","UAE",0,1,41.4617830262134,2015-02-08,5,2,2,522
"291169","1019880","Malta",0,1,33.2780347950739,2015-02-08,5,2,2,522
"283865","1014434","Australia",0,1,24.4,2015-02-08,5,2,2,522
"75765","1009641","Malta",0,1,13.5201466389826,2015-02-08,5,2,1,521
"153972","1003864","Australia",0,1,12.8,2015-02-08,5,2,1,521
"94825","1019715","UAE",0,1,6.3504,2015-02-08,5,2,1,521
"154750","1009382","Australia",0,1,3.996,2015-02-08,5,2,1,521
"151091","1001733","United Kingdom",1,177,4077.46687779661,2015-02-08,4,5,5,455
"1278","1022046","Virgin Islands, British",1,14,920.259909810537,2015-02-08,4,5,5,455
"125045","1018755","Cyprus",1,6,352.66140636,2015-02-08,4,5,4,454
"146505","1016705","United Kingdom",1,10,125.5860283,2015-02-08,4,5,3,453
"2188","1017969","United Kingdom",1,6,42.5562710874643,2015-02-08,4,5,2,452
"240555","1018147","United Kingdom",1,10,38.39583006,2015-02-08,4,5,2,452
"113921","1002455","United Kingdom",1,13,18.6728932384615,2015-02-08,4,5,2,452
"75768","1012845","UAE",1,3,4493.22549975529,2015-02-08,4,4,5,445
"122933","1006661","UAE",1,5,1207.2102462,2015-02-08,4,4,5,445
"54203","1016651","Malta",1,3,560.811562159356,2015-02-08,4,4,5,445
"74339","1011308","UAE",1,3,290.802146635299,2015-02-08,4,4,4,444
"178027","1016347","Seychelles",1,5,241.452393633285,2015-02-08,4,4,4,444
"180156","1018296","UAE",1,3,65.9973167659326,2015-02-08,4,4,3,443
"2787","1008191","Dominica",1,3,5.68455638463535,2015-02-08,4,4,1,441
"153826","1005243","Australia",1,2,12.6,2015-02-08,4,3,1,431
"153777","1015388","Australia",1,2,7.225,2015-02-08,4,3,1,431
"125042","1020008","UAE",1,1,7674.2698725,2015-02-08,4,2,5,425
"54430","1014619","Malta",1,1,4274.94160394498,2015-02-08,4,2,5,425
"161812","1000026","Australia",1,1,167,2015-02-08,4,2,4,424
"153808","1011950","Australia",1,1,72.6,2015-02-08,4,2,3,423
"153769","1019684","Australia",1,1,8.25,2015-02-08,4,2,1,421
"79551","1010021","India",1,1,8.18934596418375,2015-02-08,4,2,1,421
"284835","1017737","Australia",1,1,6.15,2015-02-08,4,2,1,421
"303042","1012455","Cyprus",2,19,876.590585684211,2015-02-08,3,5,5,355
"1342","1009997","Seychelles",2,3,1163.60974656112,2015-02-08,3,4,5,345
"174116","1017135","Dominica",2,4,214.014659094608,2015-02-08,3,4,4,344
"154935","1016798","Australia",2,4,37.35,2015-02-08,3,4,2,342
"136307","1022843","Cyprus",2,2,726.16824,2015-02-08,3,3,5,335
"95585","1011047","United Kingdom",2,2,319.5045,2015-02-08,3,3,4,334
"183148","1019484","Malta",2,1,160.982875374397,2015-02-08,3,2,4,324
"252069","1000176","United Kingdom",2,1,5.14254,2015-02-08,3,2,1,321
"78967","1016305","Virgin Islands, British",4,10,1797.70115731982,2015-02-08,2,5,5,255
"1751","1017819","UAE",3,7,229.52159492155,2015-02-08,2,5,4,254
"286402","1009288","Norway",4,6,108.890698673658,2015-02-08,2,5,3,253
"249375","1018265","United Kingdom",4,6,50.0705385,2015-02-08,2,5,3,253
"97077","1017668","United Kingdom",4,7,34.9783821428571,2015-02-08,2,5,2,252
"158674","1002153","Australia",3,10,7.01381,2015-02-08,2,5,1,251
"173233","1017323","UAE",3,3,432.721969006381,2015-02-08,2,4,4,244
"180173","1018396","Seychelles",4,3,90.0544644159397,2015-02-08,2,4,3,243
"284981","1014897","Australia",4,3,77.2933333333333,2015-02-08,2,4,3,243
"1793","1009031","Malta",3,3,69.9280869452373,2015-02-08,2,4,3,243
"161808","1009882","New Zealand",4,3,55.3333333333333,2015-02-08,2,4,3,243
"153975","1022520","New Zealand",3,3,24.5643333333333,2015-02-08,2,4,2,242
"117811","1022024","United Kingdom",3,4,15.854865075,2015-02-08,2,4,2,242
"304383","1012838","Australia",3,3,8.8,2015-02-08,2,4,1,241
"329968","1016597","Ukraine",4,4,6.20977708865072,2015-02-08,2,4,1,241
"173366","1017303","UAE",3,2,324.541476754785,2015-02-08,2,3,4,234
"162395","1001764","Australia",4,2,12.06225,2015-02-08,2,3,1,231
"74795","1019637","Malta",4,2,5.36627211140244,2015-02-08,2,3,1,231
"176183","1005526","Malta",4,1,399.237530928506,2015-02-08,2,2,4,224
"846","1006727","United Kingdom",4,1,179.496042045159,2015-02-08,2,2,4,224
"284984","1002712","Australia",4,1,62,2015-02-08,2,2,3,223
"163613","1009509","Australia",4,1,14.49,2015-02-08,2,2,2,222
"163194","1007736","Australia",3,1,7.9,2015-02-08,2,2,1,221
"148717","1005901","United Kingdom",5,34,7249.26176470588,2015-02-08,1,5,5,155
"75745","1015348","Virgin Islands, British",5,24,568.704580846094,2015-02-08,1,5,5,155
"153595","1007546","Australia",5,4,42.67495,2015-02-08,1,4,2,142
"180108","1018588","Virgin Islands, British",5,3,19.0260294309155,2015-02-08,1,4,2,142
"159111","1016933","Australia",6,3,4.36666666666667,2015-02-08,1,4,1,141
"153664","1003241","Australia",6,2,120.7505,2015-02-08,1,3,3,133
"163610","1017571","Australia",6,2,22.54,2015-02-08,1,3,2,132
"285782","1009928","Australia",6,2,19.242,2015-02-08,1,3,2,132
"111639","1016643","United Kingdom",5,2,19.08292668,2015-02-08,1,3,2,132
"149180","1017843","United Kingdom",6,1,4167.45,2015-02-08,1,2,5,125
"241110","1012925","United Kingdom",5,1,276.906,2015-02-08,1,2,4,124
"285710","1006776","Australia",5,1,32.5,2015-02-08,1,2,2,122
"56833","1016268","India",6,1,12.438534907864,2015-02-08,1,2,1,121
"340467","1000340","Australia",5,1,10,2015-02-08,1,2,1,121
"145735","1016366","United Kingdom",5,1,5.56354575,2015-02-08,1,2,1,121
