"","ACCOUNT_ID","COUNTRY_OF_RESIDENCE_NAME","Recency","Frequency","Monetary","LAST_DATE","R_Score","F_Score","M_Score","Total_Score"
"13603","1009080","India",0,23,34512.4941292302,2015-02-15,5,5,5,555
"1102","1009969","Virgin Islands, British",0,3494,15008.7387872568,2015-02-15,5,5,5,555
"281851","1018016","Ireland",0,21,11184.0883500338,2015-02-15,5,5,5,555
"46157","1015799","Seychelles",0,19,10229.9054393706,2015-02-15,5,5,5,555
"108089","1009277","UAE",0,27,9237.34634025,2015-02-15,5,5,5,555
"764","1001474","Virgin Islands, British",0,4469,7951.39037491926,2015-02-15,5,5,5,555
"10349","1007563","Virgin Islands, British",0,19,7869.98789906565,2015-02-15,5,5,5,555
"163889","1019724","Finland",0,83,7363.10138747566,2015-02-15,5,5,5,555
"803","1001469","United Kingdom",0,41,7085.72029062799,2015-02-15,5,5,5,555
"241662","1020776","United Kingdom",0,24,6963.85625,2015-02-15,5,5,5,555
"9860","1006336","Seychelles",0,30,5963.88690630677,2015-02-15,5,5,5,555
"5442","1005769","Malta",0,18,5731.30646898915,2015-02-15,5,5,5,555
"153437","1007869","Australia",0,96,5469.72951979167,2015-02-15,5,5,5,555
"173150","1018478","Virgin Islands, British",0,21,5297.95952817588,2015-02-15,5,5,5,555
"1211","1010595","Dominica",0,146,5261.92388516935,2015-02-15,5,5,5,555
"792","1005773","UAE",0,32,5134.63783293862,2015-02-15,5,5,5,555
"137683","1000862","Cyprus",0,324,5079.36378153639,2015-02-15,5,5,5,555
"6561","1005532","Seychelles",0,20,5073.78912535687,2015-02-15,5,5,5,555
"253405","1023209","United Kingdom",0,54,5041.12490275,2015-02-15,5,5,5,555
"5443","1005870","Malta",0,32,4767.35286604971,2015-02-15,5,5,5,555
"95001","1024189","United Kingdom",0,2364,4752.8868476832,2015-02-15,5,5,5,555
"42121","1013475","UAE",0,454,4681.78526079756,2015-02-15,5,5,5,555
"154226","1017684","Australia",0,74,4671.18781081081,2015-02-15,5,5,5,555
"1345","1005770","United Kingdom",0,280,4632.920760684,2015-02-15,5,5,5,555
"47659","1003594","Virgin Islands, British",0,65,4607.70321687397,2015-02-15,5,5,5,555
"115311","1018103","United Kingdom",0,69,4498.7654207971,2015-02-15,5,5,5,555
"20547","1018013","Virgin Islands, British",0,151,4417.64150626445,2015-02-15,5,5,5,555
"18064","1001747","Virgin Islands, British",0,61,4341.78146297103,2015-02-15,5,5,5,555
"11185","1009867","Seychelles",0,71,4315.77922831544,2015-02-15,5,5,5,555
"95533","1001960","Cyprus",0,34,4308.06722238529,2015-02-15,5,5,5,555
"4418","1015391","UAE",0,527,4185.95354148349,2015-02-15,5,5,5,555
"41561","1017675","Virgin Islands, British",0,35,4136.76772871788,2015-02-15,5,5,5,555
"143074","1005901","United Kingdom",0,366,4109.50933904945,2015-02-15,5,5,5,555
"149133","1000723","United Kingdom",0,21,4046.06260605714,2015-02-15,5,5,5,555
"138047","1000865","United Kingdom",0,40,4027.849619184,2015-02-15,5,5,5,555
"653","1005702","Seychelles",0,42,3952.27287457825,2015-02-15,5,5,5,555
"173076","1015452","Dominica",0,45,3914.61291608059,2015-02-15,5,5,5,555
"26935","1009590","Seychelles",0,33,3914.60482518935,2015-02-15,5,5,5,555
"78918","1018552","United Kingdom",0,28,3896.29943990073,2015-02-15,5,5,5,555
"103791","1004788","UAE",0,84,3881.58199065,2015-02-15,5,5,5,555
"100799","1000352","United Kingdom",0,33,3845.60018181818,2015-02-15,5,5,5,555
"3051","1018528","Virgin Islands, British",0,48,3796.31119888115,2015-02-15,5,5,5,555
"146548","1011894","United Kingdom",0,35,3705.20258314286,2015-02-15,5,5,5,555
"106843","1007960","United Kingdom",0,63,3679.8983887381,2015-02-15,5,5,5,555
"10896","1009643","Virgin Islands, British",0,404,3664.32478121121,2015-02-15,5,5,5,555
"97153","1008016","United Kingdom",0,92,3572.24637092772,2015-02-15,5,5,5,555
"96043","1011073","United Kingdom",0,26,3567.40742076923,2015-02-15,5,5,5,555
"378","1008604","UAE",0,79,3512.68142268363,2015-02-15,5,5,5,555
"1741","1013016","Seychelles",0,304,3457.8770974534,2015-02-15,5,5,5,555
"74811","1001109","Seychelles",0,26,3450.60885374034,2015-02-15,5,5,5,555
"25590","1002076","Seychelles",0,54,3370.37009111407,2015-02-15,5,5,5,555
"4744","1015156","Seychelles",0,61,3264.04414486477,2015-02-15,5,5,5,555
"74067","1005750","UAE",0,19,3233.70542219665,2015-02-15,5,5,5,555
"1564","1012845","UAE",0,73,3211.37517372216,2015-02-15,5,5,5,555
"113460","1013181","United Kingdom",0,78,3210.12427981115,2015-02-15,5,5,5,555
"110130","1019440","United Kingdom",0,127,3182.24845851378,2015-02-15,5,5,5,555
"99215","1006673","Cyprus",0,96,3180.10706488125,2015-02-15,5,5,5,555
"76430","1010918","Virgin Islands, British",0,38,3154.68151118251,2015-02-15,5,5,5,555
"34149","1006774","Dominica",0,34,3152.3840196194,2015-02-15,5,5,5,555
"99766","1001112","United Kingdom",0,566,3139.30972297299,2015-02-15,5,5,5,555
"28083","1006087","Virgin Islands, British",0,27,3133.74160483171,2015-02-15,5,5,5,555
"40138","1007556","UAE",0,36,3133.27835315015,2015-02-15,5,5,5,555
"94601","1006019","United Kingdom",0,64,3117.27785085938,2015-02-15,5,5,5,555
"7212","1021962","Virgin Islands, British",0,260,3115.22254106777,2015-02-15,5,5,5,555
"771","1002160","Malta",0,241,3085.31070219657,2015-02-15,5,5,5,555
"226991","1019148","United Kingdom",0,25,3067.654793454,2015-02-15,5,5,5,555
"94992","1008801","United Kingdom",0,62,3065.4139391129,2015-02-15,5,5,5,555
"95587","1002832","United Kingdom",0,178,3052.14680859522,2015-02-15,5,5,5,555
"94582","1000702","UAE",0,977,3041.61854666214,2015-02-15,5,5,5,555
"5962","1012435","UAE",0,20,3035.64607006067,2015-02-15,5,5,5,555
"17360","1005319","Virgin Islands, British",0,40,2961.44089847409,2015-02-15,5,5,5,555
"95491","1005864","UAE",0,599,2959.07672216945,2015-02-15,5,5,5,555
"6814","1005989","Virgin Islands, British",0,81,2950.93184849468,2015-02-15,5,5,5,555
"5885","1003955","Seychelles",0,68,2935.72479652124,2015-02-15,5,5,5,555
"28253","1006797","Virgin Islands, British",0,31,2928.49345232873,2015-02-15,5,5,5,555
"33449","1007342","Seychelles",0,23,2926.28598268994,2015-02-15,5,5,5,555
"180744","1022009","Malta",0,55,2918.27572263055,2015-02-15,5,5,5,555
"3878","1018164","Virgin Islands, British",0,189,2917.76201066031,2015-02-15,5,5,5,555
"94540","1005945","United Kingdom",0,2245,2901.26268063822,2015-02-15,5,5,5,555
"19049","1007822","UAE",0,56,2862.78313566134,2015-02-15,5,5,5,555
"790","1006741","Malta",0,721,2857.64210376387,2015-02-15,5,5,5,555
"112976","1006885","UAE",0,25,2846.0560750068,2015-02-15,5,5,5,555
"153026","1008594","Australia",0,33,2837.57575757576,2015-02-15,5,5,5,555
"15733","1017911","Seychelles",0,811,2830.98784716342,2015-02-15,5,5,5,555
"25321","1013416","Dominica",0,259,2826.90908375389,2015-02-15,5,5,5,555
"4072","1007764","Malta",0,20,2815.6097430811,2015-02-15,5,5,5,555
"4198","1019694","Dominica",0,98,2812.22075307791,2015-02-15,5,5,5,555
"513","1017904","UAE",0,388,2804.60855482518,2015-02-15,5,5,5,555
"15087","1002227","UAE",0,60,2766.80743112348,2015-02-15,5,5,5,555
"3143","1006011","Malta",0,130,2726.48750570085,2015-02-15,5,5,5,555
"10608","1010514","Virgin Islands, British",0,100,2709.25085349565,2015-02-15,5,5,5,555
"2904","1007630","Seychelles",0,213,2704.45911551544,2015-02-15,5,5,5,555
"2177","1019146","Virgin Islands, British",0,71,2654.84383877012,2015-02-15,5,5,5,555
"1","1009306","UAE",0,591,2654.20755841869,2015-02-15,5,5,5,555
"23727","1018366","Seychelles",0,95,2653.84134123001,2015-02-15,5,5,5,555
"148200","1001733","United Kingdom",0,681,2624.27451105997,2015-02-15,5,5,5,555
"94845","1017587","United Kingdom",0,1395,2602.49956843563,2015-02-15,5,5,5,555
"74278","1005552","UAE",0,138,2574.75499178495,2015-02-15,5,5,5,555
"105333","1013335","United Kingdom",0,47,2570.1799706234,2015-02-15,5,5,5,555
"154209","1000381","Australia",0,23,2567.83130434783,2015-02-15,5,5,5,555
"3711","1003789","Dominica",0,121,2567.73621254955,2015-02-15,5,5,5,555
"1570","1004955","UAE",0,76,2553.46742434891,2015-02-15,5,5,5,555
"96015","1003825","UAE",0,71,2551.77890091127,2015-02-15,5,5,5,555
"28","1005016","Seychelles",0,371,2546.47052939819,2015-02-15,5,5,5,555
"148961","1019874","United Kingdom",0,26,2514.45223850769,2015-02-15,5,5,5,555
"6902","1004833","UAE",0,34,2481.52726619515,2015-02-15,5,5,5,555
"204770","1022011","Seychelles",0,52,2474.18323643265,2015-02-15,5,5,5,555
"854","1003236","UAE",0,30,2472.11894352777,2015-02-15,5,5,5,555
"3226","1002624","Malta",0,63,2458.05955616832,2015-02-15,5,5,5,555
"3202","1006555","Seychelles",0,50,2456.9001660109,2015-02-15,5,5,5,555
"95650","1018187","Cyprus",0,114,2455.16378176184,2015-02-15,5,5,5,555
"5137","1012117","Dominica",0,31,2454.6953317325,2015-02-15,5,5,5,555
"102526","1008224","United Kingdom",0,41,2439.48292682927,2015-02-15,5,5,5,555
"4262","1006964","Seychelles",0,291,2439.13241506377,2015-02-15,5,5,5,555
"29974","1002112","Virgin Islands, British",0,32,2435.17217833,2015-02-15,5,5,5,555
"2120","1007744","UAE",0,376,2422.87711096955,2015-02-15,5,5,5,555
"3750","1018409","Malta",0,421,2417.51481873984,2015-02-15,5,5,5,555
"74796","1002375","Seychelles",0,18,2411.68810115084,2015-02-15,5,5,5,555
"7168","1001377","United Kingdom",0,39,2403.17451779594,2015-02-15,5,5,5,555
"5695","1006010","Malta",0,19,2399.30103333185,2015-02-15,5,5,5,555
"95174","1016704","United Kingdom",0,101,2398.80068545545,2015-02-15,5,5,5,555
"94603","1005714","UAE",0,23,2397.96626086957,2015-02-15,5,5,5,555
"24162","1007634","Virgin Islands, British",0,20,2386.62779003374,2015-02-15,5,5,5,555
"243111","1016842","United Kingdom",0,22,2356.94200492091,2015-02-15,5,5,5,555
"1305","1015348","Virgin Islands, British",0,400,2348.27298857769,2015-02-15,5,5,5,555
"33993","1017794","Dominica",0,406,2347.37489539035,2015-02-15,5,5,5,555
"94632","1019941","United Kingdom",0,145,2345.15832545586,2015-02-15,5,5,5,555
"96955","1005369","UAE",0,74,2342.18641945135,2015-02-15,5,5,5,555
"6591","1002206","Seychelles",0,65,2334.50181058216,2015-02-15,5,5,5,555
"2073","1002198","Virgin Islands, British",0,85,2322.90064323255,2015-02-15,5,5,5,555
"32516","1002117","Seychelles",0,30,2317.73942382559,2015-02-15,5,5,5,555
"3474","1013191","Seychelles",0,87,2314.68064641897,2015-02-15,5,5,5,555
"3522","1008549","Seychelles",0,116,2306.77751426648,2015-02-15,5,5,5,555
"163784","1003227","Sweden",0,105,2299.04367371874,2015-02-15,5,5,5,555
"154922","1001673","Australia",0,53,2294.33962264151,2015-02-15,5,5,5,555
"10533","1005754","Malta",0,20,2293.39257553205,2015-02-15,5,5,5,555
"158451","1010813","New Zealand",0,64,2288.042915625,2015-02-15,5,5,5,555
"1459","1018588","Virgin Islands, British",0,126,2282.4917117189,2015-02-15,5,5,5,555
"2678","1013641","Seychelles",0,305,2277.87877361126,2015-02-15,5,5,5,555
"4697","1006757","UAE",0,29,2276.70522820216,2015-02-15,5,5,5,555
"153385","1004183","Australia",0,19,2271.31578947368,2015-02-15,5,5,5,555
"73197","1001547","Virgin Islands, British",0,19,2259.07841489885,2015-02-15,5,5,5,555
"95008","1011520","United Kingdom",0,756,2248.08451040357,2015-02-15,5,5,5,555
"44896","1007957","Virgin Islands, British",0,20,2247.52727066154,2015-02-15,5,5,5,555
"9630","1004248","Dominica",0,81,2245.23932649883,2015-02-15,5,5,5,555
"5902","1002516","Seychelles",0,61,2243.87681091323,2015-02-15,5,5,5,555
"5400","1005460","UAE",0,111,2243.14224591748,2015-02-15,5,5,5,555
"6531","1008226","UAE",0,43,2240.64695388602,2015-02-15,5,5,5,555
"96121","1009557","United Kingdom",0,181,2236.08074354006,2015-02-15,5,5,5,555
"95114","1022843","Cyprus",0,65,2234.70344851846,2015-02-15,5,5,5,555
"16427","1005408","UAE",0,36,2231.97752770059,2015-02-15,5,5,5,555
"1695","1016584","Seychelles",0,77,2226.99156412949,2015-02-15,5,5,5,555
"51857","1003413","Malta",0,20,2226.78803893233,2015-02-15,5,5,5,555
"22524","1015652","Malta",0,33,2222.64714881134,2015-02-15,5,5,5,555
"5724","1006807","Dominica",0,50,2217.17528549182,2015-02-15,5,5,5,555
"9248","1002551","Seychelles",0,41,2209.89033667994,2015-02-15,5,5,5,555
"1970","1020540","Malta",0,65,2205.85924961568,2015-02-15,5,5,5,555
"236511","1018954","United Kingdom",0,20,2201.4387373725,2015-02-15,5,5,5,555
"10921","1008264","Virgin Islands, British",0,18,2198.27569426421,2015-02-15,5,5,5,555
"83362","1002348","Virgin Islands, British",0,77,2197.88583893601,2015-02-15,5,5,5,555
"137804","1020743","United Kingdom",0,29,2192.23266982759,2015-02-15,5,5,5,555
"7972","1005453","Seychelles",0,45,2191.75374309586,2015-02-15,5,5,5,555
"8067","1001141","UAE",0,24,2180.61569497761,2015-02-15,5,5,5,555
"18444","1008871","United Kingdom",0,104,2178.37192110824,2015-02-15,5,5,5,555
"51629","1021659","Malta",0,19,2165.93562398405,2015-02-15,5,5,5,555
"94635","1000138","United Kingdom",0,98,2163.42182917929,2015-02-15,5,5,5,555
"96546","1016827","United Kingdom",0,106,2157.8901819433,2015-02-15,5,5,5,555
"13682","1022885","Belarus",0,222,2155.62011064262,2015-02-15,5,5,5,555
"4384","1006753","Virgin Islands, British",0,33,2143.83401118963,2015-02-15,5,5,5,555
"108247","1022443","United Kingdom",0,38,2134.9841364,2015-02-15,5,5,5,555
"6703","1006297","UAE",0,60,2131.07374673631,2015-02-15,5,5,5,555
"5224","1009344","Virgin Islands, British",0,152,2130.84192829152,2015-02-15,5,5,5,555
"418","1016527","Seychelles",0,717,2127.88554927117,2015-02-15,5,5,5,555
"126707","1010744","United Kingdom",0,36,2127.3525875,2015-02-15,5,5,5,555
"23406","1008885","Malta",0,39,2125.33558773652,2015-02-15,5,5,5,555
"3053","1010368","UAE",0,121,2124.90885967814,2015-02-15,5,5,5,555
"94454","1005254","Cyprus",0,167,2118.52757458832,2015-02-15,5,5,5,555
"3128","1007433","Virgin Islands, British",0,60,2116.52586740292,2015-02-15,5,5,5,555
"283","1017381","Malta",0,98,2115.6292494647,2015-02-15,5,5,5,555
"96867","1005947","UAE",0,96,2099.78284014844,2015-02-15,5,5,5,555
"3741","1006793","Seychelles",0,97,2098.75135361298,2015-02-15,5,5,5,555
"2024","1012482","Seychelles",0,181,2094.39108454045,2015-02-15,5,5,5,555
"75105","1002487","Virgin Islands, British",0,45,2081.0709839281,2015-02-15,5,5,5,555
"13581","1005469","UAE",0,129,2079.50819153303,2015-02-15,5,5,5,555
"689","1001861","Seychelles",0,311,2076.76645316361,2015-02-15,5,5,5,555
"105815","1004640","United Kingdom",0,45,2072.68743028333,2015-02-15,5,5,5,555
"94662","1002454","UAE",0,70,2071.01282598,2015-02-15,5,5,5,555
"96207","1013199","UAE",0,29,2069.22617456897,2015-02-15,5,5,5,555
"3200","1001569","Malta",0,35,2060.34889581097,2015-02-15,5,5,5,555
"96948","1002559","UAE",0,86,2054.4634817407,2015-02-15,5,5,5,555
"4071","1011413","Dominica",0,28,2052.72385559953,2015-02-15,5,5,5,555
"4929","1001526","UAE",0,28,2050.3710104236,2015-02-15,5,5,5,555
"137663","1001257","UAE",0,90,2047.62693618,2015-02-15,5,5,5,555
"3510","1008720","United Kingdom",0,204,2044.93681937195,2015-02-15,5,5,5,555
"4213","1016121","Virgin Islands, British",0,94,2037.1585495265,2015-02-15,5,5,5,555
"1481","1005525","Virgin Islands, British",0,199,2035.09060803662,2015-02-15,5,5,5,555
"95063","1001448","United Kingdom",0,151,2033.58824142199,2015-02-15,5,5,5,555
"51602","1001729","Malta",0,55,2032.38348372189,2015-02-15,5,5,5,555
"75181","1002965","Seychelles",0,21,2028.54747888009,2015-02-15,5,5,5,555
"1363","1009570","UAE",0,471,2025.58765661903,2015-02-15,5,5,5,555
"37611","1009085","UAE",0,33,2024.40695445698,2015-02-15,5,5,5,555
"4529","1019528","Seychelles",0,44,2023.10557888776,2015-02-15,5,5,5,555
"109698","1009795","United Kingdom",0,23,2021.13803745,2015-02-15,5,5,5,555
"1650","1009001","UAE",0,198,2015.89674075101,2015-02-15,5,5,5,555
"124895","1020008","UAE",0,159,2013.50079669057,2015-02-15,5,5,5,555
"153924","1019096","Australia",0,43,2006.71660465116,2015-02-15,5,5,5,555
"33931","1017205","Malta",0,49,2001.40026570808,2015-02-15,5,5,5,555
"3702","1003686","Virgin Islands, British",0,380,1991.93038458836,2015-02-15,5,5,5,555
"145095","1004644","Cyprus",0,66,1990.12884482045,2015-02-15,5,5,5,555
"4498","1008571","Seychelles",0,85,1987.3975560251,2015-02-15,5,5,5,555
"1684","1017432","India",0,157,1985.48543741149,2015-02-15,5,5,5,555
"4116","1017184","Seychelles",0,53,1985.37411585872,2015-02-15,5,5,5,555
"94919","1013634","UAE",0,57,1982.83692285,2015-02-15,5,5,5,555
"4746","1006230","Seychelles",0,21,1980.12216425513,2015-02-15,5,5,5,555
"3498","1005559","UAE",0,390,1975.24649633527,2015-02-15,5,5,5,555
"8068","1010165","Dominica",0,21,1970.07851025175,2015-02-15,5,5,5,555
"6302","1023055","Virgin Islands, British",0,59,1969.14258874001,2015-02-15,5,5,5,555
"13305","1009517","UAE",0,38,1968.85339605637,2015-02-15,5,5,5,555
"5798","1010023","Malta",0,135,1966.23116928157,2015-02-15,5,5,5,555
"94885","1005636","United Kingdom",0,101,1960.53080398842,2015-02-15,5,5,5,555
"105069","1009271","United Kingdom",0,22,1957.0642875,2015-02-15,5,5,5,555
"1739","1018146","UAE",0,137,1954.49082145091,2015-02-15,5,5,5,555
"5089","1003836","Seychelles",0,82,1949.48618689428,2015-02-15,5,5,5,555
"130840","1016539","United Kingdom",0,20,1945.23789789,2015-02-15,5,5,5,555
"97864","1014976","United Kingdom",0,29,1942.38942606897,2015-02-15,5,5,5,555
"102430","1016836","United Kingdom",0,177,1941.46913797627,2015-02-15,5,5,5,555
"4083","1017161","Dominica",0,40,1941.38673446616,2015-02-15,5,5,5,555
