"","ACCOUNT_ID","COUNTRY_OF_RESIDENCE_NAME","Recency","Frequency","Monetary","LAST_DATE","R_Score","F_Score","M_Score","Total_Score"
"700916","1017682","UAE",0,39,14431.6003488867,2015-02-22,5,5,5,555
"890255","1018838","Seychelles",0,105,10788.0102938374,2015-02-22,5,5,5,555
"545856","1009969","Virgin Islands, British",0,18161,8791.29111252601,2015-02-22,5,5,5,555
"545312","1007563","Virgin Islands, British",0,4647,8462.93559948766,2015-02-22,5,5,5,555
"746655","1007869","Australia",0,148,8264.61890743243,2015-02-22,5,5,5,555
"545478","1018220","Malta",0,46,8255.05860852213,2015-02-22,5,5,5,555
"831017","1023209","United Kingdom",0,138,7218.65510831254,2015-02-22,5,5,5,555
"747807","1003343","Australia",0,39,6802.84358205128,2015-02-22,5,5,5,555
"714750","1005870","Malta",0,62,6644.07060832087,2015-02-22,5,5,5,555
"718857","1009643","Virgin Islands, British",0,87,6393.51655348432,2015-02-22,5,5,5,555
"809919","1003789","Dominica",0,57,6276.27190257227,2015-02-22,5,5,5,555
"676951","1024189","United Kingdom",0,4139,5911.07907726567,2015-02-22,5,5,5,555
"697087","1004248","Dominica",0,288,5749.97946586103,2015-02-22,5,5,5,555
"879213","1017910","UAE",0,117,5534.38177944573,2015-02-22,5,5,5,555
"680248","1000862","Cyprus",0,684,5472.85549082576,2015-02-22,5,5,5,555
"764093","1001095","Malta",0,37,5328.42861690658,2015-02-22,5,5,5,555
"890472","1006531","Malta",0,65,5312.14197098687,2015-02-22,5,5,5,555
"673193","1006056","Australia",0,42,5268.35252380952,2015-02-22,5,5,5,555
"545723","1005525","Virgin Islands, British",0,4835,4841.28700938318,2015-02-22,5,5,5,555
"725474","1022527","Virgin Islands, British",0,37,4830.06829017401,2015-02-22,5,5,5,555
"747132","1007573","Australia",0,95,4779.56835789474,2015-02-22,5,5,5,555
"549233","1005552","UAE",0,132,4578.31347031445,2015-02-22,5,5,5,555
"746646","1002170","Australia",0,121,4566.25753140496,2015-02-22,5,5,5,555
"771800","1021759","United Kingdom",0,71,4438.25220107817,2015-02-22,5,5,5,555
"672559","1006642","United Kingdom",0,55,4377.37974838182,2015-02-22,5,5,5,555
"546445","1005770","United Kingdom",0,682,4360.7409156225,2015-02-22,5,5,5,555
"777165","1006233","UAE",0,80,4345.77169411537,2015-02-22,5,5,5,555
"548035","1007153","Seychelles",0,56,4344.63599598903,2015-02-22,5,5,5,555
