"","ACCOUNT_ID","COUNTRY_OF_RESIDENCE_NAME","Recency","Frequency","Monetary","LAST_DATE","R_Score","F_Score","M_Score","Total_Score"
"287864","1017682","UAE",0,28,16261.9906570981,2015-02-16,5,5,5,555
"297252","1023209","United Kingdom",0,59,11814.7590600763,2015-02-16,5,5,5,555
"177206","1005832","Malta",0,24,10923.0704805535,2015-02-16,5,5,5,555
"163833","1009969","Virgin Islands, British",0,6099,10251.0796125921,2015-02-16,5,5,5,555
"164388","1006195","UAE",0,47,7868.56562749983,2015-02-16,5,5,5,555
"169155","1006627","United Kingdom",0,46,7449.98551363526,2015-02-16,5,5,5,555
"283941","1002170","Australia",0,33,7407.75666363636,2015-02-16,5,5,5,555
"304352","1007573","Australia",0,67,7236.68756716418,2015-02-16,5,5,5,555
"240914","1018228","United Kingdom",0,25,6337.4350879,2015-02-16,5,5,5,555
"163812","1001474","Virgin Islands, British",0,6828,6131.56927728544,2015-02-16,5,5,5,555
"190223","1007563","Virgin Islands, British",0,36,5970.51111694078,2015-02-16,5,5,5,555
"236534","1009277","UAE",0,93,5528.68108816839,2015-02-16,5,5,5,555
"300995","1007869","Australia",0,155,5468.05276322581,2015-02-16,5,5,5,555
"185299","1009867","Seychelles",0,146,5463.1252272655,2015-02-16,5,5,5,555
"277006","1017684","Australia",0,201,5426.09755223881,2015-02-16,5,5,5,555
"248799","1000862","Cyprus",0,505,5186.84107579778,2015-02-16,5,5,5,555
"186095","1010918","Virgin Islands, British",0,41,5125.15428918997,2015-02-16,5,5,5,555
"230315","1024189","United Kingdom",0,3198,5108.92826536129,2015-02-16,5,5,5,555
"300357","1000865","United Kingdom",0,45,5089.81787774578,2015-02-16,5,5,5,555
"296121","1016887","United Kingdom",0,120,4992.3485,2015-02-16,5,5,5,555
"281484","1019724","Finland",0,178,4972.96829792029,2015-02-16,5,5,5,555
"168603","1005769","Malta",0,26,4960.47273160878,2015-02-16,5,5,5,555
"174732","1005770","United Kingdom",0,309,4957.66049755281,2015-02-16,5,5,5,555
"236841","1019148","United Kingdom",0,77,4788.22764722533,2015-02-16,5,5,5,555
"191732","1018013","Virgin Islands, British",0,177,4694.90411634687,2015-02-16,5,5,5,555
"297116","1011073","United Kingdom",0,28,4667.12260273929,2015-02-16,5,5,5,555
"192381","1001747","Virgin Islands, British",0,75,4663.77645718353,2015-02-16,5,5,5,555
"240769","1005901","United Kingdom",0,551,4499.71686791891,2015-02-16,5,5,5,555
"182372","1018478","Virgin Islands, British",0,69,4385.99469284009,2015-02-16,5,5,5,555
"295801","1018103","United Kingdom",0,85,4231.75412982353,2015-02-16,5,5,5,555
"241909","1007243","United Kingdom",0,62,4230.70722881629,2015-02-16,5,5,5,555
