"","ACCOUNT_ID","COUNTRY_OF_RESIDENCE_NAME","Recency","Frequency","Monetary","LAST_DATE","R_Score","F_Score","M_Score","Total_Score"
"1249898","1006237","UAE",0,51,9495.56395810976,2015-02-26,5,5,5,555
"1222954","1008925","United Kingdom",0,87,8853.53635816092,2015-02-26,5,5,5,555
"1297387","1010165","Dominica",0,274,7651.34329713922,2015-02-26,5,5,5,555
"1296170","1006846","Malta",0,43,7039.80245290391,2015-02-26,5,5,5,555
"1222919","1007563","Virgin Islands, British",0,12753,6899.08364234018,2015-02-26,5,5,5,555
"1272838","1022284","UAE",0,52,6800.48452292288,2015-02-26,5,5,5,555
"1161334","1008630","Australia",0,154,6268.52373181818,2015-02-26,5,5,5,555
"1162043","1024189","United Kingdom",0,4410,5998.67998844329,2015-02-26,5,5,5,555
"1308561","1017682","UAE",0,46,5976.60505358192,2015-02-26,5,5,5,555
"1242089","1005525","Virgin Islands, British",0,3974,5477.03831236737,2015-02-26,5,5,5,555
"1161806","1006056","Australia",0,65,5327.50545538462,2015-02-26,5,5,5,555
"1296169","1017663","Virgin Islands, British",0,70,5089.59197437126,2015-02-26,5,5,5,555
"1163461","1018016","Ireland",0,70,4930.80628873096,2015-02-26,5,5,5,555
"1294963","1001474","Virgin Islands, British",0,169,4887.67979048297,2015-02-26,5,5,5,555
"1189712","1000862","Cyprus",0,1064,4749.64875520812,2015-02-26,5,5,5,555
"1294459","1018838","Seychelles",0,3726,4554.60944575908,2015-02-26,5,5,5,555
"1214574","1020968","United Kingdom",0,44,4536.04398181818,2015-02-26,5,5,5,555
"1287637","1006531","Malta",0,75,4535.10215845527,2015-02-26,5,5,5,555
"1223292","1017910","UAE",0,281,4479.05821382726,2015-02-26,5,5,5,555
"1224161","1006304","Seychelles",0,113,4374.20171590903,2015-02-26,5,5,5,555
"1297753","1001095","Malta",0,54,4235.39921711718,2015-02-26,5,5,5,555
"1222615","1023209","United Kingdom",0,173,4230.2413323585,2015-02-26,5,5,5,555
"1305387","1005043","Malta",0,45,4199.18252924592,2015-02-26,5,5,5,555
"1203414","1021642","United Kingdom",0,470,4165.01783795408,2015-02-26,5,5,5,555
"1213256","1000723","United Kingdom",0,117,4100.10943588923,2015-02-26,5,5,5,555
"1239862","1018588","Virgin Islands, British",0,442,4063.84383096117,2015-02-26,5,5,5,555
"1161983","1017684","Australia",0,158,4063.63771455696,2015-02-26,5,5,5,555
