"","ACCOUNT_ID","COUNTRY_OF_RESIDENCE_NAME","Recency","Frequency","Monetary","LAST_DATE","R_Score","F_Score","M_Score","Total_Score"
"296423","1017553","United Kingdom",0,7,6327.74465842857,2015-02-10,5,5,5,555
"123842","1020008","UAE",0,50,1273.12315137,2015-02-10,5,5,5,555
"17","1022046","Virgin Islands, British",0,27,729.664396930962,2015-02-10,5,5,5,555
"96372","1018755","Cyprus",0,7,347.641205451429,2015-02-10,5,5,4,554
"15523","1011127","Malta",0,14,290.637165844796,2015-02-10,5,5,4,554
"49614","1017969","United Kingdom",0,9,118.219017648586,2015-02-10,5,5,3,553
"116136","1016705","United Kingdom",0,7,96.7165784142857,2015-02-10,5,5,3,553
"101118","1016797","United Kingdom",0,92,76.2243787211956,2015-02-10,5,5,3,553
"121890","1011302","UAE",0,8,58.73174881875,2015-02-10,5,5,3,553
"107563","1019032","UAE",0,9,44.7896959277778,2015-02-10,5,5,2,552
"162623","1016798","Australia",0,10,30.43787,2015-02-10,5,5,2,552
"163409","1016080","Australia",0,8,22.8525,2015-02-10,5,5,2,552
"16751","1006293","United Kingdom",0,11,17.8764432378548,2015-02-10,5,5,2,552
"159507","1000133","Netherlands",0,37,12.135265855536,2015-02-10,5,5,1,551
"447892","1016597","Ukraine",0,6,7.45168014882735,2015-02-10,5,5,1,551
"58248","1012845","UAE",0,5,2899.38131594453,2015-02-10,5,4,5,545
"158769","1018852","Australia",0,5,2500,2015-02-10,5,4,5,545
"300335","1001733","United Kingdom",0,3,1231.07966666667,2015-02-10,5,4,5,545
"163200","1012366","Australia",0,5,770.50236,2015-02-10,5,4,5,545
"3570","1018854","Seychelles",0,5,474.011190630677,2015-02-10,5,4,5,545
"241687","1013215","United Kingdom",0,3,215.38698072,2015-02-10,5,4,4,544
"3449","1009647","Malta",0,4,153.832421603296,2015-02-10,5,4,4,544
"304350","1006776","Australia",0,4,87.8075,2015-02-10,5,4,3,543
"1583","1010845","Seychelles",0,3,85.8440464897482,2015-02-10,5,4,3,543
"241107","1022472","United Kingdom",0,3,37.18975,2015-02-10,5,4,2,542
"130204","1018654","UAE",0,2,946.6065,2015-02-10,5,3,5,535
"293264","1017080","Seychelles",0,2,834.562528888761,2015-02-10,5,3,5,535
"1442","1006306","Seychelles",0,2,518.235783431742,2015-02-10,5,3,5,535
"117808","1018332","United Kingdom",0,2,394.9155,2015-02-10,5,3,4,534
"55844","1008830","Malta",0,2,174.842536335323,2015-02-10,5,3,4,534
"49677","1012396","UAE",0,2,156.985899234363,2015-02-10,5,3,4,534
"101601","1014605","Gibraltar",0,2,79.039757475,2015-02-10,5,3,3,533
"96375","1020319","Cyprus",0,2,50.16816,2015-02-10,5,3,2,532
"138045","1021460","United Kingdom",0,2,20.632985,2015-02-10,5,3,2,532
"153861","1001694","Australia",0,2,12.15,2015-02-10,5,3,1,531
"358333","1020913","United Kingdom",0,2,6.401268,2015-02-10,5,3,1,531
"16546","1017081","Virgin Islands, British",0,1,2060.2128211783,2015-02-10,5,2,5,525
"92484","1009856","India",0,1,1364.89099403063,2015-02-10,5,2,5,525
"77075","1014540","UAE",0,1,507.005498961848,2015-02-10,5,2,5,525
"252618","1017230","United Kingdom",0,1,426.84980784,2015-02-10,5,2,4,524
"297417","1012925","United Kingdom",0,1,412.503,2015-02-10,5,2,4,524
"60463","1011770","Dominica",0,1,406.892032182715,2015-02-10,5,2,4,524
"286088","1017047","Australia",0,1,335,2015-02-10,5,2,4,524
"931","1017127","Dominica",0,1,309.031923176746,2015-02-10,5,2,4,524
"285545","1023258","Australia",0,1,250,2015-02-10,5,2,4,524
"163166","1015115","Australia",0,1,158,2015-02-10,5,2,4,524
"164629","1005389","Canada",0,1,81.2658643326039,2015-02-10,5,2,3,523
"56264","1013057","Malta",0,1,40.6892032182715,2015-02-10,5,2,2,522
"163181","1015447","Australia",0,1,39.5,2015-02-10,5,2,2,522
"126114","1013846","United Kingdom",0,1,31.3551,2015-02-10,5,2,2,522
"158355","1001495","Australia",0,1,23.1,2015-02-10,5,2,2,522
"260263","1019012","United Kingdom",0,1,19.779,2015-02-10,5,2,2,522
"162857","1017571","Australia",0,1,15.8,2015-02-10,5,2,1,521
"284845","1005299","Australia",0,1,6.15,2015-02-10,5,2,1,521
"286227","1011468","Australia",0,1,6.136,2015-02-10,5,2,1,521
"105198","1017587","United Kingdom",1,142,2281.1390151243,2015-02-10,4,5,5,455
"163449","1017307","Australia",1,35,1369.34326857143,2015-02-10,4,5,5,455
"383670","1016144","India",1,15,997.457246663702,2015-02-10,4,5,5,455
"123203","1006661","UAE",1,10,884.18119482,2015-02-10,4,5,5,455
"121879","1019309","UAE",1,23,416.598508695652,2015-02-10,4,5,4,454
"116149","1018531","United Kingdom",1,30,403.58620386,2015-02-10,4,5,4,454
"57921","1007732","Virgin Islands, British",1,12,276.526786627304,2015-02-10,4,5,4,454
"100472","1011047","United Kingdom",1,6,210.357,2015-02-10,4,5,4,454
"96012","1012209","UAE",1,11,169.616694354545,2015-02-10,4,5,4,454
"77200","1015416","UAE",1,6,61.4067266605019,2015-02-10,4,5,3,453
"328739","1019484","Malta",1,7,45.847525867697,2015-02-10,4,5,2,452
"107780","1017293","United Kingdom",1,20,3.99699895,2015-02-10,4,5,1,451
"528963","1017843","United Kingdom",1,5,4389.9388,2015-02-10,4,4,5,445
"2340","1014619","Malta",1,3,3976.63806735012,2015-02-10,4,4,5,445
"138199","1018650","United Kingdom",1,4,668.95014375,2015-02-10,4,4,5,445
"124518","1017847","Cyprus",1,3,322.2828,2015-02-10,4,4,4,444
"138719","1018522","UAE",1,4,143.26601625,2015-02-10,4,4,3,443
"283733","1014897","Australia",1,4,62.545,2015-02-10,4,4,3,443
"154051","1009382","Australia",1,4,47.099,2015-02-10,4,4,2,442
