"","ACCOUNT_ID","COUNTRY_OF_RESIDENCE_NAME","Recency","Frequency","Monetary","LAST_DATE","R_Score","F_Score","M_Score","Total_Score"
"2844057","1009182","Virgin Islands, British",0,8234,13002.0801485131,2015-03-13,5,5,5,555
"2958577","1014091","UAE",0,67,12826.3344538592,2015-03-13,5,5,5,555
"2959109","1011160","Malta",0,80,10873.6887727962,2015-03-13,5,5,5,555
"2881142","1006045","Virgin Islands, British",0,4303,9235.92877639893,2015-03-13,5,5,5,555
"2841453","1005229","Virgin Islands, British",0,10679,8945.46305145148,2015-03-13,5,5,5,555
"2850638","1017684","Australia",0,586,7198.85320989761,2015-03-13,5,5,5,555
"2841137","1006642","United Kingdom",0,256,6875.45489109609,2015-03-13,5,5,5,555
"2959105","1017675","Virgin Islands, British",0,128,6763.75307714661,2015-03-13,5,5,5,555
"2961300","1004976","Virgin Islands, British",0,53,6598.8306944368,2015-03-13,5,5,5,555
"2860813","1008224","United Kingdom",0,198,6560.45553707525,2015-03-13,5,5,5,555
"2842550","1008925","United Kingdom",0,514,6539.47303168842,2015-03-13,5,5,5,555
"2574255","1019028","Australia",0,82,6406.08756097561,2015-03-13,5,5,5,555
"2957933","1017664","Virgin Islands, British",0,89,6284.4351326549,2015-03-13,5,5,5,555
"2843188","1024189","United Kingdom",0,3445,5899.68803732171,2015-03-13,5,5,5,555
"2901294","1017663","Virgin Islands, British",0,194,5808.94448323122,2015-03-13,5,5,5,555
"2842721","1007563","Virgin Islands, British",0,9693,5679.45700476338,2015-03-13,5,5,5,555
"2575489","1001673","Australia",0,83,5442.58012048193,2015-03-13,5,5,5,555
"2840111","1007951","UAE",0,84,5400.97197649,2015-03-13,5,5,5,555
"2843780","1000862","Cyprus",0,907,5330.88075647754,2015-03-13,5,5,5,555
"2882756","1007964","United Kingdom",0,234,5316.14772115179,2015-03-13,5,5,5,555
"2579026","1018016","Ireland",0,415,5258.65616465933,2015-03-13,5,5,5,555
"2917030","1002117","Seychelles",0,317,5122.46159695875,2015-03-13,5,5,5,555
"2927214","1018478","Virgin Islands, British",0,230,5060.01227768509,2015-03-13,5,5,5,555
"2915756","1002089","Seychelles",0,61,4939.6605669662,2015-03-13,5,5,5,555
"2884190","1008885","Malta",0,76,4919.53211800206,2015-03-13,5,5,5,555
"2885607","1004248","Dominica",0,647,4893.79499795087,2015-03-13,5,5,5,555
"2861812","1008656","UAE",0,65,4791.66542501169,2015-03-13,5,5,5,555
"2914955","1018528","Virgin Islands, British",0,129,4783.91701388972,2015-03-13,5,5,5,555
"2886273","1001813","Malta",0,283,4567.44460596772,2015-03-13,5,5,5,555
"2852207","1006689","United Kingdom",0,83,4559.05759036145,2015-03-13,5,5,5,555
"2886300","1010165","Dominica",0,174,4445.84582950227,2015-03-13,5,5,5,555
"2851285","1013355","United Kingdom",0,271,4428.88462324266,2015-03-13,5,5,5,555
"2885932","1009080","India",0,2718,4379.57360549251,2015-03-13,5,5,5,555
"2847360","1009482","Virgin Islands, British",0,224,4368.98057679255,2015-03-13,5,5,5,555
"2884731","1018460","UAE",0,268,4352.01573093112,2015-03-13,5,5,5,555
"2842069","1007985","Canada",0,71,4340.93510274678,2015-03-13,5,5,5,555
"2885756","1004641","Malta",0,78,4228.85073034058,2015-03-13,5,5,5,555
"2849295","1023209","United Kingdom",0,104,4074.38452582462,2015-03-13,5,5,5,555
"2994640","1002832","United Kingdom",0,489,4051.5978573628,2015-03-13,5,5,5,555
"2892567","1020709","Dominica",0,66,4005.42355715654,2015-03-13,5,5,5,555
"2855276","1001810","United Kingdom",0,159,3989.57652941975,2015-03-13,5,5,5,555
"2892802","1007971","Virgin Islands, British",0,1190,3948.12296586867,2015-03-13,5,5,5,555
"2888266","1005181","UAE",0,245,3947.67065571907,2015-03-13,5,5,5,555
"2906807","1005773","UAE",0,68,3878.52299108205,2015-03-13,5,5,5,555
"2896369","1006234","Malta",0,87,3867.19459701432,2015-03-13,5,5,5,555
