"","ACCOUNT_ID","COUNTRY_OF_RESIDENCE_NAME","Recency","Frequency","Monetary","LAST_DATE","R_Score","F_Score","M_Score","Total_Score"
"145370","1017587","United Kingdom",0,39,2060.82692307692,2015-01-31,5,5,5,555
"159682","1000133","Netherlands",0,7,16.4917410358286,2015-01-31,5,5,2,552
"74918","1019487","UAE",0,3,540.89685829224,2015-01-31,5,4,5,545
"179922","1010509","Malta",0,1,19.3210359161348,2015-01-31,5,2,2,522
"276816","1016798","Australia",1,3,60.7845,2015-01-31,4,4,4,444
"243744","1017172","United Kingdom",1,3,54.8563972,2015-01-31,4,4,4,444
"246448","1000138","United Kingdom",1,2,82.27739525,2015-01-31,4,3,4,434
"113779","1017539","United Kingdom",1,1,233.6534424,2015-01-31,4,2,5,425
"144952","1018336","United Kingdom",1,1,29.6182656,2015-01-31,4,2,3,423
"148870","1005901","United Kingdom",2,100,1634.9397,2015-01-31,3,5,5,355
"110933","1016797","United Kingdom",2,14,25.9066269,2015-01-31,3,5,2,352
"56358","1008007","Virgin Islands, British",2,3,35.195302361796,2015-01-31,3,4,3,343
"1039","1016651","Malta",2,3,26.8618273423306,2015-01-31,3,4,3,343
"111643","1002455","United Kingdom",2,4,18.959913,2015-01-31,3,4,2,342
"153833","1014699","Australia",2,2,37.12,2015-01-31,3,3,4,334
"113053","1022210","United Kingdom",5,2,10.95444,2015-01-31,2,3,1,231
"153865","1006058","Australia",5,1,28.2,2015-01-31,2,2,3,223
"74082","1018787","UAE",6,1,7.20623815857773,2015-01-31,1,2,1,121
