"","ACCOUNT_ID","COUNTRY_OF_RESIDENCE_NAME","Recency","Frequency","Monetary","LAST_DATE","R_Score","F_Score","M_Score","Total_Score"
"3308900","1018838","Seychelles",0,5136,13306.1835349543,2015-03-20,5,5,5,555
"3355461","1013991","UAE",0,107,11206.2631918978,2015-03-20,5,5,5,555
"3308868","1006045","Virgin Islands, British",0,17662,10877.0754648406,2015-03-20,5,5,5,555
"3314170","1005229","Virgin Islands, British",0,809,9749.14802661648,2015-03-20,5,5,5,555
"3351320","1008291","Seychelles",0,60,8616.4513793885,2015-03-20,5,5,5,555
"3357237","1004049","Virgin Islands, British",0,34,8091.90426467355,2015-03-20,5,5,5,555
"3350660","1010165","Dominica",0,156,7909.35729384114,2015-03-20,5,5,5,555
"3313588","1007879","UAE",0,37,7485.92581913586,2015-03-20,5,5,5,555
"3318722","1016836","United Kingdom",0,432,7325.55177203324,2015-03-20,5,5,5,555
"3309665","1024189","United Kingdom",0,1479,7120.70444784524,2015-03-20,5,5,5,555
"3325023","1002477","Australia",0,30,6649.66666666667,2015-03-20,5,5,5,555
"3354945","1000957","Seychelles",0,81,6488.17399386942,2015-03-20,5,5,5,555
"3313978","1011483","Dominica",0,49,6412.43506084424,2015-03-20,5,5,5,555
"3315429","1021642","United Kingdom",0,105,6271.58838309714,2015-03-20,5,5,5,555
"3355428","1007822","UAE",0,62,6185.86320086813,2015-03-20,5,5,5,555
"3319587","1005071","Australia",0,32,6156.1434375,2015-03-20,5,5,5,555
"3314947","1000138","United Kingdom",0,97,6113.27985195134,2015-03-20,5,5,5,555
"3312984","1009443","Virgin Islands, British",0,87,5973.61248778227,2015-03-20,5,5,5,555
"3311089","1015596","UAE",0,38,5885.81603362113,2015-03-20,5,5,5,555
"3309527","1020841","United Kingdom",0,86,5762.36061343744,2015-03-20,5,5,5,555
"3309718","1007143","Virgin Islands, British",0,87,5761.62948576225,2015-03-20,5,5,5,555
"3352914","1010918","Virgin Islands, British",0,42,5645.24749317579,2015-03-20,5,5,5,555
"3373541","1002532","UAE",0,57,5547.51356141676,2015-03-20,5,5,5,555
"3309796","1005552","UAE",0,264,5498.62924851021,2015-03-20,5,5,5,555
"3361815","1015391","UAE",0,530,5379.87142079577,2015-03-20,5,5,5,555
"3310933","1017833","Dominica",0,33,5324.17931108425,2015-03-20,5,5,5,555
"3315495","1006955","UAE",0,94,5178.41749028085,2015-03-20,5,5,5,555
