"","ACCOUNT_ID","COUNTRY_OF_RESIDENCE_NAME","Recency","Frequency","Monetary","LAST_DATE","R_Score","F_Score","M_Score","Total_Score"
"2830593","1009182","Virgin Islands, British",1,10719,12571.2635694818,2015-03-12,5,5,5,555
"2553008","1005229","Virgin Islands, British",1,6180,9187.46272342071,2015-03-12,5,5,5,555
"2563427","1011160","Malta",0,65,9029.84883180945,2015-03-12,5,5,5,555
"2580492","1017833","Dominica",0,68,8655.75202258058,2015-03-12,5,5,5,555
"2567570","1017005","Canada",0,90,7628.43709638724,2015-03-12,5,5,5,555
"2572816","1014091","UAE",0,57,7245.15165617966,2015-03-12,5,5,5,555
"2566519","1019028","Australia",0,70,7031.24714285714,2015-03-12,5,5,5,555
"2563808","1008925","United Kingdom",0,410,6945.25598088846,2015-03-12,5,5,5,555
"2567296","1018838","Seychelles",0,1636,6937.5505930901,2015-03-12,5,5,5,555
"2881169","1018478","Virgin Islands, British",0,154,6750.59811877353,2015-03-12,5,5,5,555
"2843312","1008224","United Kingdom",0,182,6463.57552934561,2015-03-12,5,5,5,555
"2563421","1017675","Virgin Islands, British",0,118,6357.52733710992,2015-03-12,5,5,5,555
"2571921","1017663","Virgin Islands, British",0,193,6168.78213076154,2015-03-12,5,5,5,555
"2565097","1006045","Virgin Islands, British",0,1226,5911.35339848119,2015-03-12,5,5,5,555
"2567853","1007563","Virgin Islands, British",0,13694,5803.29071556178,2015-03-12,5,5,5,555
"2840670","1006642","United Kingdom",0,88,5704.71930665227,2015-03-12,5,5,5,555
"2566652","1024189","United Kingdom",0,3252,5654.73300318888,2015-03-12,5,5,5,555
"2564616","1002089","Seychelles",1,62,5408.65642791239,2015-03-12,5,5,5,555
"2836740","1002117","Seychelles",1,263,5309.94474683921,2015-03-12,5,5,5,555
"2563659","1017684","Australia",0,577,5233.71155043328,2015-03-12,5,5,5,555
"2554872","1017730","Cyprus",1,140,5070.35018820971,2015-03-12,5,5,5,555
"2563425","1001813","Malta",0,254,4988.69243840824,2015-03-12,5,5,5,555
"2563618","1018016","Ireland",0,443,4966.74959519277,2015-03-12,5,5,5,555
"2837265","1005552","UAE",1,263,4848.24547459621,2015-03-12,5,5,5,555
"2563798","1000862","Cyprus",0,749,4815.73054906336,2015-03-12,5,5,5,555
"2563873","1007446","Virgin Islands, British",0,79,4800.52147544431,2015-03-12,5,5,5,555
"2572802","1007985","Canada",0,65,4647.75638355427,2015-03-12,5,5,5,555
"2567374","1004248","Dominica",0,771,4538.87344957209,2015-03-12,5,5,5,555
"2563739","1002557","UAE",1,901,4498.24709915009,2015-03-12,5,5,5,555
"2554219","1007951","UAE",1,65,4349.21313884862,2015-03-12,5,5,5,555
"2573236","1001469","United Kingdom",0,338,4281.41595866131,2015-03-12,5,5,5,555
"2571233","1018528","Virgin Islands, British",0,164,4266.85542110427,2015-03-12,5,5,5,555
"2562670","1019874","United Kingdom",1,69,4199.56163016217,2015-03-12,5,5,5,555
"2569534","1004534","Virgin Islands, British",0,132,4155.92992618499,2015-03-12,5,5,5,555
"2571369","1001095","Malta",1,64,4040.21800736781,2015-03-12,5,5,5,555
"2573075","1005525","Virgin Islands, British",0,2796,3983.04821222404,2015-03-12,5,5,5,555
"2564861","1001112","United Kingdom",0,874,3940.38392952279,2015-03-12,5,5,5,555
"2563890","1006794","Virgin Islands, British",0,67,3777.24794418173,2015-03-12,5,5,5,555
"2577455","1010525","Australia",0,190,3733.45062263158,2015-03-12,5,5,5,555
"2564966","1021593","UAE",0,508,3730.08668276404,2015-03-12,5,5,5,555
"2840105","1004788","UAE",0,213,3727.02149331869,2015-03-12,5,5,5,555
"2572951","1008626","UAE",0,525,3697.15364714312,2015-03-12,5,5,5,555
"2571391","1018013","Virgin Islands, British",1,470,3655.68058987995,2015-03-12,5,5,5,555
"2561479","1003746","Malta",1,117,3526.95186347361,2015-03-12,5,5,5,555
"2836812","1010595","Dominica",1,544,3520.63417341746,2015-03-12,5,5,5,555
"2562049","1009239","UAE",1,53,3472.94179206085,2015-03-12,5,5,5,555
"2565004","1010071","Seychelles",0,48,3468.59389669359,2015-03-12,5,5,5,555
"2558892","1007971","Virgin Islands, British",1,597,3456.57509008244,2015-03-12,5,5,5,555
"2572535","1000789","Pakistan",0,260,3434.84531207443,2015-03-12,5,5,5,555
"2848443","1019148","United Kingdom",0,51,3422.55508024392,2015-03-12,5,5,5,555
"2557588","1005881","Virgin Islands, British",1,663,3396.68987273996,2015-03-12,5,5,5,555
"2572537","1007374","Australia",0,112,3346.15219151964,2015-03-12,5,5,5,555
"2563747","1005945","United Kingdom",0,9417,3293.63895718953,2015-03-12,5,5,5,555
"2563431","1006846","Malta",0,58,3292.49362025609,2015-03-12,5,5,5,555
"2572557","1003315","UAE",0,627,3241.82758651187,2015-03-12,5,5,5,555
"2565708","1009482","Virgin Islands, British",1,285,3217.37630275428,2015-03-12,5,5,5,555
"2918381","1010999","Dominica",0,90,3214.52858965894,2015-03-12,5,5,5,555
"2573604","1006234","Malta",0,91,3205.40021307012,2015-03-12,5,5,5,555
"2553012","1017904","UAE",1,651,3182.14053543972,2015-03-12,5,5,5,555
"2560156","1009735","Virgin Islands, British",1,220,3181.6269803245,2015-03-12,5,5,5,555
"2834119","1002532","UAE",1,299,3165.83327730823,2015-03-12,5,5,5,555
"2571813","1017664","Virgin Islands, British",0,49,3155.79355125612,2015-03-12,5,5,5,555
"2563767","1000723","United Kingdom",1,87,3148.10344456874,2015-03-12,5,5,5,555
"2560298","1023895","Australia",1,129,3129.65675891473,2015-03-12,5,5,5,555
"2561459","1000957","Seychelles",1,64,3059.15350302958,2015-03-12,5,5,5,555
"2556492","1010039","Australia",1,89,3039.9895505618,2015-03-12,5,5,5,555
"2554215","1017910","UAE",1,1303,3032.15025000009,2015-03-12,5,5,5,555
"2565805","1022011","Seychelles",1,1286,3022.0507193008,2015-03-12,5,5,5,555
"2563894","1006615","India",0,55,3013.86167048411,2015-03-12,5,5,5,555
"2834252","1009643","Virgin Islands, British",1,437,3007.91157077098,2015-03-12,5,5,5,555
"2572725","1009048","UAE",0,67,2999.36271121693,2015-03-12,5,5,5,555
"2911231","1017911","Seychelles",0,3016,2996.43570056078,2015-03-12,5,5,5,555
"2564938","1020776","United Kingdom",1,78,2992.52325305128,2015-03-12,5,5,5,555
"2581757","1004745","Virgin Islands, British",1,72,2982.11062176297,2015-03-12,5,5,5,555
"2571252","1007822","UAE",0,285,2976.02538934521,2015-03-12,5,5,5,555
"2560160","1017674","Dominica",1,119,2972.81220421751,2015-03-12,5,5,5,555
"2567863","1006002","Dominica",0,2189,2958.93221223548,2015-03-12,5,5,5,555
"2963033","1001969","Virgin Islands, British",0,70,2947.46312814441,2015-03-12,5,5,5,555
"2908017","1002624","Malta",0,61,2940.80270748215,2015-03-12,5,5,5,555
"2568969","1003594","Virgin Islands, British",0,720,2914.9323390662,2015-03-12,5,5,5,555
"2564356","1001960","Cyprus",0,799,2906.6640252275,2015-03-12,5,5,5,555
"2848526","1018103","United Kingdom",0,359,2896.48566645886,2015-03-12,5,5,5,555
"2567934","1006666","Bahrain",0,77,2857.48882814413,2015-03-12,5,5,5,555
"2563996","1022885","Belarus",0,1382,2844.0362229074,2015-03-12,5,5,5,555
"2564220","1001752","Australia",0,181,2806.53237403315,2015-03-12,5,5,5,555
"2842637","1017587","United Kingdom",0,4868,2783.51362557447,2015-03-12,5,5,5,555
"2558274","1013016","Seychelles",1,1975,2768.88564617685,2015-03-12,5,5,5,555
"2841854","1001257","UAE",0,654,2758.16565047899,2015-03-12,5,5,5,555
"2563657","1021238","Australia",0,107,2737.54392149533,2015-03-12,5,5,5,555
"2563626","1019724","Finland",0,291,2699.02031588894,2015-03-12,5,5,5,555
"2565155","1007433","Virgin Islands, British",1,169,2691.5237636766,2015-03-12,5,5,5,555
"2567659","1021540","Australia",0,314,2677.12869171975,2015-03-12,5,5,5,555
"2569072","1018109","Virgin Islands, British",1,1104,2674.19162563218,2015-03-12,5,5,5,555
"2566231","1017680","Seychelles",0,74,2639.52048871311,2015-03-12,5,5,5,555
"2840711","1019941","United Kingdom",0,615,2615.81252067441,2015-03-12,5,5,5,555
"2900337","1004049","Virgin Islands, British",0,86,2582.29317155501,2015-03-12,5,5,5,555
"2873041","1014805","United Kingdom",0,117,2577.53311064103,2015-03-12,5,5,5,555
"2891187","1019146","Virgin Islands, British",0,185,2569.0426498325,2015-03-12,5,5,5,555
"2565026","1017794","Dominica",0,1257,2566.66310304471,2015-03-12,5,5,5,555
"2567375","1005931","Seychelles",1,308,2542.05731593796,2015-03-12,5,5,5,555
"2553343","1007628","UAE",1,374,2541.56458928438,2015-03-12,5,5,5,555
